# distance (nm)	f (kT)	df (kT)
  0.0080	  4.8276	  0.0189
  0.0240	  2.6433	  0.0157
  0.0400	  1.5583	  0.0154
  0.0560	  1.0455	  0.0155
  0.0720	  1.0166	  0.0165
  0.0880	  1.4090	  0.0191
  0.1040	  2.0431	  0.0246
  0.1200	  2.5592	  0.0321
  0.1360	  2.8914	  0.0415
  0.1520	  2.8762	  0.0462
  0.1680	  2.9695	  0.0534
  0.1840	  2.8728	  0.0552
  0.2000	  2.6654	  0.0537
  0.2160	  2.3496	  0.0491
  0.2320	  2.0575	  0.0451
  0.2480	  1.7311	  0.0404
  0.2640	  1.4225	  0.0355
  0.2800	  1.1296	  0.0317
  0.2960	  0.8481	  0.0281
  0.3120	  0.5677	  0.0255
  0.3280	  0.4145	  0.0239
  0.3440	  0.3391	  0.0232
  0.3600	  0.2373	  0.0225
  0.3760	  0.2475	  0.0226
  0.3920	  0.3118	  0.0231
  0.4080	  0.3240	  0.0234
  0.4240	  0.4350	  0.0243
  0.4400	  0.5777	  0.0254
  0.4560	  0.7030	  0.0263
  0.4720	  0.8603	  0.0277
  0.4880	  0.9788	  0.0286
  0.5040	  1.0743	  0.0296
  0.5200	  1.0380	  0.0299
  0.5360	  0.7445	  0.0266
  0.5520	  0.3747	  0.0220
  0.5680	  0.0903	  0.0186
  0.5840	  0.0000	  0.0000
  0.6000	  0.0707	  0.0162
  0.6160	  0.2643	  0.0160
  0.6320	  0.5568	  0.0162
  0.6480	  0.9007	  0.0166
  0.6640	  1.2891	  0.0174
  0.6800	  1.7318	  0.0183
  0.6960	  2.1468	  0.0190
  0.7120	  2.6388	  0.0202
  0.7280	  3.1646	  0.0220
  0.7440	  3.7329	  0.0244
  0.7600	  4.3172	  0.0268
  0.7760	  4.8912	  0.0300
  0.7920	  4.6125	  0.0214
