# distance (nm)	f (kT)	df (kT)
  0.0080	  2.5543	  0.0197
  0.0240	  0.9351	  0.0158
  0.0400	  0.5727	  0.0154
  0.0560	  0.9503	  0.0157
  0.0720	  1.9853	  0.0170
  0.0880	  3.4615	  0.0210
  0.1040	  4.7110	  0.0304
  0.1200	  5.5781	  0.0398
  0.1360	  6.4014	  0.0514
  0.1520	  6.7939	  0.0575
  0.1680	  7.3013	  0.0655
  0.1840	  7.4837	  0.0673
  0.2000	  7.3934	  0.0642
  0.2160	  7.2051	  0.0577
  0.2320	  7.0445	  0.0523
  0.2480	  6.7645	  0.0456
  0.2640	  6.3848	  0.0381
  0.2800	  6.0922	  0.0331
  0.2960	  5.7554	  0.0285
  0.3120	  5.4803	  0.0255
  0.3280	  5.2943	  0.0236
  0.3440	  5.2276	  0.0228
  0.3600	  5.1446	  0.0221
  0.3760	  5.1885	  0.0221
  0.3920	  5.2736	  0.0225
  0.4080	  5.3188	  0.0227
  0.4240	  5.4587	  0.0235
  0.4400	  5.6094	  0.0245
  0.4560	  5.7065	  0.0252
  0.4720	  5.8704	  0.0266
  0.4880	  5.9536	  0.0275
  0.5040	  6.0379	  0.0285
  0.5200	  6.1306	  0.0296
  0.5360	  5.9910	  0.0281
  0.5520	  5.5032	  0.0247
  0.5680	  4.8196	  0.0212
  0.5840	  4.3126	  0.0195
  0.6000	  3.9784	  0.0187
  0.6160	  3.8073	  0.0185
  0.6320	  3.7726	  0.0186
  0.6480	  3.7974	  0.0189
  0.6640	  3.8768	  0.0194
  0.6800	  4.0056	  0.0201
  0.6960	  4.0534	  0.0207
  0.7120	  4.1688	  0.0217
  0.7280	  4.3263	  0.0230
  0.7440	  4.5073	  0.0248
  0.7600	  4.6999	  0.0269
  0.7760	  4.8928	  0.0295
  0.7920	  0.0000	  0.0000
