# distance (nm)	f (kT)	df (kT)
  0.0080	  2.2697	  0.0123
  0.0240	  0.5484	  0.0066
  0.0400	  0.0000	  0.0000
  0.0560	  0.0739	  0.0066
  0.0720	  0.6833	  0.0087
  0.0880	  1.7476	  0.0129
  0.1040	  3.0120	  0.0200
  0.1200	  4.0248	  0.0290
  0.1360	  4.8663	  0.0391
  0.1520	  5.4010	  0.0440
  0.1680	  6.0411	  0.0518
  0.1840	  6.4366	  0.0536
  0.2000	  6.7252	  0.0519
  0.2160	  6.9162	  0.0470
  0.2320	  7.1281	  0.0428
  0.2480	  7.2889	  0.0377
  0.2640	  7.4397	  0.0324
  0.2800	  7.6324	  0.0283
  0.2960	  7.8223	  0.0244
  0.3120	  8.0576	  0.0215
  0.3280	  8.3861	  0.0198
  0.3440	  8.8055	  0.0191
  0.3600	  9.2104	  0.0183
  0.3760	  9.7365	  0.0185
  0.3920	 10.3186	  0.0192
  0.4080	 10.8502	  0.0195
  0.4240	 11.4850	  0.0205
  0.4400	 12.1505	  0.0218
  0.4560	 12.7876	  0.0228
  0.4720	 13.4763	  0.0242
  0.4880	 14.1335	  0.0252
  0.5040	 14.7719	  0.0263
  0.5200	 15.3538	  0.0265
  0.5360	 15.6418	  0.0239
  0.5520	 15.7655	  0.0199
  0.5680	 15.9312	  0.0164
  0.5840	 16.2974	  0.0147
  0.6000	 16.8383	  0.0139
  0.6160	 17.5163	  0.0136
  0.6320	 18.3176	  0.0139
  0.6480	 19.1704	  0.0144
  0.6640	 20.0823	  0.0151
  0.6800	 21.0419	  0.0160
  0.6960	 21.9627	  0.0168
  0.7120	 22.9653	  0.0181
  0.7280	 24.0088	  0.0197
  0.7440	 25.0989	  0.0218
  0.7600	 26.1900	  0.0242
  0.7760	 27.2937	  0.0273
  0.7920	 28.0039	  0.0234
