# distance (nm)	f (kT)	df (kT)
  0.0080	  3.0332	  0.0196
  0.0240	  1.3794	  0.0157
  0.0400	  0.9432	  0.0153
  0.0560	  1.1922	  0.0156
  0.0720	  2.0449	  0.0168
  0.0880	  3.3642	  0.0202
  0.1040	  4.6210	  0.0285
  0.1200	  5.4644	  0.0380
  0.1360	  6.2251	  0.0488
  0.1520	  6.5885	  0.0543
  0.1680	  7.0456	  0.0621
  0.1840	  7.2364	  0.0639
  0.2000	  7.1725	  0.0611
  0.2160	  7.0177	  0.0550
  0.2320	  6.8913	  0.0501
  0.2480	  6.6540	  0.0436
  0.2640	  6.3331	  0.0371
  0.2800	  6.0869	  0.0324
  0.2960	  5.8045	  0.0282
  0.3120	  5.5607	  0.0253
  0.3280	  5.4045	  0.0235
  0.3440	  5.3542	  0.0227
  0.3600	  5.2805	  0.0220
  0.3760	  5.3313	  0.0221
  0.3920	  5.4131	  0.0225
  0.4080	  5.4468	  0.0227
  0.4240	  5.5795	  0.0235
  0.4400	  5.7197	  0.0245
  0.4560	  5.8096	  0.0252
  0.4720	  5.9613	  0.0265
  0.4880	  6.0360	  0.0275
  0.5040	  6.1007	  0.0284
  0.5200	  6.1648	  0.0292
  0.5360	  5.9555	  0.0275
  0.5520	  5.4092	  0.0241
  0.5680	  4.7645	  0.0209
  0.5840	  4.3046	  0.0193
  0.6000	  4.0114	  0.0186
  0.6160	  3.8697	  0.0184
  0.6320	  3.8443	  0.0185
  0.6480	  3.8679	  0.0188
  0.6640	  3.9427	  0.0193
  0.6800	  4.0644	  0.0201
  0.6960	  4.1071	  0.0207
  0.7120	  4.2207	  0.0217
  0.7280	  4.3760	  0.0229
  0.7440	  4.5590	  0.0247
  0.7600	  4.7447	  0.0269
  0.7760	  4.9263	  0.0295
  0.7920	  0.0000	  0.0000
