# distance (nm)	f (kT)	df (kT)
  0.0080	  1.5829	  0.0123
  0.0240	  0.0812	  0.0065
  0.0400	  0.0000	  0.0000
  0.0560	  0.8770	  0.0067
  0.0720	  2.5634	  0.0099
  0.0880	  4.3992	  0.0192
  0.1040	  5.7858	  0.0303
  0.1200	  6.9806	  0.0410
  0.1360	  8.2141	  0.0559
  0.1520	  8.9960	  0.0635
  0.1680	  9.8797	  0.0779
  0.1840	 10.2285	  0.0772
  0.2000	 10.3935	  0.0733
  0.2160	 10.3599	  0.0649
  0.2320	 10.3570	  0.0580
  0.2480	 10.1878	  0.0497
  0.2640	  9.9686	  0.0395
  0.2800	  9.8630	  0.0328
  0.2960	  9.7162	  0.0266
  0.3120	  9.7608	  0.0228
  0.3280	  9.8974	  0.0202
  0.3440	 10.2069	  0.0190
  0.3600	 10.5488	  0.0180
  0.3760	 11.0372	  0.0180
  0.3920	 11.6415	  0.0186
  0.4080	 12.2317	  0.0190
  0.4240	 12.9221	  0.0200
  0.4400	 13.6346	  0.0214
  0.4560	 14.3226	  0.0224
  0.4720	 15.0918	  0.0241
  0.4880	 15.8079	  0.0252
  0.5040	 16.5557	  0.0267
  0.5200	 17.3411	  0.0283
  0.5360	 17.9639	  0.0279
  0.5520	 18.4771	  0.0244
  0.5680	 18.4606	  0.0184
  0.5840	 18.5409	  0.0155
  0.6000	 18.8221	  0.0140
  0.6160	 19.3226	  0.0136
  0.6320	 20.0559	  0.0137
  0.6480	 20.9041	  0.0142
  0.6640	 21.8406	  0.0149
  0.6800	 22.8480	  0.0159
  0.6960	 23.7988	  0.0168
  0.7120	 24.8183	  0.0180
  0.7280	 25.8630	  0.0196
  0.7440	 26.9371	  0.0217
  0.7600	 28.0607	  0.0243
  0.7760	 29.2192	  0.0276
  0.7920	 30.0118	  0.0242
