# distance (nm)	f (kT)	df (kT)
  0.0080	  5.7126	  0.0180
  0.0240	  3.7891	  0.0146
  0.0400	  3.3546	  0.0143
  0.0560	  4.0106	  0.0146
  0.0720	  5.4238	  0.0176
  0.0880	  6.6849	  0.0265
  0.1040	  7.5801	  0.0375
  0.1200	  8.3468	  0.0501
  0.1360	  9.1402	  0.0690
  0.1520	  9.3994	  0.0775
  0.1680	  9.6522	  0.1022
  0.1840	  9.3759	  0.0965
  0.2000	  8.8789	  0.0908
  0.2160	  8.0294	  0.0806
  0.2320	  7.2390	  0.0735
  0.2480	  6.2181	  0.0602
  0.2640	  5.1929	  0.0478
  0.2800	  4.2671	  0.0396
  0.2960	  3.3319	  0.0315
  0.3120	  2.6284	  0.0270
  0.3280	  2.0407	  0.0239
  0.3440	  1.6550	  0.0225
  0.3600	  1.3245	  0.0212
  0.3760	  1.1593	  0.0210
  0.3920	  1.1172	  0.0214
  0.4080	  1.0887	  0.0217
  0.4240	  1.1645	  0.0227
  0.4400	  1.2532	  0.0239
  0.4560	  1.3213	  0.0249
  0.4720	  1.4664	  0.0266
  0.4880	  1.5566	  0.0278
  0.5040	  1.6770	  0.0293
  0.5200	  1.8479	  0.0313
  0.5360	  1.8606	  0.0311
  0.5520	  1.8873	  0.0294
  0.5680	  1.2738	  0.0214
  0.5840	  0.6327	  0.0175
  0.6000	  0.1909	  0.0155
  0.6160	  0.0000	  0.0000
  0.6320	  0.0662	  0.0148
  0.6480	  0.2706	  0.0152
  0.6640	  0.5710	  0.0159
  0.6800	  0.9572	  0.0170
  0.6960	  1.2849	  0.0179
  0.7120	  1.6706	  0.0192
  0.7280	  2.0822	  0.0209
  0.7440	  2.5116	  0.0231
  0.7600	  3.0037	  0.0260
  0.7760	  3.5193	  0.0298
  0.7920	  3.1079	  0.0205
