# distance (nm)	f (kT)	df (kT)
  0.0080	 13.7744	  0.0018
  0.0240	 11.3865	  0.0014
  0.0400	 10.1165	  0.0014
  0.0560	  9.4600	  0.0014
  0.0720	  9.3224	  0.0015
  0.0880	  9.6402	  0.0017
  0.1040	 10.1476	  0.0023
  0.1200	 10.4057	  0.0032
  0.1360	 10.3929	  0.0040
  0.1520	 10.2354	  0.0047
  0.1680	  9.9728	  0.0051
  0.1840	  9.6128	  0.0053
  0.2000	  9.1436	  0.0052
  0.2160	  8.6287	  0.0049
  0.2320	  8.0417	  0.0044
  0.2480	  7.4325	  0.0039
  0.2640	  6.8131	  0.0034
  0.2800	  6.2223	  0.0029
  0.2960	  5.6593	  0.0026
  0.3120	  5.1565	  0.0023
  0.3280	  4.7096	  0.0022
  0.3440	  4.3292	  0.0020
  0.3600	  4.0048	  0.0020
  0.3760	  3.7395	  0.0020
  0.3920	  3.5219	  0.0020
  0.4080	  3.3381	  0.0021
  0.4240	  3.1938	  0.0021
  0.4400	  3.0717	  0.0022
  0.4560	  2.9559	  0.0023
  0.4720	  2.8623	  0.0024
  0.4880	  2.7668	  0.0026
  0.5040	  2.6497	  0.0026
  0.5200	  2.4178	  0.0026
  0.5360	  1.9230	  0.0024
  0.5520	  1.2895	  0.0020
  0.5680	  0.7195	  0.0016
  0.5840	  0.3141	  0.0015
  0.6000	  0.0832	  0.0014
  0.6160	  0.0000	  0.0000
  0.6320	  0.0266	  0.0013
  0.6480	  0.1294	  0.0014
  0.6640	  0.2699	  0.0015
  0.6800	  0.4296	  0.0015
  0.6960	  0.6221	  0.0016
  0.7120	  0.8523	  0.0017
  0.7280	  1.1267	  0.0019
  0.7440	  1.4423	  0.0021
  0.7600	  1.7779	  0.0024
  0.7760	  2.1155	  0.0027
  0.7920	  1.0932	  0.0016
