# distance (nm)	f (kT)	df (kT)
  0.0080	 11.3322	  0.0018
  0.0240	  9.1786	  0.0014
  0.0400	  8.4000	  0.0014
  0.0560	  8.5673	  0.0014
  0.0720	  9.5169	  0.0016
  0.0880	 10.5564	  0.0023
  0.1040	 11.1848	  0.0032
  0.1200	 11.6455	  0.0043
  0.1360	 11.9688	  0.0055
  0.1520	 12.0862	  0.0066
  0.1680	 11.9820	  0.0074
  0.1840	 11.6527	  0.0077
  0.2000	 11.0769	  0.0075
  0.2160	 10.3498	  0.0069
  0.2320	  9.4717	  0.0060
  0.2480	  8.5249	  0.0050
  0.2640	  7.5574	  0.0041
  0.2800	  6.6432	  0.0034
  0.2960	  5.7991	  0.0028
  0.3120	  5.0694	  0.0024
  0.3280	  4.4563	  0.0022
  0.3440	  3.9610	  0.0020
  0.3600	  3.5816	  0.0020
  0.3760	  3.2974	  0.0019
  0.3920	  3.1000	  0.0020
  0.4080	  2.9591	  0.0020
  0.4240	  2.8689	  0.0021
  0.4400	  2.8095	  0.0022
  0.4560	  2.7661	  0.0023
  0.4720	  2.7417	  0.0024
  0.4880	  2.7181	  0.0026
  0.5040	  2.6837	  0.0027
  0.5200	  2.6506	  0.0028
  0.5360	  2.5559	  0.0028
  0.5520	  2.1917	  0.0024
  0.5680	  1.4644	  0.0018
  0.5840	  0.7641	  0.0015
  0.6000	  0.2876	  0.0014
  0.6160	  0.0464	  0.0013
  0.6320	  0.0000	  0.0000
  0.6480	  0.0963	  0.0014
  0.6640	  0.2724	  0.0014
  0.6800	  0.4830	  0.0015
  0.6960	  0.7063	  0.0016
  0.7120	  0.9393	  0.0017
  0.7280	  1.2069	  0.0019
  0.7440	  1.5316	  0.0021
  0.7600	  1.9029	  0.0024
  0.7760	  2.2832	  0.0027
  0.7920	  1.4211	  0.0017
