# distance (nm)	f (kT)	df (kT)
  0.0080	  3.0552	  0.0020
  0.0240	  1.3865	  0.0016
  0.0400	  0.9500	  0.0015
  0.0560	  1.2000	  0.0016
  0.0720	  2.0490	  0.0017
  0.0880	  3.3761	  0.0020
  0.1040	  4.6554	  0.0029
  0.1200	  5.5185	  0.0039
  0.1360	  6.1767	  0.0048
  0.1520	  6.6709	  0.0056
  0.1680	  7.0065	  0.0061
  0.1840	  7.1806	  0.0063
  0.2000	  7.1898	  0.0061
  0.2160	  7.1059	  0.0056
  0.2320	  6.9024	  0.0050
  0.2480	  6.6427	  0.0043
  0.2640	  6.3498	  0.0037
  0.2800	  6.0714	  0.0032
  0.2960	  5.8087	  0.0028
  0.3120	  5.5981	  0.0025
  0.3280	  5.4438	  0.0024
  0.3440	  5.3503	  0.0023
  0.3600	  5.3143	  0.0022
  0.3760	  5.3317	  0.0022
  0.3920	  5.3932	  0.0022
  0.4080	  5.4794	  0.0023
  0.4240	  5.5954	  0.0024
  0.4400	  5.7192	  0.0024
  0.4560	  5.8378	  0.0025
  0.4720	  5.9604	  0.0026
  0.4880	  6.0645	  0.0028
  0.5040	  6.1399	  0.0029
  0.5200	  6.1587	  0.0029
  0.5360	  5.9390	  0.0027
  0.5520	  5.4127	  0.0024
  0.5680	  4.8074	  0.0021
  0.5840	  4.3298	  0.0019
  0.6000	  4.0283	  0.0019
  0.6160	  3.8831	  0.0018
  0.6320	  3.8523	  0.0019
  0.6480	  3.8974	  0.0019
  0.6640	  3.9719	  0.0019
  0.6800	  4.0504	  0.0020
  0.6960	  4.1371	  0.0021
  0.7120	  4.2420	  0.0022
  0.7280	  4.3851	  0.0023
  0.7440	  4.5667	  0.0025
  0.7600	  4.7734	  0.0027
  0.7760	  4.9774	  0.0030
  0.7920	  0.0000	  0.0000
