# distance (nm)	f (kT)	df (kT)
  0.0080	  2.2807	  0.0012
  0.0240	  0.5485	  0.0007
  0.0400	  0.0000	  0.0000
  0.0560	  0.0776	  0.0007
  0.0720	  0.6767	  0.0009
  0.0880	  1.7395	  0.0013
  0.1040	  3.0200	  0.0020
  0.1200	  4.0699	  0.0030
  0.1360	  4.8373	  0.0038
  0.1520	  5.4556	  0.0045
  0.1680	  5.9709	  0.0050
  0.1840	  6.3870	  0.0052
  0.2000	  6.6921	  0.0051
  0.2160	  6.9502	  0.0048
  0.2320	  7.1383	  0.0043
  0.2480	  7.2987	  0.0038
  0.2640	  7.4480	  0.0032
  0.2800	  7.6252	  0.0028
  0.2960	  7.8289	  0.0024
  0.3120	  8.0917	  0.0022
  0.3280	  8.4106	  0.0020
  0.3440	  8.7950	  0.0019
  0.3600	  9.2376	  0.0019
  0.3760	  9.7377	  0.0019
  0.3920	 10.2873	  0.0019
  0.4080	 10.8701	  0.0020
  0.4240	 11.4946	  0.0021
  0.4400	 12.1395	  0.0022
  0.4560	 12.7924	  0.0023
  0.4720	 13.4687	  0.0024
  0.4880	 14.1417	  0.0025
  0.5040	 14.7977	  0.0026
  0.5200	 15.3481	  0.0026
  0.5360	 15.6402	  0.0024
  0.5520	 15.7783	  0.0020
  0.5680	 15.9692	  0.0017
  0.5840	 16.3217	  0.0015
  0.6000	 16.8493	  0.0014
  0.6160	 17.5277	  0.0014
  0.6320	 18.3175	  0.0014
  0.6480	 19.1866	  0.0014
  0.6640	 20.0955	  0.0015
  0.6800	 21.0234	  0.0016
  0.6960	 21.9834	  0.0017
  0.7120	 22.9796	  0.0018
  0.7280	 24.0206	  0.0020
  0.7440	 25.1041	  0.0022
  0.7600	 26.2084	  0.0024
  0.7760	 27.3153	  0.0027
  0.7920	 28.0143	  0.0023
