# distance (nm)	f (kT)	df (kT)
  0.0080	  1.8654	  0.0012
  0.0240	  0.2648	  0.0007
  0.0400	  0.0000	  0.0000
  0.0560	  0.5634	  0.0007
  0.0720	  1.8588	  0.0009
  0.0880	  3.5455	  0.0015
  0.1040	  4.9137	  0.0026
  0.1200	  5.9887	  0.0036
  0.1360	  6.9333	  0.0046
  0.1520	  7.7185	  0.0055
  0.1680	  8.3392	  0.0061
  0.1840	  8.7797	  0.0064
  0.2000	  9.0329	  0.0061
  0.2160	  9.1768	  0.0057
  0.2320	  9.2023	  0.0050
  0.2480	  9.1683	  0.0042
  0.2640	  9.1152	  0.0035
  0.2800	  9.1034	  0.0029
  0.2960	  9.1401	  0.0025
  0.3120	  9.2675	  0.0021
  0.3280	  9.4885	  0.0019
  0.3440	  9.8042	  0.0018
  0.3600	 10.2150	  0.0017
  0.3760	 10.7061	  0.0017
  0.3920	 11.2706	  0.0018
  0.4080	 11.8829	  0.0018
  0.4240	 12.5435	  0.0019
  0.4400	 13.2305	  0.0020
  0.4560	 13.9330	  0.0021
  0.4720	 14.6564	  0.0023
  0.4880	 15.3793	  0.0024
  0.5040	 16.0960	  0.0025
  0.5200	 16.8070	  0.0026
  0.5360	 17.4054	  0.0025
  0.5520	 17.6858	  0.0021
  0.5680	 17.7369	  0.0017
  0.5840	 17.8863	  0.0015
  0.6000	 18.2505	  0.0013
  0.6160	 18.8256	  0.0013
  0.6320	 19.5698	  0.0013
  0.6480	 20.4366	  0.0014
  0.6640	 21.3709	  0.0014
  0.6800	 22.3328	  0.0015
  0.6960	 23.3098	  0.0016
  0.7120	 24.3055	  0.0017
  0.7280	 25.3442	  0.0019
  0.7440	 26.4349	  0.0021
  0.7600	 27.5651	  0.0023
  0.7760	 28.7028	  0.0026
  0.7920	 29.4570	  0.0023
