# distance (nm)	f (kT)	df (kT)
  0.0080	 19.3957	  0.0020
  0.0240	 16.8965	  0.0017
  0.0400	 15.5058	  0.0016
  0.0560	 14.7268	  0.0016
  0.0720	 14.4664	  0.0017
  0.0880	 14.6601	  0.0020
  0.1040	 15.0385	  0.0025
  0.1200	 15.1647	  0.0033
  0.1360	 15.0218	  0.0042
  0.1520	 14.7350	  0.0048
  0.1680	 14.3428	  0.0052
  0.1840	 13.8534	  0.0054
  0.2000	 13.2551	  0.0053
  0.2160	 12.6114	  0.0050
  0.2320	 11.8953	  0.0045
  0.2480	 11.1578	  0.0040
  0.2640	 10.4103	  0.0035
  0.2800	  9.6915	  0.0031
  0.2960	  9.0007	  0.0027
  0.3120	  8.3703	  0.0025
  0.3280	  7.7958	  0.0023
  0.3440	  7.2879	  0.0023
  0.3600	  6.8357	  0.0022
  0.3760	  6.4428	  0.0022
  0.3920	  6.0974	  0.0022
  0.4080	  5.7857	  0.0023
  0.4240	  5.5134	  0.0023
  0.4400	  5.2634	  0.0024
  0.4560	  5.0195	  0.0025
  0.4720	  4.7975	  0.0026
  0.4880	  4.5740	  0.0027
  0.5040	  4.3280	  0.0028
  0.5200	  3.9657	  0.0028
  0.5360	  3.3398	  0.0026
  0.5520	  2.5777	  0.0022
  0.5680	  1.8809	  0.0019
  0.5840	  1.3492	  0.0017
  0.6000	  0.9918	  0.0016
  0.6160	  0.7817	  0.0016
  0.6320	  0.6812	  0.0016
  0.6480	  0.6562	  0.0016
  0.6640	  0.6687	  0.0017
  0.6800	  0.7003	  0.0017
  0.6960	  0.7649	  0.0018
  0.7120	  0.8675	  0.0019
  0.7280	  1.0141	  0.0020
  0.7440	  1.2017	  0.0022
  0.7600	  1.4093	  0.0025
  0.7760	  1.6186	  0.0028
  0.7920	  0.0000	  0.0000
