# distance (nm)	f (kT)	df (kT)
  0.0080	  3.4353	  0.0013
  0.0240	  1.3513	  0.0007
  0.0400	  0.3858	  0.0007
  0.0560	  0.0000	  0.0000
  0.0720	  0.0858	  0.0009
  0.0880	  0.5980	  0.0013
  0.1040	  1.3782	  0.0021
  0.1200	  2.0599	  0.0030
  0.1360	  2.4538	  0.0039
  0.1520	  2.6630	  0.0046
  0.1680	  2.7691	  0.0050
  0.1840	  2.7910	  0.0052
  0.2000	  2.7155	  0.0051
  0.2160	  2.6051	  0.0048
  0.2320	  2.4338	  0.0044
  0.2480	  2.2425	  0.0039
  0.2640	  2.0438	  0.0034
  0.2800	  1.8697	  0.0029
  0.2960	  1.7193	  0.0026
  0.3120	  1.6236	  0.0023
  0.3280	  1.5758	  0.0022
  0.3440	  1.5883	  0.0021
  0.3600	  1.6510	  0.0020
  0.3760	  1.7673	  0.0020
  0.3920	  1.9281	  0.0021
  0.4080	  2.1191	  0.0021
  0.4240	  2.3482	  0.0022
  0.4400	  2.5985	  0.0024
  0.4560	  2.8531	  0.0025
  0.4720	  3.1313	  0.0026
  0.4880	  3.4029	  0.0028
  0.5040	  3.6332	  0.0029
  0.5200	  3.7067	  0.0029
  0.5360	  3.5441	  0.0025
  0.5520	  3.3159	  0.0021
  0.5680	  3.1815	  0.0017
  0.5840	  3.2070	  0.0016
  0.6000	  3.3907	  0.0015
  0.6160	  3.7082	  0.0015
  0.6320	  4.1232	  0.0015
  0.6480	  4.6059	  0.0015
  0.6640	  5.1232	  0.0016
  0.6800	  5.6603	  0.0017
  0.6960	  6.2360	  0.0018
  0.7120	  6.8502	  0.0019
  0.7280	  7.5056	  0.0021
  0.7440	  8.2005	  0.0023
  0.7600	  8.9116	  0.0026
  0.7760	  9.6246	  0.0030
  0.7920	  9.6328	  0.0022
