# distance (nm)	f (kT)	df (kT)
  0.0080	  2.1109	  0.0020
  0.0240	  0.5142	  0.0016
  0.0400	  0.2339	  0.0016
  0.0560	  0.7522	  0.0016
  0.0720	  1.9771	  0.0017
  0.0880	  3.5869	  0.0023
  0.1040	  4.8505	  0.0033
  0.1200	  5.7829	  0.0043
  0.1360	  6.5611	  0.0054
  0.1520	  7.1488	  0.0063
  0.1680	  7.5384	  0.0069
  0.1840	  7.7254	  0.0071
  0.2000	  7.6998	  0.0069
  0.2160	  7.5483	  0.0063
  0.2320	  7.2518	  0.0056
  0.2480	  6.8806	  0.0047
  0.2640	  6.4738	  0.0040
  0.2800	  6.0890	  0.0034
  0.2960	  5.7311	  0.0029
  0.3120	  5.4443	  0.0026
  0.3280	  5.2336	  0.0024
  0.3440	  5.0998	  0.0023
  0.3600	  5.0441	  0.0023
  0.3760	  5.0541	  0.0022
  0.3920	  5.1213	  0.0023
  0.4080	  5.2208	  0.0023
  0.4240	  5.3538	  0.0024
  0.4400	  5.4978	  0.0025
  0.4560	  5.6394	  0.0026
  0.4720	  5.7848	  0.0027
  0.4880	  5.9118	  0.0028
  0.5040	  6.0097	  0.0029
  0.5200	  6.0804	  0.0030
  0.5360	  6.0056	  0.0029
  0.5520	  5.5827	  0.0026
  0.5680	  4.9215	  0.0022
  0.5840	  4.3455	  0.0020
  0.6000	  3.9614	  0.0019
  0.6160	  3.7632	  0.0019
  0.6320	  3.7084	  0.0019
  0.6480	  3.7514	  0.0019
  0.6640	  3.8385	  0.0020
  0.6800	  3.9351	  0.0020
  0.6960	  4.0324	  0.0021
  0.7120	  4.1379	  0.0022
  0.7280	  4.2785	  0.0023
  0.7440	  4.4637	  0.0025
  0.7600	  4.6820	  0.0028
  0.7760	  4.9012	  0.0030
  0.7920	  0.0000	  0.0000
