# distance (nm)	f (kT)	df (kT)
  0.0080	  5.7040	  0.0018
  0.0240	  3.7685	  0.0015
  0.0400	  3.3370	  0.0014
  0.0560	  3.9922	  0.0015
  0.0720	  5.4166	  0.0018
  0.0880	  6.6594	  0.0027
  0.1040	  7.5902	  0.0038
  0.1200	  8.3993	  0.0052
  0.1360	  9.0457	  0.0068
  0.1520	  9.4318	  0.0082
  0.1680	  9.5270	  0.0093
  0.1840	  9.3320	  0.0097
  0.2000	  8.8216	  0.0093
  0.2160	  8.0987	  0.0085
  0.2320	  7.1859	  0.0072
  0.2480	  6.1857	  0.0060
  0.2640	  5.1620	  0.0048
  0.2800	  4.2048	  0.0039
  0.2960	  3.3430	  0.0032
  0.3120	  2.6239	  0.0027
  0.3280	  2.0495	  0.0024
  0.3440	  1.6211	  0.0022
  0.3600	  1.3343	  0.0021
  0.3760	  1.1609	  0.0021
  0.3920	  1.0920	  0.0021
  0.4080	  1.0897	  0.0022
  0.4240	  1.1435	  0.0023
  0.4400	  1.2326	  0.0024
  0.4560	  1.3402	  0.0025
  0.4720	  1.4662	  0.0027
  0.4880	  1.5917	  0.0028
  0.5040	  1.7044	  0.0030
  0.5200	  1.8206	  0.0031
  0.5360	  1.9020	  0.0032
  0.5520	  1.8112	  0.0029
  0.5680	  1.2734	  0.0022
  0.5840	  0.6158	  0.0017
  0.6000	  0.1784	  0.0016
  0.6160	  0.0000	  0.0000
  0.6320	  0.0441	  0.0015
  0.6480	  0.2569	  0.0015
  0.6640	  0.5668	  0.0016
  0.6800	  0.9212	  0.0017
  0.6960	  1.2900	  0.0018
  0.7120	  1.6604	  0.0019
  0.7280	  2.0513	  0.0021
  0.7440	  2.5009	  0.0023
  0.7600	  3.0073	  0.0026
  0.7760	  3.5263	  0.0030
  0.7920	  3.1067	  0.0021
