# distance (nm)	f (kT)	df (kT)
  0.0080	  8.0551	  0.0017
  0.0240	  5.8414	  0.0013
  0.0400	  4.8252	  0.0013
  0.0560	  4.5174	  0.0013
  0.0720	  4.8331	  0.0014
  0.0880	  5.6180	  0.0017
  0.1040	  6.3364	  0.0025
  0.1200	  6.6850	  0.0034
  0.1360	  6.8625	  0.0042
  0.1520	  6.9053	  0.0049
  0.1680	  6.8192	  0.0055
  0.1840	  6.6005	  0.0057
  0.2000	  6.2383	  0.0055
  0.2160	  5.8032	  0.0051
  0.2320	  5.2748	  0.0046
  0.2480	  4.7101	  0.0039
  0.2640	  4.1303	  0.0034
  0.2800	  3.5854	  0.0029
  0.2960	  3.0781	  0.0025
  0.3120	  2.6440	  0.0022
  0.3280	  2.2837	  0.0020
  0.3440	  2.0021	  0.0019
  0.3600	  1.7941	  0.0018
  0.3760	  1.6549	  0.0018
  0.3920	  1.5741	  0.0018
  0.4080	  1.5339	  0.0019
  0.4240	  1.5372	  0.0020
  0.4400	  1.5642	  0.0020
  0.4560	  1.6022	  0.0021
  0.4720	  1.6611	  0.0023
  0.4880	  1.7199	  0.0024
  0.5040	  1.7722	  0.0025
  0.5200	  1.7865	  0.0025
  0.5360	  1.5852	  0.0023
  0.5520	  1.1018	  0.0019
  0.5680	  0.5664	  0.0016
  0.5840	  0.1844	  0.0014
  0.6000	  0.0023	  0.0013
  0.6160	  0.0000	  0.0000
  0.6320	  0.1355	  0.0012
  0.6480	  0.3682	  0.0013
  0.6640	  0.6514	  0.0013
  0.6800	  0.9552	  0.0014
  0.6960	  1.2808	  0.0015
  0.7120	  1.6366	  0.0016
  0.7280	  2.0398	  0.0017
  0.7440	  2.4892	  0.0019
  0.7600	  2.9673	  0.0022
  0.7760	  3.4499	  0.0025
  0.7920	  2.9115	  0.0016
