# distance (nm)	f (kT)	df (kT)
  0.0080	 12.0840	  0.0017
  0.0240	  9.8375	  0.0014
  0.0400	  8.8639	  0.0013
  0.0560	  8.7085	  0.0013
  0.0720	  9.2746	  0.0014
  0.0880	 10.1873	  0.0019
  0.1040	 10.7594	  0.0028
  0.1200	 11.0561	  0.0038
  0.1360	 11.2241	  0.0047
  0.1520	 11.2291	  0.0056
  0.1680	 11.0656	  0.0062
  0.1840	 10.7282	  0.0065
  0.2000	 10.2014	  0.0063
  0.2160	  9.5684	  0.0058
  0.2320	  8.8160	  0.0051
  0.2480	  8.0119	  0.0043
  0.2640	  7.1900	  0.0036
  0.2800	  6.4110	  0.0030
  0.2960	  5.6834	  0.0026
  0.3120	  5.0473	  0.0023
  0.3280	  4.5046	  0.0021
  0.3440	  4.0576	  0.0019
  0.3600	  3.7039	  0.0019
  0.3760	  3.4309	  0.0018
  0.3920	  3.2292	  0.0019
  0.4080	  3.0756	  0.0019
  0.4240	  2.9687	  0.0020
  0.4400	  2.8886	  0.0021
  0.4560	  2.8222	  0.0022
  0.4720	  2.7756	  0.0023
  0.4880	  2.7298	  0.0024
  0.5040	  2.6763	  0.0025
  0.5200	  2.6153	  0.0026
  0.5360	  2.4294	  0.0025
  0.5520	  1.9170	  0.0021
  0.5680	  1.1966	  0.0017
  0.5840	  0.5894	  0.0014
  0.6000	  0.1981	  0.0013
  0.6160	  0.0160	  0.0012
  0.6320	  0.0000	  0.0000
  0.6480	  0.1028	  0.0013
  0.6640	  0.2699	  0.0013
  0.6800	  0.4634	  0.0014
  0.6960	  0.6717	  0.0015
  0.7120	  0.9001	  0.0016
  0.7280	  1.1727	  0.0018
  0.7440	  1.4971	  0.0019
  0.7600	  1.8588	  0.0022
  0.7760	  2.2273	  0.0025
  0.7920	  1.3182	  0.0016
