# distance (nm)	f (kT)	df (kT)
  0.0020	  7.0649	  0.5021
  0.0060	  4.0560	  0.1237
  0.0100	  3.1966	  0.0873
  0.0140	  2.6315	  0.0729
  0.0180	  2.2415	  0.0653
  0.0220	  1.9945	  0.0613
  0.0260	  1.6884	  0.0580
  0.0300	  1.5587	  0.0566
  0.0340	  1.5678	  0.0564
  0.0380	  1.5721	  0.0563
  0.0420	  1.5982	  0.0563
  0.0460	  1.6643	  0.0566
  0.0500	  1.8203	  0.0575
  0.0540	  2.0241	  0.0589
  0.0580	  2.1880	  0.0598
  0.0620	  2.5158	  0.0628
  0.0660	  2.8856	  0.0666
  0.0700	  3.2413	  0.0705
  0.0740	  3.6099	  0.0760
  0.0780	  3.9737	  0.0829
  0.0820	  4.5711	  0.0993
  0.0860	  4.6885	  0.1045
  0.0900	  5.0952	  0.1258
  0.0940	  5.6989	  0.1571
  0.0980	  5.6296	  0.1635
  0.1020	  6.2873	  0.2041
  0.1060	  6.3610	  0.2116
  0.1100	  6.6268	  0.2229
  0.1140	  6.9802	  0.2333
  0.1180	  6.4842	  0.1931
  0.1220	  7.4449	  0.2753
  0.1260	  7.4006	  0.2925
  0.1300	  7.9372	  0.3687
  0.1340	  7.8773	  0.3220
  0.1380	  8.4159	  0.3536
  0.1420	  9.4505	  0.4386
  0.1460	  7.7256	  0.3138
  0.1500	  8.7202	  0.4021
  0.1540	  9.2863	  0.4582
  0.1580	  8.9286	  0.3731
  0.1620	  8.7254	  0.3812
  0.1660	 10.2364	  0.5386
  0.1700	  9.2023	  0.4576
  0.1740	  8.6091	  0.3662
  0.1780	  9.3355	  0.4568
  0.1820	 10.4307	  0.4771
  0.1860	  9.2127	  0.4325
  0.1900	  8.8444	  0.4204
  0.1940	  8.9786	  0.3889
  0.1980	  9.1099	  0.4564
  0.2020	  8.8886	  0.3973
  0.2060	  9.4976	  0.4708
  0.2100	  8.5457	  0.3925
  0.2140	  9.0845	  0.4917
  0.2180	  9.2903	  0.4744
  0.2220	  8.6340	  0.3602
  0.2260	  8.7729	  0.3729
  0.2300	  8.6915	  0.3603
  0.2340	  8.8934	  0.3489
  0.2380	  8.5862	  0.3452
  0.2420	  8.9915	  0.4001
  0.2460	  8.0483	  0.2715
  0.2500	  9.0438	  0.4194
  0.2540	  7.8699	  0.2682
  0.2580	  7.8428	  0.2405
  0.2620	  7.5460	  0.2141
  0.2660	  7.8405	  0.2594
  0.2700	  8.0914	  0.2471
  0.2740	  8.0011	  0.2513
  0.2780	  7.6295	  0.2216
  0.2820	  7.8858	  0.2167
  0.2860	  7.7343	  0.2119
  0.2900	  7.1435	  0.1735
  0.2940	  7.0569	  0.1635
  0.2980	  7.2779	  0.1798
  0.3020	  6.9169	  0.1477
  0.3060	  7.1976	  0.1751
  0.3100	  6.7441	  0.1399
  0.3140	  6.9010	  0.1477
  0.3180	  6.6557	  0.1340
  0.3220	  6.7813	  0.1418
  0.3260	  6.5959	  0.1300
  0.3300	  6.5494	  0.1275
  0.3340	  6.5588	  0.1269
  0.3380	  6.5941	  0.1267
  0.3420	  6.3546	  0.1135
  0.3460	  6.2630	  0.1092
  0.3500	  6.4818	  0.1196
  0.3540	  6.4719	  0.1169
  0.3580	  6.4536	  0.1168
  0.3620	  6.3716	  0.1134
  0.3660	  6.1734	  0.1046
  0.3700	  6.1922	  0.1047
  0.3740	  6.3243	  0.1092
  0.3780	  6.4234	  0.1133
  0.3820	  6.3834	  0.1123
  0.3860	  6.4621	  0.1142
  0.3900	  6.4963	  0.1161
  0.3940	  6.6497	  0.1238
  0.3980	  6.4316	  0.1150
  0.4020	  6.5310	  0.1170
  0.4060	  6.3746	  0.1094
  0.4100	  6.3685	  0.1105
  0.4140	  6.6720	  0.1238
