# distance (nm)	f (kT)	df (kT)
  0.0020	  5.8419	  0.4484
  0.0060	  2.7873	  0.1054
  0.0100	  1.8362	  0.0701
  0.0140	  1.2748	  0.0562
  0.0180	  0.7806	  0.0475
  0.0220	  0.4436	  0.0428
  0.0260	  0.1965	  0.0397
  0.0300	  0.0000	  0.0000
  0.0340	  0.0313	  0.0375
  0.0380	  0.1014	  0.0376
  0.0420	  0.1766	  0.0376
  0.0460	  0.3120	  0.0381
  0.0500	  0.5787	  0.0397
  0.0540	  0.9010	  0.0422
  0.0580	  1.2117	  0.0446
  0.0620	  1.6795	  0.0511
  0.0660	  2.2142	  0.0614
  0.0700	  2.5684	  0.0732
  0.0740	  3.1556	  0.0902
  0.0780	  3.4238	  0.1028
  0.0820	  3.9553	  0.1345
  0.0860	  3.9766	  0.1275
  0.0900	  4.3916	  0.1597
  0.0940	  4.6356	  0.1836
  0.0980	  4.6781	  0.1735
  0.1020	  5.2939	  0.2124
  0.1060	  5.3603	  0.2313
  0.1100	  5.8997	  0.2729
  0.1140	  6.0783	  0.2937
  0.1180	  5.9573	  0.2278
  0.1220	  6.8470	  0.3589
  0.1260	  6.8445	  0.3507
  0.1300	  7.4065	  0.4732
  0.1340	  6.8276	  0.3310
  0.1380	  7.8104	  0.5101
  0.1420	  9.5195	  0.6346
  0.1460	  7.1670	  0.3517
  0.1500	  8.6056	  0.4937
  0.1540	  9.4658	  0.4939
  0.1580	  8.8848	  0.5475
  0.1620	  8.2362	  0.4755
  0.1660	 12.0705	  0.8243
  0.1700	  8.6751	  0.5143
  0.1740	  8.5894	  0.5433
  0.1780	  8.7024	  0.5426
  0.1820	  9.5032	  0.9649
  0.1860	  8.2456	  0.6608
  0.1900	  8.6124	  0.5578
  0.1940	  8.0592	  0.4580
  0.1980	  8.1142	  0.5272
  0.2020	  8.5362	  0.6448
  0.2060	  9.0217	  0.6160
  0.2100	  7.3877	  0.4352
  0.2140	  7.8161	  0.5778
  0.2180	  8.4668	  0.5725
  0.2220	  7.4022	  0.4223
  0.2260	  7.7041	  0.4645
  0.2300	  7.2003	  0.4818
  0.2340	  7.4273	  0.5129
  0.2380	  6.8544	  0.4366
  0.2420	  6.6326	  0.4092
  0.2460	  6.2843	  0.3163
  0.2500	  7.1609	  0.4797
  0.2540	  5.8140	  0.3016
  0.2580	  5.5755	  0.2757
  0.2620	  5.4049	  0.2580
  0.2660	  5.6568	  0.3225
  0.2700	  5.5100	  0.2838
  0.2740	  5.2521	  0.2855
  0.2780	  5.1799	  0.2529
  0.2820	  5.2138	  0.2984
  0.2860	  5.2075	  0.2597
  0.2900	  4.4635	  0.2056
  0.2940	  4.3963	  0.1934
  0.2980	  4.3863	  0.2038
  0.3020	  3.9843	  0.1655
  0.3060	  4.2581	  0.1962
  0.3100	  3.8807	  0.1661
  0.3140	  3.9116	  0.1671
  0.3180	  3.7077	  0.1496
  0.3220	  3.7492	  0.1515
  0.3260	  3.4933	  0.1373
  0.3300	  3.4002	  0.1353
  0.3340	  3.3800	  0.1325
  0.3380	  3.5330	  0.1405
  0.3420	  3.1388	  0.1157
  0.3460	  3.0977	  0.1120
  0.3500	  3.3264	  0.1243
  0.3540	  3.2236	  0.1199
  0.3580	  3.4722	  0.1265
  0.3620	  3.2555	  0.1192
  0.3660	  3.0348	  0.1045
  0.3700	  3.1062	  0.1066
  0.3740	  3.2419	  0.1123
  0.3780	  3.3947	  0.1181
  0.3820	  3.2997	  0.1133
  0.3860	  3.4140	  0.1165
  0.3900	  3.5981	  0.1239
  0.3940	  3.7775	  0.1292
  0.3980	  3.6011	  0.1188
  0.4020	  3.6504	  0.1218
  0.4060	  3.6008	  0.1154
  0.4100	  3.6614	  0.1151
  0.4140	  4.0306	  0.1312
  0.4180	  4.0517	  0.1287
  0.4220	  4.0554	  0.1266
  0.4260	  4.2831	  0.1429
  0.4300	  4.1470	  0.1292
