# distance (nm)	f (kT)	df (kT)
  0.0020	  9.0812	  0.5006
  0.0060	  6.0719	  0.1246
  0.0100	  5.1960	  0.0883
  0.0140	  4.6060	  0.0735
  0.0180	  4.1823	  0.0660
  0.0220	  3.9012	  0.0619
  0.0260	  3.5409	  0.0587
  0.0300	  3.3397	  0.0573
  0.0340	  3.2797	  0.0571
  0.0380	  3.1909	  0.0570
  0.0420	  3.1232	  0.0570
  0.0460	  3.0880	  0.0571
  0.0500	  3.1082	  0.0581
  0.0540	  3.1723	  0.0594
  0.0580	  3.1631	  0.0604
  0.0620	  3.3143	  0.0633
  0.0660	  3.4911	  0.0669
  0.0700	  3.6836	  0.0704
  0.0740	  3.7957	  0.0739
  0.0780	  3.9754	  0.0785
  0.0820	  4.4112	  0.0900
  0.0860	  4.4144	  0.0893
  0.0900	  4.8085	  0.1028
  0.0940	  5.2342	  0.1171
  0.0980	  5.5237	  0.1306
  0.1020	  5.9935	  0.1511
  0.1060	  6.0811	  0.1585
  0.1100	  6.3059	  0.1782
  0.1140	  6.5385	  0.1857
  0.1180	  6.2577	  0.1696
  0.1220	  7.0334	  0.2433
  0.1260	  7.1764	  0.2501
  0.1300	  7.2895	  0.2595
  0.1340	  7.3980	  0.2700
  0.1380	  7.7158	  0.3333
  0.1420	  8.1465	  0.4225
  0.1460	  7.4937	  0.2855
  0.1500	  8.0575	  0.3763
  0.1540	  8.0534	  0.3654
  0.1580	  7.6545	  0.3052
  0.1620	  8.1211	  0.3694
  0.1660	  8.5525	  0.4374
  0.1700	  8.2351	  0.3908
  0.1740	  7.6129	  0.2902
  0.1780	  8.5807	  0.4046
  0.1820	  8.6271	  0.4641
  0.1860	  8.4346	  0.4197
  0.1900	  8.0040	  0.3311
  0.1940	  8.2463	  0.3701
  0.1980	  8.5273	  0.3786
  0.2020	  7.8743	  0.2862
  0.2060	  8.5310	  0.3632
  0.2100	  8.2248	  0.3275
  0.2140	  8.4491	  0.3836
  0.2180	  8.3147	  0.3596
  0.2220	  8.0943	  0.3064
  0.2260	  8.3398	  0.3393
  0.2300	  8.3829	  0.3393
  0.2340	  8.2719	  0.3005
  0.2380	  8.2515	  0.3199
  0.2420	  8.8622	  0.3729
  0.2460	  7.7702	  0.2390
  0.2500	  8.6660	  0.3457
  0.2540	  7.8031	  0.2294
  0.2580	  7.8160	  0.2334
  0.2620	  7.4763	  0.1973
  0.2660	  7.7908	  0.2344
  0.2700	  7.9688	  0.2344
  0.2740	  7.6721	  0.2124
  0.2780	  7.7621	  0.2062
  0.2820	  7.6167	  0.2083
  0.2860	  7.5840	  0.2025
  0.2900	  7.3682	  0.1701
  0.2940	  7.3269	  0.1622
  0.2980	  7.5959	  0.1866
  0.3020	  7.1846	  0.1503
  0.3060	  7.4321	  0.1702
  0.3100	  6.9264	  0.1382
  0.3140	  7.2446	  0.1502
  0.3180	  7.0469	  0.1378
  0.3220	  7.3582	  0.1462
  0.3260	  7.2340	  0.1356
  0.3300	  7.0854	  0.1317
  0.3340	  7.1570	  0.1346
  0.3380	  7.0288	  0.1315
