# distance (nm)	f (kT)	df (kT)
  0.0020	  5.7057	  0.4481
  0.0060	  2.6950	  0.1053
  0.0100	  1.7677	  0.0700
  0.0140	  1.2253	  0.0561
  0.0180	  0.7501	  0.0473
  0.0220	  0.4276	  0.0426
  0.0260	  0.1911	  0.0396
  0.0300	  0.0000	  0.0000
  0.0340	  0.0307	  0.0374
  0.0380	  0.0931	  0.0374
  0.0420	  0.1567	  0.0374
  0.0460	  0.2783	  0.0378
  0.0500	  0.5223	  0.0391
  0.0540	  0.8223	  0.0413
  0.0580	  1.0989	  0.0429
  0.0620	  1.5473	  0.0479
  0.0660	  2.0652	  0.0558
  0.0700	  2.4404	  0.0647
  0.0740	  3.0040	  0.0782
  0.0780	  3.3178	  0.0912
  0.0820	  3.8907	  0.1194
  0.0860	  3.9294	  0.1171
  0.0900	  4.3666	  0.1438
  0.0940	  4.6740	  0.1713
  0.0980	  4.7144	  0.1635
  0.1020	  5.3034	  0.1997
  0.1060	  5.4130	  0.2136
  0.1100	  5.9163	  0.2480
  0.1140	  6.1163	  0.2694
  0.1180	  5.9387	  0.2114
  0.1220	  6.8397	  0.3240
  0.1260	  6.8792	  0.3206
  0.1300	  7.4763	  0.4292
  0.1340	  6.9102	  0.3130
  0.1380	  7.8480	  0.4625
  0.1420	  9.2938	  0.5730
  0.1460	  7.2692	  0.3247
  0.1500	  8.5416	  0.4353
  0.1540	  9.2689	  0.4589
  0.1580	  8.8607	  0.4862
  0.1620	  8.3629	  0.4410
  0.1660	 11.5731	  0.7159
  0.1700	  8.8275	  0.4988
  0.1740	  8.7376	  0.4807
  0.1780	  8.8755	  0.4909
  0.1820	  9.8400	  0.9151
  0.1860	  8.6665	  0.5901
  0.1900	  8.9208	  0.4997
  0.1940	  8.4510	  0.4320
  0.1980	  8.6126	  0.5018
  0.2020	  8.9647	  0.5452
  0.2060	  9.4346	  0.5688
  0.2100	  8.0458	  0.4090
  0.2140	  8.5168	  0.5392
  0.2180	  9.0721	  0.5336
  0.2220	  8.1553	  0.3990
  0.2260	  8.4379	  0.4342
  0.2300	  8.0538	  0.4226
  0.2340	  8.3217	  0.4480
  0.2380	  7.8493	  0.3993
  0.2420	  7.7234	  0.3942
