# distance (nm)	f (kT)	df (kT)
  0.0020	  8.8233	  0.4597
  0.0060	  5.8521	  0.1293
  0.0100	  4.8322	  0.1025
  0.0140	  4.1551	  0.0935
  0.0180	  3.5492	  0.0884
  0.0220	  3.0761	  0.0859
  0.0260	  2.6612	  0.0844
  0.0300	  2.2591	  0.0834
  0.0340	  2.0563	  0.0834
  0.0380	  1.8510	  0.0833
  0.0420	  1.6350	  0.0831
  0.0460	  1.4502	  0.0832
  0.0500	  1.3336	  0.0837
  0.0540	  1.2564	  0.0845
  0.0580	  1.0996	  0.0849
  0.0620	  1.1161	  0.0865
  0.0660	  1.1785	  0.0887
  0.0700	  1.1756	  0.0907
  0.0740	  1.1722	  0.0933
  0.0780	  1.2079	  0.0960
  0.0820	  1.5070	  0.1045
  0.0860	  1.3596	  0.1039
  0.0900	  1.6407	  0.1140
  0.0940	  1.8383	  0.1247
  0.0980	  2.0836	  0.1357
  0.1020	  2.2946	  0.1512
  0.1060	  2.3972	  0.1595
  0.1100	  2.6090	  0.1763
  0.1140	  2.5843	  0.1813
  0.1180	  2.3965	  0.1680
  0.1220	  3.0844	  0.2272
  0.1260	  3.0871	  0.2369
  0.1300	  3.0058	  0.2468
  0.1340	  2.9009	  0.2322
  0.1380	  3.3119	  0.2929
  0.1420	  3.6612	  0.3645
  0.1460	  3.0892	  0.2666
  0.1500	  3.4158	  0.3284
  0.1540	  3.1554	  0.3135
  0.1580	  2.9333	  0.2908
  0.1620	  3.3914	  0.3459
  0.1660	  3.5248	  0.4162
  0.1700	  3.3345	  0.3679
  0.1740	  2.7708	  0.2916
  0.1780	  3.1368	  0.3455
  0.1820	  3.3894	  0.4194
  0.1860	  3.1878	  0.3678
  0.1900	  2.7967	  0.3149
  0.1940	  2.9183	  0.3305
  0.1980	  2.9301	  0.3495
  0.2020	  2.2994	  0.2722
  0.2060	  2.7730	  0.3462
  0.2100	  2.7286	  0.3184
  0.2140	  2.8135	  0.3511
  0.2180	  2.7069	  0.3485
  0.2220	  2.4905	  0.3075
  0.2260	  2.5253	  0.3200
  0.2300	  2.5315	  0.3066
  0.2340	  2.1986	  0.2843
  0.2380	  2.3874	  0.2963
  0.2420	  2.5938	  0.3254
  0.2460	  1.7959	  0.2349
  0.2500	  2.4962	  0.3426
  0.2540	  1.7295	  0.2364
  0.2580	  1.8131	  0.2286
  0.2620	  1.4394	  0.2020
  0.2660	  1.8286	  0.2487
  0.2700	  1.6327	  0.2296
  0.2740	  1.3129	  0.2163
  0.2780	  1.4994	  0.2132
  0.2820	  1.3402	  0.2097
  0.2860	  1.2926	  0.2046
  0.2900	  1.0840	  0.1783
  0.2940	  1.0319	  0.1748
  0.2980	  1.3177	  0.1966
  0.3020	  0.8019	  0.1578
  0.3060	  1.0078	  0.1827
  0.3100	  0.5044	  0.1510
  0.3140	  0.8121	  0.1647
  0.3180	  0.7011	  0.1546
  0.3220	  0.9503	  0.1611
  0.3260	  0.7962	  0.1506
  0.3300	  0.5873	  0.1540
  0.3340	  0.7032	  0.1528
  0.3380	  0.5189	  0.1500
  0.3420	  0.4028	  0.1356
  0.3460	  0.4280	  0.1325
  0.3500	  0.5470	  0.1457
  0.3540	  0.5278	  0.1422
  0.3580	  0.3637	  0.1403
  0.3620	  0.3717	  0.1418
  0.3660	  0.2826	  0.1310
  0.3700	  0.2480	  0.1302
  0.3740	  0.2864	  0.1355
  0.3780	  0.3353	  0.1385
  0.3820	  0.5046	  0.1405
  0.3860	  0.4625	  0.1425
  0.3900	  0.4641	  0.1439
  0.3940	  0.5246	  0.1528
  0.3980	  0.5574	  0.1396
  0.4020	  0.4456	  0.1475
  0.4060	  0.3369	  0.1369
  0.4100	  0.3560	  0.1367
  0.4140	  0.7581	  0.1513
  0.4180	  0.5755	  0.1500
  0.4220	  0.4028	  0.1436
  0.4260	  0.6596	  0.1593
  0.4300	  0.6635	  0.1517
  0.4340	  0.9289	  0.1598
  0.4380	  0.6915	  0.1536
  0.4420	  0.9003	  0.1779
  0.4460	  0.5408	  0.1425
  0.4500	  0.7547	  0.1593
  0.4540	  0.7163	  0.1549
  0.4580	  0.8844	  0.1618
  0.4620	  0.7988	  0.1713
  0.4660	  1.0653	  0.1814
  0.4700	  0.8226	  0.1684
  0.4740	  1.0965	  0.1879
  0.4780	  1.0721	  0.1795
  0.4820	  1.0720	  0.1750
  0.4860	  1.2708	  0.1961
  0.4900	  1.0757	  0.1807
  0.4940	  1.1155	  0.1793
  0.4980	  1.3513	  0.1966
  0.5020	  0.9705	  0.1715
  0.5060	  1.3982	  0.1934
  0.5100	  1.2879	  0.1966
  0.5140	  1.1433	  0.1835
  0.5180	  1.1697	  0.1764
  0.5220	  1.1662	  0.1780
  0.5260	  1.0813	  0.1814
  0.5300	  0.9408	  0.1699
  0.5340	  1.1449	  0.1891
  0.5380	  1.0923	  0.1792
  0.5420	  0.8941	  0.1613
  0.5460	  0.8240	  0.1591
  0.5500	  0.6309	  0.1421
  0.5540	  0.6036	  0.1413
  0.5580	  0.3351	  0.1265
  0.5620	  0.3654	  0.1262
  0.5660	  0.1158	  0.1140
  0.5700	  0.1358	  0.1127
  0.5740	  0.1312	  0.1108
  0.5780	  0.0000	  0.0000
  0.5820	  0.2675	  0.1080
  0.5860	  0.3277	  0.1084
  0.5900	  0.1903	  0.1026
  0.5940	  0.2382	  0.1038
  0.5980	  0.1275	  0.1000
  0.6020	  0.1965	  0.0985
  0.6060	  0.3446	  0.1021
  0.6100	  0.3097	  0.0987
  0.6140	  0.3589	  0.0981
  0.6180	  0.3696	  0.0973
  0.6220	  0.5390	  0.1003
  0.6260	  0.5541	  0.1015
  0.6300	  0.7646	  0.1031
  0.6340	  0.7348	  0.1008
  0.6380	  0.8343	  0.1020
  0.6420	  0.9274	  0.1027
  0.6460	  1.0157	  0.1037
  0.6500	  1.1435	  0.1042
  0.6540	  1.0504	  0.1058
  0.6580	  1.3845	  0.1105
  0.6620	  1.3196	  0.1056
  0.6660	  1.5195	  0.1092
  0.6700	  1.5901	  0.1091
  0.6740	  1.5612	  0.1081
  0.6780	  1.8609	  0.1149
  0.6820	  1.8722	  0.1134
  0.6860	  2.1403	  0.1151
  0.6900	  2.0573	  0.1144
  0.6940	  2.3005	  0.1216
  0.6980	  2.4830	  0.1249
  0.7020	  2.4971	  0.1215
  0.7060	  2.5154	  0.1196
  0.7100	  2.6055	  0.1234
  0.7140	  2.8140	  0.1290
