# distance (nm)	f (kT)	df (kT)
  0.0020	  5.9861	  0.4509
  0.0060	  3.0675	  0.1054
  0.0100	  2.1474	  0.0701
  0.0140	  1.5870	  0.0563
  0.0180	  1.0954	  0.0475
  0.0220	  0.7420	  0.0428
  0.0260	  0.4563	  0.0397
  0.0300	  0.1940	  0.0375
  0.0340	  0.1365	  0.0374
  0.0380	  0.0847	  0.0373
  0.0420	  0.0208	  0.0372
  0.0460	  0.0000	  0.0000
  0.0500	  0.0650	  0.0385
  0.0540	  0.1748	  0.0401
  0.0580	  0.2182	  0.0410
  0.0620	  0.4448	  0.0440
  0.0660	  0.7258	  0.0482
  0.0700	  0.9389	  0.0514
  0.0740	  1.2113	  0.0558
  0.0780	  1.4696	  0.0602
  0.0820	  1.9974	  0.0728
  0.0860	  2.0585	  0.0728
  0.0900	  2.5423	  0.0888
  0.0940	  2.9840	  0.1056
  0.0980	  3.2114	  0.1204
  0.1020	  3.6503	  0.1462
  0.1060	  3.7934	  0.1557
  0.1100	  4.0612	  0.1749
  0.1140	  4.1782	  0.1791
  0.1180	  3.9623	  0.1631
  0.1220	  4.7587	  0.2356
  0.1260	  4.8099	  0.2335
  0.1300	  5.1172	  0.2494
  0.1340	  4.8688	  0.2300
  0.1380	  5.4131	  0.2870
  0.1420	  6.0633	  0.3680
  0.1460	  5.2080	  0.2595
  0.1500	  5.8759	  0.3438
  0.1540	  5.9399	  0.3170
  0.1580	  5.9433	  0.3135
  0.1620	  6.0060	  0.3396
  0.1660	  6.9337	  0.4205
  0.1700	  6.4341	  0.3896
  0.1740	  6.0341	  0.3015
  0.1780	  6.3477	  0.3558
  0.1820	  7.0409	  0.4358
  0.1860	  6.5520	  0.3685
  0.1900	  6.4302	  0.3297
  0.1940	  6.3705	  0.3284
  0.1980	  6.7065	  0.3679
  0.2020	  6.3732	  0.2845
  0.2060	  6.9095	  0.3620
  0.2100	  6.4815	  0.3095
  0.2140	  6.8479	  0.3493
  0.2180	  7.0395	  0.3626
  0.2220	  6.6738	  0.3088
  0.2260	  6.8295	  0.3205
  0.2300	  6.8104	  0.3192
  0.2340	  6.7716	  0.2860
  0.2380	  6.7367	  0.2820
  0.2420	  7.1174	  0.3370
  0.2460	  6.4004	  0.2239
  0.2500	  7.4070	  0.3559
  0.2540	  6.5509	  0.2203
  0.2580	  6.4530	  0.2097
  0.2620	  6.2675	  0.1818
  0.2660	  6.8234	  0.2260
  0.2700	  6.7377	  0.2115
  0.2740	  6.8085	  0.2004
  0.2780	  6.6638	  0.1894
  0.2820	  6.7682	  0.1878
  0.2860	  6.7507	  0.1820
  0.2900	  6.4622	  0.1522
  0.2940	  6.4799	  0.1482
  0.2980	  6.8147	  0.1643
  0.3020	  6.3673	  0.1289
  0.3060	  6.8205	  0.1509
  0.3100	  6.4497	  0.1222
  0.3140	  6.7038	  0.1327
  0.3180	  6.6260	  0.1216
  0.3220	  6.8489	  0.1298
  0.3260	  6.7492	  0.1179
  0.3300	  6.8539	  0.1158
  0.3340	  6.9125	  0.1151
  0.3380	  6.9542	  0.1142
  0.3420	  6.7805	  0.1007
  0.3460	  6.8305	  0.0985
  0.3500	  7.1383	  0.1082
  0.3540	  7.1737	  0.1053
  0.3580	  7.2460	  0.1061
  0.3620	  7.3205	  0.1033
  0.3660	  7.2132	  0.0931
  0.3700	  7.2901	  0.0937
  0.3740	  7.5015	  0.0984
  0.3780	  7.6535	  0.1013
  0.3820	  7.8042	  0.1022
  0.3860	  7.9238	  0.1030
  0.3900	  8.0605	  0.1071
  0.3940	  8.2933	  0.1128
  0.3980	  8.2293	  0.1055
  0.4020	  8.3963	  0.1066
  0.4060	  8.3128	  0.1006
  0.4100	  8.4136	  0.1003
  0.4140	  8.8453	  0.1165
  0.4180	  8.8805	  0.1124
  0.4220	  8.8577	  0.1071
  0.4260	  9.2247	  0.1208
  0.4300	  9.2145	  0.1135
  0.4340	  9.4776	  0.1197
  0.4380	  9.4817	  0.1171
  0.4420	  9.9328	  0.1343
  0.4460	  9.5217	  0.1108
  0.4500	  9.8533	  0.1161
  0.4540	  9.9191	  0.1171
  0.4580	 10.1721	  0.1284
  0.4620	 10.3965	  0.1322
  0.4660	 10.6346	  0.1406
  0.4700	 10.5824	  0.1318
  0.4740	 10.9633	  0.1500
  0.4780	 10.9441	  0.1376
  0.4820	 11.0092	  0.1356
  0.4860	 11.3927	  0.1517
  0.4900	 11.3415	  0.1443
  0.4940	 11.4268	  0.1417
  0.4980	 11.7774	  0.1543
  0.5020	 11.5692	  0.1355
  0.5060	 11.9625	  0.1524
  0.5100	 12.1707	  0.1581
  0.5140	 12.1209	  0.1475
  0.5180	 12.1454	  0.1407
  0.5220	 12.2838	  0.1426
  0.5260	 12.5419	  0.1506
  0.5300	 12.4712	  0.1365
  0.5340	 12.9625	  0.1625
  0.5380	 12.9096	  0.1504
  0.5420	 12.7970	  0.1356
  0.5460	 12.9287	  0.1363
  0.5500	 12.7284	  0.1202
  0.5540	 12.8194	  0.1150
  0.5580	 12.6239	  0.1012
  0.5620	 12.7457	  0.0998
  0.5660	 12.5354	  0.0881
  0.5700	 12.6219	  0.0856
  0.5740	 12.6740	  0.0825
  0.5780	 12.5802	  0.0757
  0.5820	 12.8124	  0.0782
  0.5860	 12.9549	  0.0777
  0.5900	 12.8683	  0.0714
  0.5940	 13.0583	  0.0728
  0.5980	 13.0399	  0.0688
  0.6020	 13.0958	  0.0664
  0.6060	 13.3904	  0.0691
  0.6100	 13.4052	  0.0665
  0.6140	 13.5257	  0.0661
  0.6180	 13.6298	  0.0647
  0.6220	 13.8999	  0.0668
  0.6260	 14.0965	  0.0680
  0.6300	 14.3079	  0.0693
  0.6340	 14.3769	  0.0671
  0.6380	 14.5764	  0.0684
  0.6420	 14.7546	  0.0688
  0.6460	 14.9407	  0.0694
  0.6500	 15.1295	  0.0703
  0.6540	 15.3533	  0.0719
  0.6580	 15.6563	  0.0758
  0.6620	 15.6795	  0.0729
  0.6660	 15.9470	  0.0755
