# distance (nm)	f (kT)	df (kT)
  0.0020	  7.5427	  0.5016
  0.0060	  4.5348	  0.1235
  0.0100	  3.6706	  0.0869
  0.0140	  3.0983	  0.0723
  0.0180	  2.6988	  0.0646
  0.0220	  2.4418	  0.0605
  0.0260	  2.1203	  0.0572
  0.0300	  1.9702	  0.0557
  0.0340	  1.9594	  0.0555
  0.0380	  1.9371	  0.0555
  0.0420	  1.9350	  0.0554
  0.0460	  1.9716	  0.0557
  0.0500	  2.0884	  0.0566
  0.0540	  2.2521	  0.0580
  0.0580	  2.3656	  0.0589
  0.0620	  2.6430	  0.0617
  0.0660	  2.9585	  0.0654
  0.0700	  3.2708	  0.0690
  0.0740	  3.5712	  0.0734
  0.0780	  3.8949	  0.0788
  0.0820	  4.4619	  0.0925
  0.0860	  4.5734	  0.0949
  0.0900	  4.9975	  0.1143
  0.0940	  5.5995	  0.1391
  0.0980	  5.6130	  0.1537
  0.1020	  6.2443	  0.1893
  0.1060	  6.3166	  0.1974
  0.1100	  6.5173	  0.2096
  0.1140	  6.8303	  0.2169
  0.1180	  6.3650	  0.1861
  0.1220	  7.2723	  0.2632
  0.1260	  7.2703	  0.2776
  0.1300	  7.7264	  0.3251
  0.1340	  7.6936	  0.3006
  0.1380	  8.1161	  0.3436
  0.1420	  8.9670	  0.4216
  0.1460	  7.5744	  0.3019
  0.1500	  8.4381	  0.4020
  0.1540	  8.8574	  0.4067
  0.1580	  8.5103	  0.3504
  0.1620	  8.4574	  0.3701
  0.1660	  9.6248	  0.4895
  0.1700	  8.8879	  0.4326
  0.1740	  8.2717	  0.3346
  0.1780	  9.0373	  0.4427
  0.1820	  9.8282	  0.4369
  0.1860	  8.9063	  0.4275
  0.1900	  8.5392	  0.3832
  0.1940	  8.7017	  0.3718
  0.1980	  8.8866	  0.4317
  0.2020	  8.5644	  0.3549
  0.2060	  9.1789	  0.4341
  0.2100	  8.3891	  0.3659
  0.2140	  8.8691	  0.4444
  0.2180	  8.9931	  0.4234
  0.2220	  8.4435	  0.3399
  0.2260	  8.5678	  0.3616
  0.2300	  8.5276	  0.3524
  0.2340	  8.6559	  0.3278
  0.2380	  8.4138	  0.3282
  0.2420	  8.9131	  0.3887
  0.2460	  7.9182	  0.2546
  0.2500	  8.9376	  0.3993
  0.2540	  7.8267	  0.2537
  0.2580	  7.7790	  0.2340
  0.2620	  7.4765	  0.2032
  0.2660	  7.7995	  0.2439
  0.2700	  8.0355	  0.2379
  0.2740	  7.9519	  0.2317
  0.2780	  7.6224	  0.2130
  0.2820	  7.7867	  0.2054
  0.2860	  7.6685	  0.2013
  0.2900	  7.1703	  0.1667
  0.2940	  7.0856	  0.1603
  0.2980	  7.3327	  0.1751
  0.3020	  6.9556	  0.1439
  0.3060	  7.2422	  0.1701
  0.3100	  6.7783	  0.1349
  0.3140	  6.9663	  0.1454
  0.3180	  6.7370	  0.1304
  0.3220	  6.8972	  0.1401
  0.3260	  6.7238	  0.1287
  0.3300	  6.6873	  0.1252
  0.3340	  6.7029	  0.1250
  0.3380	  6.6989	  0.1240
  0.3420	  6.4918	  0.1122
  0.3460	  6.4051	  0.1081
  0.3500	  6.6254	  0.1184
  0.3540	  6.6230	  0.1156
  0.3580	  6.5649	  0.1149
  0.3620	  6.5121	  0.1121
  0.3660	  6.3319	  0.1029
  0.3700	  6.3386	  0.1036
  0.3740	  6.4647	  0.1077
  0.3780	  6.5572	  0.1114
  0.3820	  6.5470	  0.1116
  0.3860	  6.6161	  0.1129
  0.3900	  6.6356	  0.1150
  0.3940	  6.7892	  0.1226
  0.3980	  6.5819	  0.1142
  0.4020	  6.6834	  0.1147
  0.4060	  6.5075	  0.1085
  0.4100	  6.4956	  0.1094
  0.4140	  6.8067	  0.1228
  0.4180	  6.8424	  0.1222
  0.4220	  6.7058	  0.1162
  0.4260	  6.9781	  0.1299
  0.4300	  6.8490	  0.1221
  0.4340	  6.9964	  0.1280
  0.4380	  6.9392	  0.1272
  0.4420	  7.2619	  0.1458
  0.4460	  6.7847	  0.1208
  0.4500	  6.9464	  0.1256
  0.4540	  6.9451	  0.1265
  0.4580	  7.0145	  0.1347
  0.4620	  7.1473	  0.1395
  0.4660	  7.3456	  0.1516
  0.4700	  7.2495	  0.1421
  0.4740	  7.5175	  0.1631
  0.4780	  7.2534	  0.1495
  0.4820	  7.2846	  0.1466
  0.4860	  7.4599	  0.1614
  0.4900	  7.3887	  0.1543
  0.4940	  7.3370	  0.1519
  0.4980	  7.5466	  0.1656
  0.5020	  7.2759	  0.1478
  0.5060	  7.4717	  0.1626
  0.5100	  7.5658	  0.1671
  0.5140	  7.3723	  0.1591
  0.5180	  7.2439	  0.1495
  0.5220	  7.3546	  0.1554
  0.5260	  7.4821	  0.1645
  0.5300	  7.3036	  0.1511
  0.5340	  7.7567	  0.1868
