# distance (nm)	f (kT)	df (kT)
  0.0020	  6.5253	  0.4500
  0.0060	  3.5445	  0.1053
  0.0100	  2.5673	  0.0701
  0.0140	  1.9512	  0.0562
  0.0180	  1.4049	  0.0474
  0.0220	  0.9973	  0.0427
  0.0260	  0.6615	  0.0396
  0.0300	  0.3514	  0.0374
  0.0340	  0.2512	  0.0373
  0.0380	  0.1583	  0.0372
  0.0420	  0.0561	  0.0371
  0.0460	  0.0000	  0.0000
  0.0500	  0.0344	  0.0384
  0.0540	  0.1182	  0.0400
  0.0580	  0.1420	  0.0409
  0.0620	  0.3498	  0.0439
  0.0660	  0.6162	  0.0482
  0.0700	  0.8105	  0.0516
  0.0740	  1.0836	  0.0565
  0.0780	  1.3185	  0.0617
  0.0820	  1.8200	  0.0760
  0.0860	  1.8347	  0.0776
  0.0900	  2.2622	  0.0961
  0.0940	  2.6526	  0.1180
  0.0980	  2.7353	  0.1304
  0.1020	  3.1412	  0.1598
  0.1060	  3.2043	  0.1669
  0.1100	  3.4331	  0.1846
  0.1140	  3.5261	  0.1924
  0.1180	  3.2170	  0.1695
  0.1220	  3.9734	  0.2443
  0.1260	  3.9649	  0.2440
  0.1300	  4.3164	  0.2728
  0.1340	  3.9160	  0.2429
  0.1380	  4.4616	  0.3017
  0.1420	  5.1470	  0.3888
  0.1460	  4.0448	  0.2655
  0.1500	  4.7304	  0.3522
  0.1540	  4.8679	  0.3356
  0.1580	  4.7688	  0.3375
  0.1620	  4.6530	  0.3479
  0.1660	  5.8400	  0.4400
  0.1700	  5.0073	  0.4165
  0.1740	  4.5954	  0.3214
  0.1780	  4.7802	  0.3661
  0.1820	  5.5900	  0.4888
  0.1860	  4.8423	  0.3906
  0.1900	  4.7115	  0.3469
  0.1940	  4.5246	  0.3408
  0.1980	  4.7894	  0.3921
  0.2020	  4.5037	  0.3039
  0.2060	  4.9758	  0.3877
  0.2100	  4.3080	  0.3207
  0.2140	  4.6729	  0.3723
  0.2180	  4.8689	  0.3919
  0.2220	  4.3319	  0.3229
  0.2260	  4.4493	  0.3396
  0.2300	  4.2886	  0.3261
  0.2340	  4.2828	  0.3009
  0.2380	  4.1078	  0.2912
  0.2420	  4.3343	  0.3449
  0.2460	  3.6351	  0.2322
  0.2500	  4.5418	  0.3729
  0.2540	  3.6176	  0.2337
  0.2580	  3.4020	  0.2137
  0.2620	  3.1808	  0.1871
  0.2660	  3.6637	  0.2355
  0.2700	  3.5038	  0.2190
  0.2740	  3.5370	  0.2175
  0.2780	  3.2656	  0.1948
  0.2820	  3.3621	  0.1942
  0.2860	  3.2647	  0.1882
  0.2900	  2.8563	  0.1545
  0.2940	  2.7899	  0.1502
  0.2980	  3.0394	  0.1663
  0.3020	  2.5268	  0.1301
  0.3060	  2.9304	  0.1541
  0.3100	  2.5175	  0.1239
  0.3140	  2.6610	  0.1336
  0.3180	  2.5084	  0.1224
  0.3220	  2.6273	  0.1296
  0.3260	  2.4566	  0.1176
  0.3300	  2.4992	  0.1166
  0.3340	  2.4823	  0.1151
  0.3380	  2.5064	  0.1148
  0.3420	  2.2242	  0.1002
  0.3460	  2.2000	  0.0979
  0.3500	  2.4531	  0.1080
  0.3540	  2.4155	  0.1042
  0.3580	  2.4604	  0.1058
  0.3620	  2.4441	  0.1027
  0.3660	  2.2601	  0.0928
  0.3700	  2.2833	  0.0931
  0.3740	  2.4367	  0.0975
  0.3780	  2.5420	  0.1004
  0.3820	  2.5843	  0.1010
  0.3860	  2.6542	  0.1024
  0.3900	  2.7380	  0.1060
  0.3940	  2.9079	  0.1128
  0.3980	  2.7664	  0.1041
  0.4020	  2.8824	  0.1062
  0.4060	  2.7412	  0.0994
  0.4100	  2.7794	  0.0996
  0.4140	  3.1351	  0.1151
  0.4180	  3.1242	  0.1119
  0.4220	  3.0643	  0.1068
  0.4260	  3.3674	  0.1198
