# distance (nm)	f (kT)	df (kT)
  0.0020	 18.5213	  0.4561
  0.0060	 15.4979	  0.1163
  0.0100	 14.4170	  0.0855
  0.0140	 13.6758	  0.0744
  0.0180	 13.0073	  0.0680
  0.0220	 12.4701	  0.0647
  0.0260	 11.9915	  0.0626
  0.0300	 11.5248	  0.0612
  0.0340	 11.2596	  0.0612
  0.0380	 10.9895	  0.0612
  0.0420	 10.7102	  0.0609
  0.0460	 10.4618	  0.0610
  0.0500	 10.2800	  0.0617
  0.0540	 10.1395	  0.0628
  0.0580	  9.9194	  0.0633
  0.0620	  9.8718	  0.0655
  0.0660	  9.8701	  0.0685
  0.0700	  9.8042	  0.0710
  0.0740	  9.7340	  0.0743
  0.0780	  9.7069	  0.0777
  0.0820	  9.9419	  0.0879
  0.0860	  9.7300	  0.0872
  0.0900	  9.9494	  0.0991
  0.0940	 10.0829	  0.1112
  0.0980	 10.2628	  0.1235
  0.1020	 10.4128	  0.1403
  0.1060	 10.4463	  0.1492
  0.1100	 10.5959	  0.1670
  0.1140	 10.5069	  0.1723
  0.1180	 10.2569	  0.1584
  0.1220	 10.8844	  0.2204
  0.1260	 10.8153	  0.2301
  0.1300	 10.6714	  0.2403
  0.1340	 10.5033	  0.2254
  0.1380	 10.8455	  0.2880
  0.1420	 11.1346	  0.3604
  0.1460	 10.4979	  0.2611
  0.1500	 10.7669	  0.3237
  0.1540	 10.4399	  0.3085
  0.1580	 10.1479	  0.2853
  0.1620	 10.5394	  0.3420
  0.1660	 10.6106	  0.4123
  0.1700	 10.3712	  0.3635
  0.1740	  9.7363	  0.2864
  0.1780	 10.0283	  0.3412
  0.1820	 10.2312	  0.4157
  0.1860	  9.9576	  0.3628
  0.1900	  9.4965	  0.3099
  0.1940	  9.5674	  0.3260
  0.1980	  9.5027	  0.3449
  0.2020	  8.8109	  0.2660
  0.2060	  9.2158	  0.3417
  0.2100	  9.1015	  0.3134
  0.2140	  9.1283	  0.3467
  0.2180	  8.9681	  0.3439
  0.2220	  8.6768	  0.3031
  0.2260	  8.6564	  0.3148
  0.2300	  8.5931	  0.3018
  0.2340	  8.1974	  0.2787
  0.2380	  8.3258	  0.2910
  0.2420	  8.4670	  0.3212
  0.2460	  7.6054	  0.2287
  0.2500	  8.2289	  0.3383
  0.2540	  7.4163	  0.2292
  0.2580	  7.4312	  0.2215
  0.2620	  6.9890	  0.1939
  0.2660	  7.3103	  0.2424
  0.2700	  7.0561	  0.2228
  0.2740	  6.6673	  0.2092
  0.2780	  6.7875	  0.2056
  0.2820	  6.5644	  0.2021
  0.2860	  6.4544	  0.1974
  0.2900	  6.1890	  0.1690
  0.2940	  6.0695	  0.1654
  0.2980	  6.2963	  0.1881
  0.3020	  5.7068	  0.1475
  0.3060	  5.8546	  0.1738
  0.3100	  5.2832	  0.1404
  0.3140	  5.5309	  0.1550
  0.3180	  5.3506	  0.1444
  0.3220	  5.5373	  0.1512
  0.3260	  5.3176	  0.1398
  0.3300	  5.0424	  0.1435
  0.3340	  5.0933	  0.1426
  0.3380	  4.8469	  0.1395
  0.3420	  4.6684	  0.1237
  0.3460	  4.6301	  0.1200
  0.3500	  4.6864	  0.1346
  0.3540	  4.6015	  0.1306
  0.3580	  4.3720	  0.1287
  0.3620	  4.3188	  0.1302
  0.3660	  4.1636	  0.1185
  0.3700	  4.0668	  0.1177
  0.3740	  4.0391	  0.1236
  0.3780	  4.0209	  0.1268
  0.3820	  4.1307	  0.1287
  0.3860	  4.0201	  0.1308
  0.3900	  3.9549	  0.1329
  0.3940	  3.9584	  0.1419
  0.3980	  3.9245	  0.1280
  0.4020	  3.7463	  0.1365
  0.4060	  3.5777	  0.1250
  0.4100	  3.5317	  0.1249
  0.4140	  3.8684	  0.1406
  0.4180	  3.6212	  0.1389
  0.4220	  3.3848	  0.1324
  0.4260	  3.5795	  0.1492
  0.4300	  3.5243	  0.1406
