# distance (nm)	f (kT)	df (kT)
  0.0020	  5.8941	  0.4530
  0.0060	  3.0191	  0.1056
  0.0100	  2.1234	  0.0704
  0.0140	  1.5806	  0.0565
  0.0180	  1.1063	  0.0478
  0.0220	  0.7683	  0.0430
  0.0260	  0.4910	  0.0400
  0.0300	  0.2312	  0.0378
  0.0340	  0.1698	  0.0377
  0.0380	  0.1105	  0.0377
  0.0420	  0.0373	  0.0375
  0.0460	  0.0000	  0.0000
  0.0500	  0.0387	  0.0389
  0.0540	  0.1157	  0.0405
  0.0580	  0.1168	  0.0414
  0.0620	  0.2958	  0.0446
  0.0660	  0.5230	  0.0488
  0.0700	  0.6838	  0.0522
  0.0740	  0.8681	  0.0564
  0.0780	  1.0704	  0.0607
  0.0820	  1.5423	  0.0727
  0.0860	  1.5657	  0.0718
  0.0900	  2.0211	  0.0847
  0.0940	  2.4038	  0.0976
  0.0980	  2.7741	  0.1093
  0.1020	  3.1628	  0.1279
  0.1060	  3.3924	  0.1380
  0.1100	  3.7048	  0.1576
  0.1140	  3.8032	  0.1636
  0.1180	  3.7179	  0.1507
  0.1220	  4.5377	  0.2206
  0.1260	  4.6201	  0.2245
  0.1300	  4.7425	  0.2340
  0.1340	  4.7021	  0.2195
  0.1380	  5.2223	  0.2795
  0.1420	  5.7503	  0.3551
  0.1460	  5.2142	  0.2525
  0.1500	  5.7650	  0.3244
  0.1540	  5.6553	  0.3032
  0.1580	  5.6487	  0.2813
  0.1620	  6.0520	  0.3350
  0.1660	  6.5030	  0.4097
  0.1700	  6.3500	  0.3555
  0.1740	  5.9311	  0.2799
  0.1780	  6.4079	  0.3382
  0.1820	  6.8354	  0.4098
  0.1860	  6.6753	  0.3563
  0.1900	  6.5037	  0.3129
  0.1940	  6.6168	  0.3183
  0.1980	  6.8875	  0.3390
  0.2020	  6.4222	  0.2623
  0.2060	  7.0116	  0.3375
  0.2100	  6.9455	  0.3044
  0.2140	  7.2109	  0.3363
  0.2180	  7.2887	  0.3360
  0.2220	  7.1489	  0.2919
  0.2260	  7.2981	  0.3044
  0.2300	  7.4669	  0.3048
  0.2340	  7.2691	  0.2730
  0.2380	  7.4537	  0.2823
  0.2420	  7.9343	  0.3160
  0.2460	  7.1654	  0.2189
  0.2500	  8.1299	  0.3205
  0.2540	  7.3651	  0.2151
  0.2580	  7.4789	  0.2104
  0.2620	  7.2633	  0.1835
  0.2660	  7.8205	  0.2272
  0.2700	  7.7743	  0.2083
  0.2740	  7.6969	  0.1917
  0.2780	  7.8452	  0.1907
  0.2820	  7.8697	  0.1899
  0.2860	  7.9250	  0.1825
  0.2900	  7.7852	  0.1576
  0.2940	  7.8616	  0.1512
  0.2980	  8.2521	  0.1716
  0.3020	  7.8582	  0.1338
  0.3060	  8.2576	  0.1558
  0.3100	  7.8988	  0.1266
  0.3140	  8.2777	  0.1377
  0.3180	  8.2647	  0.1289
  0.3220	  8.6141	  0.1360
  0.3260	  8.5588	  0.1253
  0.3300	  8.6018	  0.1232
  0.3340	  8.7633	  0.1234
  0.3380	  8.7444	  0.1222
  0.3420	  8.7089	  0.1071
  0.3460	  8.8249	  0.1054
  0.3500	  9.1168	  0.1159
  0.3540	  9.2062	  0.1140
  0.3580	  9.2377	  0.1128
  0.3620	  9.3655	  0.1107
  0.3660	  9.3424	  0.1023
  0.3700	  9.4399	  0.1017
  0.3740	  9.6533	  0.1069
  0.3780	  9.8134	  0.1112
  0.3820	 10.0805	  0.1112
  0.3860	 10.1864	  0.1141
  0.3900	 10.3465	  0.1147
  0.3940	 10.5696	  0.1206
  0.3980	 10.6348	  0.1133
  0.4020	 10.7381	  0.1172
  0.4060	 10.7155	  0.1083
  0.4100	 10.8534	  0.1084
  0.4140	 11.3580	  0.1252
  0.4180	 11.3526	  0.1222
  0.4220	 11.3193	  0.1164
  0.4260	 11.7083	  0.1320
  0.4300	 11.7959	  0.1245
  0.4340	 12.1485	  0.1345
  0.4380	 12.1129	  0.1264
  0.4420	 12.5250	  0.1468
  0.4460	 12.2015	  0.1184
  0.4500	 12.5781	  0.1281
  0.4540	 12.6560	  0.1269
  0.4580	 12.9268	  0.1388
  0.4620	 13.0776	  0.1430
  0.4660	 13.4329	  0.1502
  0.4700	 13.3354	  0.1421
  0.4740	 13.7367	  0.1606
  0.4780	 13.8245	  0.1484
  0.4820	 13.9254	  0.1477
  0.4860	 14.3186	  0.1623
  0.4900	 14.2497	  0.1541
  0.4940	 14.4079	  0.1497
  0.4980	 14.7795	  0.1692
  0.5020	 14.5286	  0.1467
  0.5060	 15.0362	  0.1662
  0.5100	 15.2075	  0.1663
  0.5140	 15.1339	  0.1565
  0.5180	 15.2563	  0.1513
  0.5220	 15.4249	  0.1486
  0.5260	 15.5467	  0.1567
  0.5300	 15.4884	  0.1443
  0.5340	 15.9138	  0.1642
  0.5380	 15.9496	  0.1553
  0.5420	 15.8722	  0.1392
  0.5460	 15.9476	  0.1376
  0.5500	 15.8617	  0.1202
  0.5540	 15.9461	  0.1183
  0.5580	 15.8111	  0.1017
  0.5620	 15.9510	  0.1024
  0.5660	 15.8151	  0.0892
  0.5700	 15.9582	  0.0876
  0.5740	 16.0758	  0.0851
  0.5780	 16.0291	  0.0789
