# distance (nm)	f (kT)	df (kT)
  0.0020	  5.5369	  0.4501
  0.0060	  2.6335	  0.1052
  0.0100	  1.7473	  0.0699
  0.0140	  1.2272	  0.0560
  0.0180	  0.7749	  0.0472
  0.0220	  0.4634	  0.0424
  0.0260	  0.2230	  0.0393
  0.0300	  0.0101	  0.0371
  0.0340	  0.0033	  0.0370
  0.0380	  0.0073	  0.0370
  0.0420	  0.0000	  0.0000
  0.0460	  0.0392	  0.0371
  0.0500	  0.1712	  0.0382
  0.0540	  0.3499	  0.0398
  0.0580	  0.4683	  0.0407
  0.0620	  0.7724	  0.0438
  0.0660	  1.1348	  0.0481
  0.0700	  1.4246	  0.0515
  0.0740	  1.7955	  0.0565
  0.0780	  2.1261	  0.0616
  0.0820	  2.7231	  0.0760
  0.0860	  2.8375	  0.0776
  0.0900	  3.3530	  0.0962
  0.0940	  3.8405	  0.1179
  0.0980	  4.0250	  0.1303
  0.1020	  4.5252	  0.1598
  0.1060	  4.6896	  0.1669
  0.1100	  5.0156	  0.1844
  0.1140	  5.2015	  0.1924
  0.1180	  4.9797	  0.1696
  0.1220	  5.8284	  0.2443
  0.1260	  5.9315	  0.2437
  0.1300	  6.3810	  0.2722
  0.1340	  6.0674	  0.2431
  0.1380	  6.7095	  0.3034
  0.1420	  7.4960	  0.3882
  0.1460	  6.4830	  0.2661
  0.1500	  7.2641	  0.3512
  0.1540	  7.4997	  0.3354
  0.1580	  7.5072	  0.3381
  0.1620	  7.4803	  0.3492
  0.1660	  8.7773	  0.4371
  0.1700	  8.0135	  0.4167
  0.1740	  7.7020	  0.3218
  0.1780	  7.9972	  0.3671
  0.1820	  8.8851	  0.4899
  0.1860	  8.2590	  0.3887
  0.1900	  8.2151	  0.3472
  0.1940	  8.1050	  0.3415
  0.1980	  8.4918	  0.3912
  0.2020	  8.3106	  0.3027
  0.2060	  8.8687	  0.3866
  0.2100	  8.3063	  0.3213
  0.2140	  8.7570	  0.3735
  0.2180	  9.0393	  0.3903
  0.2220	  8.6006	  0.3231
  0.2260	  8.8161	  0.3390
  0.2300	  8.7480	  0.3262
  0.2340	  8.8458	  0.3000
  0.2380	  8.7586	  0.2912
  0.2420	  9.0764	  0.3454
  0.2460	  8.4715	  0.2325
  0.2500	  9.4955	  0.3735
  0.2540	  8.6525	  0.2336
  0.2580	  8.5347	  0.2136
  0.2620	  8.4172	  0.1870
  0.2660	  8.9981	  0.2357
  0.2700	  8.9249	  0.2191
  0.2740	  9.0597	  0.2177
  0.2780	  8.8926	  0.1948
  0.2820	  9.0853	  0.1942
  0.2860	  9.0721	  0.1884
  0.2900	  8.7602	  0.1544
  0.2940	  8.7918	  0.1502
  0.2980	  9.1338	  0.1663
  0.3020	  8.7272	  0.1301
  0.3060	  9.2190	  0.1542
  0.3100	  8.9046	  0.1239
  0.3140	  9.1388	  0.1336
  0.3180	  9.0901	  0.1225
  0.3220	  9.3030	  0.1297
  0.3260	  9.2314	  0.1176
  0.3300	  9.3738	  0.1166
  0.3340	  9.4518	  0.1152
  0.3380	  9.5679	  0.1148
  0.3420	  9.3811	  0.1002
  0.3460	  9.4548	  0.0979
  0.3500	  9.7996	  0.1080
  0.3540	  9.8644	  0.1042
  0.3580	 10.0044	  0.1059
  0.3620	 10.0820	  0.1028
  0.3660	  9.9958	  0.0928
  0.3700	 10.1111	  0.0931
  0.3740	 10.3632	  0.0975
  0.3780	 10.5686	  0.1004
  0.3820	 10.7043	  0.1011
  0.3860	 10.8790	  0.1024
  0.3900	 11.0551	  0.1059
  0.3940	 11.3171	  0.1128
  0.3980	 11.2719	  0.1041
  0.4020	 11.4890	  0.1062
  0.4060	 11.4375	  0.0995
  0.4100	 11.5708	  0.0996
  0.4140	 12.0268	  0.1152
  0.4180	 12.1162	  0.1119
  0.4220	 12.1463	  0.1069
  0.4260	 12.5450	  0.1198
  0.4300	 12.5365	  0.1127
  0.4340	 12.8080	  0.1180
  0.4380	 12.8853	  0.1166
  0.4420	 13.3739	  0.1344
  0.4460	 13.0047	  0.1098
  0.4500	 13.3286	  0.1161
  0.4540	 13.4536	  0.1169
  0.4580	 13.7661	  0.1276
  0.4620	 14.0385	  0.1331
  0.4660	 14.2713	  0.1405
  0.4700	 14.2918	  0.1313
  0.4740	 14.7150	  0.1510
  0.4780	 14.6804	  0.1380
  0.4820	 14.7879	  0.1349
  0.4860	 15.1926	  0.1517
  0.4900	 15.2191	  0.1434
  0.4940	 15.3096	  0.1410
  0.4980	 15.7000	  0.1530
  0.5020	 15.5664	  0.1355
  0.5060	 15.9533	  0.1522
  0.5100	 16.1861	  0.1579
  0.5140	 16.2185	  0.1497
  0.5180	 16.2515	  0.1406
  0.5220	 16.4097	  0.1424
  0.5260	 16.7676	  0.1529
  0.5300	 16.7474	  0.1402
  0.5340	 17.2956	  0.1696
  0.5380	 17.2555	  0.1547
  0.5420	 17.2102	  0.1388
  0.5460	 17.4118	  0.1416
  0.5500	 17.2204	  0.1231
  0.5540	 17.3496	  0.1188
  0.5580	 17.1712	  0.1045
  0.5620	 17.3423	  0.1031
  0.5660	 17.1542	  0.0902
  0.5700	 17.2579	  0.0875
  0.5740	 17.3190	  0.0840
  0.5780	 17.2684	  0.0766
  0.5820	 17.4816	  0.0787
  0.5860	 17.6413	  0.0780
