# distance (nm)	f (kT)	df (kT)
  0.0020	  5.8476	  0.4500
  0.0060	  2.9185	  0.1051
  0.0100	  2.0019	  0.0699
  0.0140	  1.4498	  0.0560
  0.0180	  0.9662	  0.0472
  0.0220	  0.6226	  0.0424
  0.0260	  0.3504	  0.0393
  0.0300	  0.1052	  0.0371
  0.0340	  0.0672	  0.0370
  0.0380	  0.0389	  0.0370
  0.0420	  0.0000	  0.0000
  0.0460	  0.0075	  0.0371
  0.0500	  0.1069	  0.0382
  0.0540	  0.2540	  0.0398
  0.0580	  0.3409	  0.0407
  0.0620	  0.6128	  0.0438
  0.0660	  0.9432	  0.0481
  0.0700	  1.2012	  0.0515
  0.0740	  1.5395	  0.0564
  0.0780	  1.8382	  0.0616
  0.0820	  2.4034	  0.0759
  0.0860	  2.4846	  0.0776
  0.0900	  2.9707	  0.0962
  0.0940	  3.4258	  0.1179
  0.0980	  3.5764	  0.1303
  0.1020	  4.0452	  0.1598
  0.1060	  4.1758	  0.1669
  0.1100	  4.4694	  0.1844
  0.1140	  4.6244	  0.1923
  0.1180	  4.3734	  0.1696
  0.1220	  5.1914	  0.2443
  0.1260	  5.2573	  0.2438
  0.1300	  5.6741	  0.2724
  0.1340	  5.3316	  0.2430
  0.1380	  5.9415	  0.3028
  0.1420	  6.6943	  0.3884
  0.1460	  5.6516	  0.2659
  0.1500	  6.4009	  0.3515
  0.1540	  6.6037	  0.3354
  0.1580	  6.5757	  0.3379
  0.1620	  6.5192	  0.3487
  0.1660	  7.7795	  0.4381
  0.1700	  6.9927	  0.4166
  0.1740	  6.6478	  0.3216
  0.1780	  6.9062	  0.3667
  0.1820	  7.7680	  0.4895
  0.1860	  7.1014	  0.3893
  0.1900	  7.0285	  0.3471
  0.1940	  6.8928	  0.3413
  0.1980	  7.2390	  0.3914
  0.2020	  7.0229	  0.3031
  0.2060	  7.5524	  0.3869
  0.2100	  6.9548	  0.3211
  0.2140	  7.3769	  0.3731
  0.2180	  7.6304	  0.3908
  0.2220	  7.1590	  0.3230
  0.2260	  7.3418	  0.3391
  0.2300	  7.2428	  0.3261
  0.2340	  7.3061	  0.3003
  0.2380	  7.1896	  0.2912
  0.2420	  7.4770	  0.3452
  0.2460	  6.8407	  0.2324
  0.2500	  7.8256	  0.3733
  0.2540	  6.9555	  0.2336
  0.2580	  6.8051	  0.2136
  0.2620	  6.6531	  0.1870
  0.2660	  7.2013	  0.2356
  0.2700	  7.0992	  0.2190
  0.2740	  7.2001	  0.2176
  0.2780	  6.9983	  0.1948
  0.2820	  7.1589	  0.1942
  0.2860	  7.1176	  0.1883
  0.2900	  6.7736	  0.1544
  0.2940	  6.7725	  0.1502
  0.2980	  7.0836	  0.1663
  0.3020	  6.6417	  0.1301
  0.3060	  7.1041	  0.1541
  0.3100	  6.7569	  0.1239
  0.3140	  6.9608	  0.1336
  0.3180	  6.8775	  0.1224
  0.3220	  7.0591	  0.1297
  0.3260	  6.9545	  0.1176
  0.3300	  7.0635	  0.1166
  0.3340	  7.1099	  0.1151
  0.3380	  7.1954	  0.1148
  0.3420	  6.9767	  0.1002
  0.3460	  7.0178	  0.0979
  0.3500	  7.3321	  0.1079
  0.3540	  7.3627	  0.1042
  0.3580	  7.4710	  0.1058
  0.3620	  7.5173	  0.1027
  0.3660	  7.3985	  0.0927
  0.3700	  7.4832	  0.0931
  0.3740	  7.7024	  0.0975
  0.3780	  7.8743	  0.1004
  0.3820	  7.9789	  0.1010
  0.3860	  8.1187	  0.1024
  0.3900	  8.2640	  0.1059
  0.3940	  8.4953	  0.1128
  0.3980	  8.4180	  0.1041
  0.4020	  8.6014	  0.1061
  0.4060	  8.5201	  0.0994
  0.4100	  8.6217	  0.0995
  0.4140	  9.0442	  0.1151
  0.4180	  9.1002	  0.1119
  0.4220	  9.1003	  0.1068
  0.4260	  9.4671	  0.1198
  0.4300	  9.4280	  0.1127
  0.4340	  9.6674	  0.1180
  0.4380	  9.7081	  0.1166
  0.4420	 10.1644	  0.1344
  0.4460	  9.7679	  0.1098
  0.4500	 10.0580	  0.1161
  0.4540	 10.1512	  0.1169
  0.4580	 10.4324	  0.1275
  0.4620	 10.6712	  0.1331
  0.4660	 10.8732	  0.1405
  0.4700	 10.8623	  0.1312
  0.4740	 11.2516	  0.1509
  0.4780	 11.1856	  0.1379
  0.4820	 11.2616	  0.1348
  0.4860	 11.6315	  0.1517
  0.4900	 11.6263	  0.1433
  0.4940	 11.6870	  0.1410
  0.4980	 12.0442	  0.1530
  0.5020	 11.8786	  0.1355
  0.5060	 12.2339	  0.1522
  0.5100	 12.4354	  0.1578
  0.5140	 12.4350	  0.1497
  0.5180	 12.4367	  0.1406
  0.5220	 12.5629	  0.1423
  0.5260	 12.8877	  0.1528
  0.5300	 12.8357	  0.1401
  0.5340	 13.3529	  0.1694
  0.5380	 13.2809	  0.1547
  0.5420	 13.1994	  0.1388
  0.5460	 13.3725	  0.1415
  0.5500	 13.1481	  0.1231
  0.5540	 13.2460	  0.1187
  0.5580	 13.0342	  0.1044
  0.5620	 13.1729	  0.1030
  0.5660	 12.9538	  0.0902
  0.5700	 13.0246	  0.0875
  0.5740	 13.0539	  0.0840
  0.5780	 12.9709	  0.0766
  0.5820	 13.1529	  0.0787
  0.5860	 13.2798	  0.0780
  0.5900	 13.1806	  0.0713
  0.5940	 13.3733	  0.0729
  0.5980	 13.3650	  0.0689
  0.6020	 13.3905	  0.0662
  0.6060	 13.6775	  0.0689
  0.6100	 13.6941	  0.0663
  0.6140	 13.8150	  0.0657
  0.6180	 13.9095	  0.0644
  0.6220	 14.1664	  0.0664
  0.6260	 14.3715	  0.0679
  0.6300	 14.5679	  0.0689
  0.6340	 14.6275	  0.0666
  0.6380	 14.8412	  0.0680
  0.6420	 15.0118	  0.0685
  0.6460	 15.1924	  0.0688
  0.6500	 15.3846	  0.0697
  0.6540	 15.6469	  0.0721
  0.6580	 15.9243	  0.0754
  0.6620	 15.9663	  0.0723
  0.6660	 16.2180	  0.0750
  0.6700	 16.3714	  0.0749
  0.6740	 16.5520	  0.0753
  0.6780	 16.8919	  0.0814
  0.6820	 17.0045	  0.0791
  0.6860	 17.2633	  0.0833
  0.6900	 17.4091	  0.0815
  0.6940	 17.7743	  0.0879
  0.6980	 17.9885	  0.0897
  0.7020	 18.0919	  0.0883
  0.7060	 18.2212	  0.0872
  0.7100	 18.5178	  0.0920
  0.7140	 18.7864	  0.0951
  0.7180	 18.9240	  0.0938
  0.7220	 19.0397	  0.0914
  0.7260	 19.3738	  0.0979
  0.7300	 19.7071	  0.1047
  0.7340	 19.8056	  0.1017
  0.7380	 20.0961	  0.1060
  0.7420	 20.4067	  0.1136
  0.7460	 20.8212	  0.1263
  0.7500	 21.0900	  0.1325
  0.7540	 21.1511	  0.1238
  0.7580	 21.3914	  0.1288
  0.7620	 21.8935	  0.1494
  0.7660	 21.7751	  0.1321
  0.7700	 22.2365	  0.1495
  0.7740	 22.4978	  0.1543
  0.7780	 22.5225	  0.1427
  0.7820	 22.9890	  0.1642
  0.7860	 23.0424	  0.1549
  0.7900	 23.4102	  0.1692
  0.7940	 23.7922	  0.1858
  0.7980	 22.2549	  0.0739
