# distance (nm)	f (kT)	df (kT)
  0.0020	  6.2369	  0.4529
  0.0060	  3.3361	  0.1056
  0.0100	  2.4100	  0.0704
  0.0140	  1.8351	  0.0565
  0.0180	  1.3295	  0.0478
  0.0220	  0.9595	  0.0430
  0.0260	  0.6504	  0.0400
  0.0300	  0.3582	  0.0378
  0.0340	  0.2655	  0.0377
  0.0380	  0.1739	  0.0377
  0.0420	  0.0691	  0.0375
  0.0460	  0.0000	  0.0000
  0.0500	  0.0062	  0.0389
  0.0540	  0.0515	  0.0406
  0.0580	  0.0209	  0.0414
  0.0620	  0.1679	  0.0446
  0.0660	  0.3630	  0.0488
  0.0700	  0.4922	  0.0522
  0.0740	  0.6434	  0.0564
  0.0780	  0.8141	  0.0607
  0.0820	  1.2540	  0.0727
  0.0860	  1.2450	  0.0718
  0.0900	  1.6698	  0.0847
  0.0940	  2.0206	  0.0975
  0.0980	  2.3578	  0.1093
  0.1020	  2.7157	  0.1279
  0.1060	  2.9110	  0.1379
  0.1100	  3.1919	  0.1576
  0.1140	  3.2585	  0.1636
  0.1180	  3.1429	  0.1507
  0.1220	  3.9323	  0.2205
  0.1260	  3.9784	  0.2244
  0.1300	  4.0690	  0.2340
  0.1340	  3.9978	  0.2194
  0.1380	  4.4839	  0.2795
  0.1420	  4.9812	  0.3550
  0.1460	  4.4133	  0.2525
  0.1500	  4.9345	  0.3243
  0.1540	  4.7915	  0.3032
  0.1580	  4.7498	  0.2812
  0.1620	  5.1208	  0.3350
  0.1660	  5.5396	  0.4096
  0.1700	  5.3618	  0.3556
  0.1740	  4.9084	  0.2799
  0.1780	  5.3478	  0.3383
  0.1820	  5.7500	  0.4098
  0.1860	  5.5533	  0.3561
  0.1900	  5.3487	  0.3128
  0.1940	  5.4356	  0.3183
  0.1980	  5.6677	  0.3389
  0.2020	  5.1706	  0.2623
  0.2060	  5.7274	  0.3373
  0.2100	  5.6257	  0.3045
  0.2140	  5.8622	  0.3364
  0.2180	  5.9132	  0.3359
  0.2220	  5.7373	  0.2917
  0.2260	  5.8572	  0.3043
  0.2300	  5.9929	  0.3047
  0.2340	  5.7627	  0.2728
  0.2380	  5.9170	  0.2822
  0.2420	  6.3653	  0.3161
  0.2460	  5.5649	  0.2189
  0.2500	  6.4910	  0.3204
  0.2540	  5.7018	  0.2150
  0.2580	  5.7821	  0.2103
  0.2620	  5.5320	  0.1834
  0.2660	  6.0555	  0.2272
  0.2700	  5.9805	  0.2082
  0.2740	  5.8685	  0.1917
  0.2780	  5.9831	  0.1906
  0.2820	  5.9758	  0.1898
  0.2860	  6.0007	  0.1825
  0.2900	  5.8316	  0.1575
  0.2940	  5.8742	  0.1512
  0.2980	  6.2350	  0.1715
  0.3020	  5.8047	  0.1337
  0.3060	  6.1749	  0.1558
  0.3100	  5.7826	  0.1266
  0.3140	  6.1314	  0.1377
  0.3180	  6.0839	  0.1289
  0.3220	  6.4016	  0.1360
  0.3260	  6.3136	  0.1253
  0.3300	  6.3236	  0.1232
  0.3340	  6.4529	  0.1234
  0.3380	  6.4030	  0.1222
  0.3420	  6.3362	  0.1071
  0.3460	  6.4199	  0.1054
  0.3500	  6.6808	  0.1159
  0.3540	  6.7371	  0.1139
  0.3580	  6.7360	  0.1128
  0.3620	  6.8329	  0.1107
  0.3660	  6.7771	  0.1022
  0.3700	  6.8438	  0.1016
  0.3740	  7.0243	  0.1068
  0.3780	  7.1507	  0.1113
  0.3820	  7.3874	  0.1111
  0.3860	  7.4589	  0.1140
  0.3900	  7.5865	  0.1147
  0.3940	  7.7799	  0.1206
  0.3980	  7.8125	  0.1133
  0.4020	  7.8824	  0.1172
  0.4060	  7.8302	  0.1082
  0.4100	  7.9357	  0.1084
  0.4140	  8.4072	  0.1252
  0.4180	  8.3693	  0.1221
  0.4220	  8.3046	  0.1164
  0.4260	  8.6625	  0.1319
  0.4300	  8.7200	  0.1244
  0.4340	  9.0409	  0.1342
  0.4380	  8.9682	  0.1263
  0.4420	  9.3486	  0.1467
  0.4460	  8.9968	  0.1184
  0.4500	  9.3396	  0.1280
  0.4540	  9.3845	  0.1270
  0.4580	  9.6245	  0.1388
  0.4620	  9.7418	  0.1430
  0.4660	 10.0656	  0.1503
  0.4700	  9.9385	  0.1420
  0.4740	 10.3057	  0.1605
  0.4780	 10.3616	  0.1484
  0.4820	 10.4314	  0.1477
  0.4860	 10.7911	  0.1620
  0.4900	 10.6897	  0.1539
  0.4940	 10.8173	  0.1497
  0.4980	 11.1542	  0.1693
  0.5020	 10.8737	  0.1466
  0.5060	 11.3485	  0.1662
  0.5100	 11.4890	  0.1663
  0.5140	 11.3824	  0.1565
  0.5180	 11.4740	  0.1513
  0.5220	 11.6103	  0.1486
  0.5260	 11.6985	  0.1566
  0.5300	 11.6083	  0.1443
  0.5340	 12.0021	  0.1642
  0.5380	 12.0081	  0.1552
  0.5420	 11.8934	  0.1392
  0.5460	 11.9390	  0.1376
  0.5500	 11.8207	  0.1202
