# distance (nm)	f (kT)	df (kT)
  0.0020	  6.0013	  0.4541
  0.0060	  3.1337	  0.1058
  0.0100	  2.2358	  0.0706
  0.0140	  1.6866	  0.0567
  0.0180	  1.2062	  0.0480
  0.0220	  0.8612	  0.0432
  0.0260	  0.5737	  0.0401
  0.0300	  0.3010	  0.0380
  0.0340	  0.2229	  0.0380
  0.0380	  0.1473	  0.0380
  0.0420	  0.0579	  0.0377
  0.0460	  0.0000	  0.0000
  0.0500	  0.0138	  0.0391
  0.0540	  0.0632	  0.0408
  0.0580	  0.0331	  0.0417
  0.0620	  0.1778	  0.0450
  0.0660	  0.3685	  0.0493
  0.0700	  0.4917	  0.0529
  0.0740	  0.6216	  0.0572
  0.0780	  0.7829	  0.0617
  0.0820	  1.2104	  0.0742
  0.0860	  1.1921	  0.0735
  0.0900	  1.5965	  0.0872
  0.0940	  1.9219	  0.1008
  0.0980	  2.2984	  0.1143
  0.1020	  2.6313	  0.1325
  0.1060	  2.8722	  0.1418
  0.1100	  3.2084	  0.1608
  0.1140	  3.3122	  0.1661
  0.1180	  3.2485	  0.1511
  0.1220	  4.0575	  0.2151
  0.1260	  4.2041	  0.2255
  0.1300	  4.2478	  0.2361
  0.1340	  4.2694	  0.2206
  0.1380	  4.8174	  0.2829
  0.1420	  5.2870	  0.3574
  0.1460	  4.8448	  0.2558
  0.1500	  5.2862	  0.3205
  0.1540	  5.1597	  0.3050
  0.1580	  5.0774	  0.2820
  0.1620	  5.6683	  0.3371
  0.1660	  5.9261	  0.4107
  0.1700	  5.8349	  0.3612
  0.1740	  5.4125	  0.2825
  0.1780	  5.9270	  0.3376
  0.1820	  6.2796	  0.4133
  0.1860	  6.2211	  0.3629
  0.1900	  5.9700	  0.3068
  0.1940	  6.1938	  0.3222
  0.1980	  6.3583	  0.3425
  0.2020	  5.8492	  0.2638
  0.2060	  6.4606	  0.3388
  0.2100	  6.5565	  0.3105
  0.2140	  6.7571	  0.3439
  0.2180	  6.7579	  0.3416
  0.2220	  6.6909	  0.2980
  0.2260	  6.8366	  0.3128
  0.2300	  6.9818	  0.2978
  0.2340	  6.7744	  0.2758
  0.2380	  7.0837	  0.2880
  0.2420	  7.4205	  0.3166
  0.2460	  6.7499	  0.2233
  0.2500	  7.6036	  0.3350
  0.2540	  6.9292	  0.2268
  0.2580	  7.1502	  0.2179
  0.2620	  6.9130	  0.1901
  0.2660	  7.4382	  0.2387
  0.2700	  7.3590	  0.2188
  0.2740	  7.1772	  0.2046
  0.2780	  7.4961	  0.2021
  0.2820	  7.4650	  0.1981
  0.2860	  7.5423	  0.1914
  0.2900	  7.4472	  0.1650
  0.2940	  7.5298	  0.1609
  0.2980	  7.9335	  0.1848
  0.3020	  7.5651	  0.1420
  0.3060	  7.8873	  0.1695
  0.3100	  7.5200	  0.1343
  0.3140	  7.9476	  0.1494
  0.3180	  7.9753	  0.1381
  0.3220	  8.3492	  0.1455
  0.3260	  8.3266	  0.1339
  0.3300	  8.2502	  0.1380
  0.3340	  8.4964	  0.1360
  0.3380	  8.4362	  0.1330
  0.3420	  8.4446	  0.1169
  0.3460	  8.5970	  0.1139
  0.3500	  8.8413	  0.1287
  0.3540	  8.9534	  0.1251
  0.3580	  8.9202	  0.1227
  0.3620	  9.0505	  0.1248
  0.3660	  9.0936	  0.1121
  0.3700	  9.1833	  0.1111
  0.3740	  9.3539	  0.1172
  0.3780	  9.5372	  0.1206
  0.3820	  9.8256	  0.1237
  0.3860	  9.9205	  0.1264
  0.3900	 10.0559	  0.1267
  0.3940	 10.2303	  0.1380
  0.3980	 10.3964	  0.1222
  0.4020	 10.4174	  0.1317
  0.4060	 10.4284	  0.1195
  0.4100	 10.5774	  0.1191
  0.4140	 11.1108	  0.1357
  0.4180	 11.0571	  0.1351
  0.4220	 11.0119	  0.1270
  0.4260	 11.3929	  0.1448
  0.4300	 11.5152	  0.1370
  0.4340	 11.9072	  0.1466
  0.4380	 11.8191	  0.1390
  0.4420	 12.1516	  0.1666
  0.4460	 11.9088	  0.1264
  0.4500	 12.2574	  0.1453
  0.4540	 12.3539	  0.1394
  0.4580	 12.6442	  0.1474
  0.4620	 12.6941	  0.1579
  0.4660	 13.0876	  0.1679
  0.4700	 12.9590	  0.1555
  0.4740	 13.3696	  0.1765
  0.4780	 13.4722	  0.1677
  0.4820	 13.5964	  0.1628
  0.4860	 13.9274	  0.1866
  0.4900	 13.8665	  0.1688
  0.4940	 14.0274	  0.1673
  0.4980	 14.4024	  0.1847
  0.5020	 14.1376	  0.1595
  0.5060	 14.6990	  0.1823
  0.5100	 14.7096	  0.1859
  0.5140	 14.6973	  0.1722
  0.5180	 14.8454	  0.1649
  0.5220	 14.9727	  0.1663
  0.5260	 15.0257	  0.1695
  0.5300	 15.0108	  0.1574
  0.5340	 15.3412	  0.1779
  0.5380	 15.4088	  0.1677
  0.5420	 15.3581	  0.1484
  0.5460	 15.4088	  0.1456
  0.5500	 15.3456	  0.1269
  0.5540	 15.4448	  0.1258
  0.5580	 15.3047	  0.1094
  0.5620	 15.4600	  0.1092
  0.5660	 15.3383	  0.0946
  0.5700	 15.4914	  0.0930
  0.5740	 15.6086	  0.0909
  0.5780	 15.6068	  0.0834
  0.5820	 16.0042	  0.0873
  0.5860	 16.1946	  0.0878
  0.5900	 16.1848	  0.0805
  0.5940	 16.3571	  0.0821
  0.5980	 16.3720	  0.0775
  0.6020	 16.5710	  0.0752
  0.6060	 16.8489	  0.0801
  0.6100	 16.9434	  0.0755
  0.6140	 17.1193	  0.0749
  0.6180	 17.2636	  0.0737
  0.6220	 17.5582	  0.0779
  0.6260	 17.6985	  0.0796
  0.6300	 18.0377	  0.0813
  0.6340	 18.1408	  0.0785
  0.6380	 18.3678	  0.0801
  0.6420	 18.5890	  0.0808
  0.6460	 18.7985	  0.0824
  0.6500	 19.0581	  0.0830
  0.6540	 19.0955	  0.0850
  0.6580	 19.5557	  0.0905
  0.6620	 19.6221	  0.0845
  0.6660	 19.9487	  0.0893
  0.6700	 20.1471	  0.0888
  0.6740	 20.2515	  0.0879
  0.6780	 20.6730	  0.0961
  0.6820	 20.8134	  0.0942
  0.6860	 21.2087	  0.0962
  0.6900	 21.2611	  0.0953
  0.6940	 21.6237	  0.1042
  0.6980	 21.9386	  0.1078
  0.7020	 22.0787	  0.1039
  0.7060	 22.2279	  0.1015
  0.7100	 22.4460	  0.1057
  0.7140	 22.7783	  0.1126
  0.7180	 23.0332	  0.1108
  0.7220	 23.2126	  0.1077
  0.7260	 23.5529	  0.1178
  0.7300	 23.8750	  0.1273
  0.7340	 24.0393	  0.1225
  0.7380	 24.2689	  0.1277
  0.7420	 24.7334	  0.1338
  0.7460	 25.0898	  0.1532
  0.7500	 25.3063	  0.1563
  0.7540	 25.6722	  0.1527
  0.7580	 25.7544	  0.1539
  0.7620	 26.2768	  0.1811
  0.7660	 26.2077	  0.1541
  0.7700	 26.6440	  0.1804
  0.7740	 26.8440	  0.1833
  0.7780	 27.0146	  0.1695
  0.7820	 27.6491	  0.1936
  0.7860	 27.5781	  0.1870
  0.7900	 28.0162	  0.2005
  0.7940	 28.4922	  0.2257
  0.7980	 26.9048	  0.0896
