# distance (nm)	f (kT)	df (kT)
  0.0020	  6.6546	  0.4532
  0.0060	  3.7280	  0.1071
  0.0100	  2.7714	  0.0726
  0.0140	  2.1646	  0.0592
  0.0180	  1.6276	  0.0510
  0.0220	  1.2256	  0.0465
  0.0260	  0.8846	  0.0437
  0.0300	  0.5601	  0.0417
  0.0340	  0.4363	  0.0415
  0.0380	  0.3122	  0.0415
  0.0420	  0.1757	  0.0413
  0.0460	  0.0749	  0.0415
  0.0500	  0.0485	  0.0424
  0.0540	  0.0622	  0.0439
  0.0580	  0.0000	  0.0000
  0.0620	  0.1149	  0.0475
  0.0660	  0.2779	  0.0515
  0.0700	  0.3756	  0.0546
  0.0740	  0.4936	  0.0586
  0.0780	  0.6328	  0.0627
  0.0820	  1.0407	  0.0744
  0.0860	  0.9992	  0.0735
  0.0900	  1.3934	  0.0861
  0.0940	  1.7123	  0.0988
  0.0980	  2.0165	  0.1104
  0.1020	  2.3435	  0.1289
  0.1060	  2.5045	  0.1388
  0.1100	  2.7539	  0.1584
  0.1140	  2.7886	  0.1643
  0.1180	  2.6427	  0.1515
  0.1220	  3.4017	  0.2211
  0.1260	  3.4115	  0.2249
  0.1300	  3.4705	  0.2345
  0.1340	  3.3684	  0.2200
  0.1380	  3.8203	  0.2800
  0.1420	  4.2871	  0.3553
  0.1460	  3.6872	  0.2531
  0.1500	  4.1789	  0.3246
  0.1540	  4.0027	  0.3036
  0.1580	  3.9259	  0.2817
  0.1620	  4.2645	  0.3354
  0.1660	  4.6512	  0.4099
  0.1700	  4.4485	  0.3560
  0.1740	  3.9605	  0.2803
  0.1780	  4.3625	  0.3387
  0.1820	  4.7397	  0.4101
  0.1860	  4.5062	  0.3563
  0.1900	  4.2686	  0.3131
  0.1940	  4.3294	  0.3187
  0.1980	  4.5229	  0.3391
  0.2020	  3.9938	  0.2629
  0.2060	  4.5182	  0.3375
  0.2100	  4.3808	  0.3049
  0.2140	  4.5885	  0.3369
  0.2180	  4.6127	  0.3361
  0.2220	  4.4007	  0.2921
  0.2260	  4.4913	  0.3047
  0.2300	  4.5939	  0.3050
  0.2340	  4.3312	  0.2731
  0.2380	  4.4552	  0.2826
  0.2420	  4.8713	  0.3166
  0.2460	  4.0393	  0.2195
  0.2500	  4.9271	  0.3207
  0.2540	  4.1135	  0.2155
  0.2580	  4.1601	  0.2107
  0.2620	  3.8756	  0.1840
  0.2660	  4.3655	  0.2277
  0.2700	  4.2616	  0.2087
  0.2740	  4.1150	  0.1924
  0.2780	  4.1960	  0.1913
  0.2820	  4.1567	  0.1905
  0.2860	  4.1514	  0.1833
  0.2900	  3.9529	  0.1582
  0.2940	  3.9617	  0.1520
  0.2980	  4.2929	  0.1721
  0.3020	  3.8261	  0.1347
  0.3060	  4.1670	  0.1566
  0.3100	  3.7414	  0.1276
  0.3140	  4.0601	  0.1386
  0.3180	  3.9780	  0.1299
  0.3220	  4.2642	  0.1370
  0.3260	  4.1434	  0.1264
  0.3300	  4.1203	  0.1242
  0.3340	  4.2174	  0.1245
  0.3380	  4.1366	  0.1233
  0.3420	  4.0384	  0.1083
  0.3460	  4.0898	  0.1066
  0.3500	  4.3197	  0.1171
  0.3540	  4.3430	  0.1149
  0.3580	  4.3093	  0.1140
  0.3620	  4.3752	  0.1118
  0.3660	  4.2868	  0.1035
  0.3700	  4.3226	  0.1029
  0.3740	  4.4702	  0.1080
  0.3780	  4.5628	  0.1125
  0.3820	  4.7692	  0.1123
  0.3860	  4.8063	  0.1151
  0.3900	  4.9014	  0.1159
  0.3940	  5.0652	  0.1217
  0.3980	  5.0652	  0.1145
  0.4020	  5.1016	  0.1183
  0.4060	  5.0198	  0.1094
