# distance (nm)	f (kT)	df (kT)
  0.0133	 10.8601	  0.0040
  0.0400	  8.9044	  0.0037
  0.0667	  9.0267	  0.0038
  0.0933	 10.3612	  0.0055
  0.1200	 11.0459	  0.0093
  0.1467	 11.2308	  0.0132
  0.1733	 10.9827	  0.0160
  0.2000	 10.1643	  0.0155
  0.2267	  9.0277	  0.0132
  0.2533	  7.6833	  0.0101
  0.2800	  6.3802	  0.0076
  0.3067	  5.2198	  0.0059
  0.3333	  4.3427	  0.0050
  0.3600	  3.7066	  0.0047
  0.3867	  3.2945	  0.0046
  0.4133	  3.0423	  0.0048
  0.4400	  2.8933	  0.0051
  0.4667	  2.7944	  0.0055
  0.4933	  2.7109	  0.0060
  0.5200	  2.6153	  0.0063
  0.5467	  2.0747	  0.0053
  0.5733	  0.9579	  0.0038
  0.6000	  0.2102	  0.0031
  0.6267	  0.0000	  0.0000
  0.6533	  0.1602	  0.0032
  0.6800	  0.4586	  0.0035
  0.7067	  0.8219	  0.0039
  0.7333	  1.2692	  0.0044
  0.7600	  1.8556	  0.0054
  0.7867	  1.6058	  0.0044
