# distance (nm)	f (kT)	df (kT)
  0.0133	  1.2849	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.8377	  0.0019
  0.0933	  3.0263	  0.0043
  0.1200	  4.6143	  0.0087
  0.1467	  5.6841	  0.0127
  0.1733	  6.3252	  0.0154
  0.2000	  6.3914	  0.0149
  0.2267	  6.1293	  0.0127
  0.2533	  5.6507	  0.0097
  0.2800	  5.1943	  0.0072
  0.3067	  4.8744	  0.0055
  0.3333	  4.8324	  0.0047
  0.3600	  5.0347	  0.0044
  0.3867	  5.4646	  0.0044
  0.4133	  6.0573	  0.0047
  0.4400	  6.7579	  0.0051
  0.4667	  7.5122	  0.0056
  0.4933	  8.2821	  0.0062
  0.5200	  9.0454	  0.0066
  0.5467	  9.4166	  0.0057
  0.5733	  9.1643	  0.0042
  0.6000	  9.2305	  0.0037
  0.6267	  9.8405	  0.0037
  0.6533	 10.8379	  0.0039
  0.6800	 11.9860	  0.0042
  0.7067	 13.2014	  0.0045
  0.7333	 14.4953	  0.0051
  0.7600	 15.9297	  0.0060
  0.7867	 17.1341	  0.0061
