# distance (nm)	f (kT)	df (kT)
  0.0133	  1.6624	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.2104	  0.0019
  0.0933	  1.7504	  0.0037
  0.1200	  3.0511	  0.0077
  0.1467	  3.7149	  0.0111
  0.1733	  4.0419	  0.0135
  0.2000	  3.9182	  0.0131
  0.2267	  3.5613	  0.0113
  0.2533	  3.0575	  0.0089
  0.2800	  2.5664	  0.0068
  0.3067	  2.1801	  0.0053
  0.3333	  2.0197	  0.0046
  0.3600	  2.0557	  0.0044
  0.3867	  2.2782	  0.0044
  0.4133	  2.6400	  0.0047
  0.4400	  3.0917	  0.0051
  0.4667	  3.5963	  0.0056
  0.4933	  4.1145	  0.0060
  0.5200	  4.5887	  0.0063
  0.5467	  4.5144	  0.0053
  0.5733	  4.1073	  0.0041
  0.6000	  4.1150	  0.0037
  0.6267	  4.5941	  0.0037
  0.6533	  5.3907	  0.0038
  0.6800	  6.3059	  0.0041
  0.7067	  7.2911	  0.0045
  0.7333	  8.3745	  0.0050
  0.7600	  9.5832	  0.0059
  0.7867	 10.4556	  0.0057
