# distance (nm)	f (kT)	df (kT)
  0.0133	 12.9092	  0.0043
  0.0400	 10.4486	  0.0040
  0.0667	  9.5164	  0.0042
  0.0933	  9.7001	  0.0052
  0.1200	 10.2410	  0.0081
  0.1467	 10.1406	  0.0113
  0.1733	  9.7091	  0.0134
  0.2000	  8.9577	  0.0131
  0.2267	  8.0745	  0.0115
  0.2533	  7.1272	  0.0095
  0.2800	  6.1920	  0.0077
  0.3067	  5.3276	  0.0065
  0.3333	  4.6330	  0.0058
  0.3600	  4.0770	  0.0055
  0.3867	  3.6549	  0.0055
  0.4133	  3.3406	  0.0058
  0.4400	  3.1007	  0.0061
  0.4667	  2.9036	  0.0066
  0.4933	  2.7027	  0.0071
  0.5200	  2.2485	  0.0072
  0.5467	  1.2865	  0.0055
  0.5733	  0.4611	  0.0042
  0.6000	  0.0579	  0.0037
  0.6267	  0.0000	  0.0000
  0.6533	  0.1622	  0.0039
  0.6800	  0.4078	  0.0042
  0.7067	  0.7464	  0.0047
  0.7333	  1.1888	  0.0053
  0.7600	  1.7254	  0.0064
  0.7867	  1.3119	  0.0050
