# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4965	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.1918	  0.0019
  0.0933	  1.6197	  0.0036
  0.1200	  3.3357	  0.0071
  0.1467	  4.3472	  0.0105
  0.1733	  5.0331	  0.0127
  0.2000	  5.3661	  0.0124
  0.2267	  5.5302	  0.0109
  0.2533	  5.6001	  0.0088
  0.2800	  5.6710	  0.0070
  0.3067	  5.8214	  0.0056
  0.3333	  6.1530	  0.0050
  0.3600	  6.6408	  0.0047
  0.3867	  7.2829	  0.0048
  0.4133	  8.0433	  0.0051
  0.4400	  8.8845	  0.0055
  0.4667	  9.7766	  0.0060
  0.4933	 10.6767	  0.0065
  0.5200	 11.4421	  0.0066
  0.5467	 11.6328	  0.0054
  0.5733	 11.7659	  0.0043
  0.6000	 12.3265	  0.0039
  0.6267	 13.2848	  0.0038
  0.6533	 14.5046	  0.0040
  0.6800	 15.8237	  0.0044
  0.7067	 17.2237	  0.0048
  0.7333	 18.7289	  0.0054
  0.7600	 20.3439	  0.0064
  0.7867	 21.7470	  0.0066
