# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4498	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.6584	  0.0019
  0.0933	  2.6340	  0.0043
  0.1200	  3.9963	  0.0087
  0.1467	  4.8452	  0.0126
  0.1733	  5.2641	  0.0154
  0.2000	  5.1091	  0.0149
  0.2267	  4.6282	  0.0127
  0.2533	  3.9331	  0.0097
  0.2800	  3.2650	  0.0072
  0.3067	  2.7350	  0.0055
  0.3333	  2.4842	  0.0047
  0.3600	  2.4771	  0.0044
  0.3867	  2.6965	  0.0044
  0.4133	  3.0779	  0.0047
  0.4400	  3.5661	  0.0051
  0.4667	  4.1072	  0.0056
  0.4933	  4.6637	  0.0061
  0.5200	  5.2123	  0.0065
  0.5467	  5.3556	  0.0056
  0.5733	  4.8869	  0.0042
  0.6000	  4.7497	  0.0037
  0.6267	  5.1546	  0.0037
  0.6533	  5.9427	  0.0039
  0.6800	  6.8784	  0.0041
  0.7067	  7.8807	  0.0045
  0.7333	  8.9629	  0.0050
  0.7600	 10.1852	  0.0059
  0.7867	 11.0959	  0.0058
