# distance (nm)	f (kT)	df (kT)
  0.0133	  1.1688	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  1.0792	  0.0019
  0.0933	  3.4535	  0.0048
  0.1200	  5.1166	  0.0093
  0.1467	  6.3010	  0.0138
  0.1733	  6.9954	  0.0168
  0.2000	  7.0417	  0.0162
  0.2267	  6.7004	  0.0137
  0.2533	  6.1072	  0.0103
  0.2800	  5.5443	  0.0075
  0.3067	  5.1392	  0.0057
  0.3333	  5.0432	  0.0048
  0.3600	  5.2183	  0.0045
  0.3867	  5.6437	  0.0045
  0.4133	  6.2450	  0.0048
  0.4400	  6.9634	  0.0052
  0.4667	  7.7353	  0.0058
  0.4933	  8.5238	  0.0063
  0.5200	  9.3100	  0.0068
  0.5467	  9.7807	  0.0060
  0.5733	  9.5281	  0.0044
  0.6000	  9.5221	  0.0038
  0.6267	 10.0913	  0.0037
  0.6533	 11.0811	  0.0039
  0.6800	 12.2386	  0.0042
  0.7067	 13.4651	  0.0046
  0.7333	 14.7580	  0.0052
  0.7600	 16.1971	  0.0061
  0.7867	 17.4171	  0.0063
