# distance (nm)	f (kT)	df (kT)
  0.0133	 11.2369	  0.0040
  0.0400	  9.1627	  0.0037
  0.0667	  9.0485	  0.0038
  0.0933	 10.1937	  0.0052
  0.1200	 10.8287	  0.0088
  0.1467	 10.9149	  0.0124
  0.1733	 10.6228	  0.0149
  0.2000	  9.8239	  0.0144
  0.2267	  8.7565	  0.0124
  0.2533	  7.5153	  0.0096
  0.2800	  6.3058	  0.0073
  0.3067	  5.2197	  0.0058
  0.3333	  4.3888	  0.0050
  0.3600	  3.7750	  0.0046
  0.3867	  3.3642	  0.0046
  0.4133	  3.1020	  0.0047
  0.4400	  2.9348	  0.0051
  0.4667	  2.8179	  0.0055
  0.4933	  2.7157	  0.0059
  0.5200	  2.5868	  0.0062
  0.5467	  1.9368	  0.0051
  0.5733	  0.8505	  0.0037
  0.6000	  0.1742	  0.0031
  0.6267	  0.0000	  0.0000
  0.6533	  0.1641	  0.0031
  0.6800	  0.4520	  0.0034
  0.7067	  0.8067	  0.0038
  0.7333	  1.2549	  0.0044
  0.7600	  1.8345	  0.0053
  0.7867	  1.5568	  0.0043
