# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5722	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.0204	  0.0020
  0.0933	  1.1857	  0.0037
  0.1200	  2.8269	  0.0072
  0.1467	  3.8507	  0.0106
  0.1733	  4.5046	  0.0127
  0.2000	  4.8426	  0.0126
  0.2267	  5.0404	  0.0111
  0.2533	  5.1659	  0.0091
  0.2800	  5.2928	  0.0073
  0.3067	  5.4890	  0.0060
  0.3333	  5.8499	  0.0054
  0.3600	  6.3491	  0.0051
  0.3867	  6.9866	  0.0052
  0.4133	  7.7318	  0.0055
  0.4400	  8.5550	  0.0060
  0.4667	  9.4265	  0.0066
  0.4933	 10.2948	  0.0071
  0.5200	 10.9504	  0.0072
  0.5467	 11.0836	  0.0058
  0.5733	 11.2957	  0.0045
  0.6000	 11.9247	  0.0040
  0.6267	 12.9102	  0.0040
  0.6533	 14.1293	  0.0043
  0.6800	 15.4381	  0.0046
  0.7067	 16.8357	  0.0051
  0.7333	 18.3386	  0.0058
  0.7600	 19.9402	  0.0069
  0.7867	 21.3197	  0.0071
