# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4924	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  0.3936	  0.0019
  0.0933	  2.1365	  0.0037
  0.1200	  3.6660	  0.0077
  0.1467	  4.5503	  0.0111
  0.1733	  5.0970	  0.0135
  0.2000	  5.1930	  0.0131
  0.2267	  5.0536	  0.0113
  0.2533	  4.7654	  0.0089
  0.2800	  4.4864	  0.0068
  0.3067	  4.3112	  0.0054
  0.3333	  4.3606	  0.0047
  0.3600	  4.6067	  0.0044
  0.3867	  5.0404	  0.0044
  0.4133	  5.6138	  0.0047
  0.4400	  6.2780	  0.0051
  0.4667	  6.9960	  0.0056
  0.4933	  7.7274	  0.0061
  0.5200	  8.4182	  0.0063
  0.5467	  8.5715	  0.0053
  0.5733	  8.3756	  0.0041
  0.6000	  8.5875	  0.0037
  0.6267	  9.2733	  0.0037
  0.6533	 10.2801	  0.0039
  0.6800	 11.4079	  0.0041
  0.7067	 12.6056	  0.0045
  0.7333	 13.9007	  0.0050
  0.7600	 15.3219	  0.0059
  0.7867	 16.4909	  0.0060
