# distance (nm)	f (kT)	df (kT)
  0.0133	  0.4711	  0.0021
  0.0400	  0.0000	  0.0000
  0.0667	  2.2378	  0.0023
  0.0933	  5.5104	  0.0067
  0.1200	  8.0543	  0.0128
  0.1467	 10.1204	  0.0193
  0.1733	 11.4571	  0.0238
  0.2000	 11.8694	  0.0221
  0.2267	 11.6434	  0.0183
  0.2533	 11.0489	  0.0130
  0.2800	 10.5027	  0.0091
  0.3067	 10.1958	  0.0066
  0.3333	 10.3112	  0.0055
  0.3600	 10.7964	  0.0051
  0.3867	 11.6148	  0.0051
  0.4133	 12.6597	  0.0054
  0.4400	 13.8539	  0.0059
  0.4667	 15.1048	  0.0066
  0.4933	 16.3733	  0.0073
  0.5200	 17.6388	  0.0079
  0.5467	 18.7698	  0.0078
  0.5733	 19.0855	  0.0052
  0.6000	 19.2776	  0.0042
  0.6267	 20.1209	  0.0040
  0.6533	 21.4927	  0.0043
  0.6800	 23.0978	  0.0046
  0.7067	 24.7911	  0.0052
  0.7333	 26.5074	  0.0058
  0.7600	 28.3761	  0.0071
  0.7867	 30.1631	  0.0078
