# distance (nm)	f (kT)	df (kT)
  0.0020	  5.4027	  0.0289
  0.0060	  3.4358	  0.0112
  0.0100	  2.4455	  0.0073
  0.0140	  1.7792	  0.0056
  0.0180	  1.3065	  0.0049
  0.0220	  0.9377	  0.0044
  0.0260	  0.6548	  0.0041
  0.0300	  0.4346	  0.0040
  0.0340	  0.2586	  0.0039
  0.0380	  0.1401	  0.0039
  0.0420	  0.0570	  0.0039
  0.0460	  0.0091	  0.0039
  0.0500	  0.0000	  0.0000
  0.0540	  0.0244	  0.0041
  0.0580	  0.0797	  0.0043
  0.0620	  0.1691	  0.0046
  0.0660	  0.2981	  0.0049
  0.0700	  0.4581	  0.0053
  0.0740	  0.6444	  0.0057
  0.0780	  0.8596	  0.0063
  0.0820	  1.0947	  0.0069
  0.0860	  1.3813	  0.0077
  0.0900	  1.6664	  0.0086
  0.0940	  1.9750	  0.0097
  0.0980	  2.2624	  0.0108
  0.1020	  2.5608	  0.0121
  0.1060	  2.8218	  0.0135
  0.1100	  3.0602	  0.0150
  0.1140	  3.2891	  0.0166
  0.1180	  3.4732	  0.0180
  0.1220	  3.6453	  0.0194
  0.1260	  3.8562	  0.0213
  0.1300	  3.9800	  0.0223
  0.1340	  4.1717	  0.0241
  0.1380	  4.2852	  0.0252
  0.1420	  4.3710	  0.0257
  0.1460	  4.5117	  0.0270
  0.1500	  4.6205	  0.0280
  0.1540	  4.7346	  0.0289
  0.1580	  4.8172	  0.0295
  0.1620	  4.9651	  0.0311
  0.1660	  5.0665	  0.0318
  0.1700	  5.0856	  0.0314
  0.1740	  5.2216	  0.0327
  0.1780	  5.3068	  0.0333
  0.1820	  5.3794	  0.0337
  0.1860	  5.3850	  0.0327
  0.1900	  5.4233	  0.0325
  0.1940	  5.4376	  0.0319
  0.1980	  5.5355	  0.0325
  0.2020	  5.5323	  0.0314
  0.2060	  5.5823	  0.0313
  0.2100	  5.6818	  0.0319
  0.2140	  5.5882	  0.0295
  0.2180	  5.6046	  0.0288
  0.2220	  5.6744	  0.0288
  0.2260	  5.6916	  0.0281
  0.2300	  5.7018	  0.0273
  0.2340	  5.7368	  0.0268
  0.2380	  5.6953	  0.0253
  0.2420	  5.7229	  0.0247
  0.2460	  5.7307	  0.0238
  0.2500	  5.7429	  0.0230
  0.2540	  5.7631	  0.0223
  0.2580	  5.7863	  0.0216
  0.2620	  5.7514	  0.0205
  0.2660	  5.7521	  0.0196
  0.2700	  5.7939	  0.0192
  0.2740	  5.7905	  0.0184
  0.2780	  5.8079	  0.0178
  0.2820	  5.8150	  0.0170
  0.2860	  5.8611	  0.0166
  0.2900	  5.8589	  0.0158
  0.2940	  5.8887	  0.0154
  0.2980	  5.8928	  0.0147
  0.3020	  5.9179	  0.0142
  0.3060	  5.9730	  0.0139
  0.3100	  5.9925	  0.0134
  0.3140	  6.0381	  0.0132
  0.3180	  6.0817	  0.0128
  0.3220	  6.1688	  0.0127
  0.3260	  6.1920	  0.0123
  0.3300	  6.2398	  0.0121
  0.3340	  6.2950	  0.0119
  0.3380	  6.3724	  0.0117
  0.3420	  6.4497	  0.0116
  0.3460	  6.5186	  0.0115
  0.3500	  6.5869	  0.0113
  0.3540	  6.6769	  0.0112
  0.3580	  6.7636	  0.0113
  0.3620	  6.8512	  0.0113
  0.3660	  6.9312	  0.0111
  0.3700	  7.0096	  0.0110
  0.3740	  7.1258	  0.0111
  0.3780	  7.2436	  0.0113
  0.3820	  7.3141	  0.0112
  0.3860	  7.4303	  0.0113
  0.3900	  7.5276	  0.0113
  0.3940	  7.6526	  0.0114
  0.3980	  7.7486	  0.0114
  0.4020	  7.8731	  0.0116
  0.4060	  8.0049	  0.0117
  0.4100	  8.1100	  0.0118
  0.4140	  8.2469	  0.0120
  0.4180	  8.3636	  0.0122
  0.4220	  8.4806	  0.0122
  0.4260	  8.6036	  0.0124
  0.4300	  8.7338	  0.0126
  0.4340	  8.8656	  0.0128
  0.4380	  8.9949	  0.0129
  0.4420	  9.1306	  0.0132
  0.4460	  9.2743	  0.0134
  0.4500	  9.3791	  0.0134
  0.4540	  9.5262	  0.0137
  0.4580	  9.6814	  0.0140
  0.4620	  9.7973	  0.0141
  0.4660	  9.9387	  0.0143
  0.4700	 10.0893	  0.0146
  0.4740	 10.2019	  0.0147
  0.4780	 10.3095	  0.0147
  0.4820	 10.4659	  0.0150
  0.4860	 10.6103	  0.0152
  0.4900	 10.7620	  0.0155
  0.4940	 10.8831	  0.0156
  0.4980	 11.0153	  0.0158
  0.5020	 11.1673	  0.0160
  0.5060	 11.2544	  0.0159
  0.5100	 11.3687	  0.0159
  0.5140	 11.4966	  0.0161
  0.5180	 11.6032	  0.0161
  0.5220	 11.6939	  0.0160
  0.5260	 11.7257	  0.0156
  0.5300	 11.7883	  0.0154
  0.5340	 11.7570	  0.0146
  0.5380	 11.7865	  0.0140
  0.5420	 11.7735	  0.0133
  0.5460	 11.7859	  0.0126
  0.5500	 11.7753	  0.0119
  0.5540	 11.7962	  0.0113
  0.5580	 11.7961	  0.0107
  0.5620	 11.8001	  0.0101
