# distance (nm)	f (kT)	df (kT)
  0.0020	  4.9922	  0.0287
  0.0060	  3.0331	  0.0111
  0.0100	  2.0556	  0.0071
  0.0140	  1.4058	  0.0055
  0.0180	  0.9558	  0.0047
  0.0220	  0.6171	  0.0042
  0.0260	  0.3707	  0.0039
  0.0300	  0.1943	  0.0038
  0.0340	  0.0705	  0.0037
  0.0380	  0.0128	  0.0037
  0.0420	  0.0000	  0.0000
  0.0460	  0.0325	  0.0037
  0.0500	  0.1156	  0.0038
  0.0540	  0.2422	  0.0040
  0.0580	  0.4138	  0.0041
  0.0620	  0.6298	  0.0044
  0.0660	  0.8955	  0.0047
  0.0700	  1.2050	  0.0051
  0.0740	  1.5382	  0.0056
  0.0780	  1.9010	  0.0063
  0.0820	  2.2736	  0.0072
  0.0860	  2.6677	  0.0084
  0.0900	  3.0277	  0.0098
  0.0940	  3.3511	  0.0114
  0.0980	  3.6396	  0.0130
  0.1020	  3.9362	  0.0148
  0.1060	  4.1707	  0.0163
  0.1100	  4.4087	  0.0178
  0.1140	  4.6125	  0.0192
  0.1180	  4.7870	  0.0204
  0.1220	  4.9874	  0.0218
  0.1260	  5.2519	  0.0240
  0.1300	  5.3785	  0.0249
  0.1340	  5.6231	  0.0272
  0.1380	  5.7505	  0.0280
  0.1420	  5.8901	  0.0291
  0.1460	  6.0655	  0.0307
  0.1500	  6.1934	  0.0317
  0.1540	  6.3174	  0.0328
  0.1580	  6.4346	  0.0336
  0.1620	  6.6079	  0.0353
  0.1660	  6.7050	  0.0364
  0.1700	  6.7586	  0.0359
  0.1740	  6.8868	  0.0373
  0.1780	  6.9644	  0.0378
  0.1820	  7.0516	  0.0381
  0.1860	  7.0190	  0.0371
  0.1900	  7.0866	  0.0371
  0.1940	  7.0690	  0.0357
  0.1980	  7.1574	  0.0366
  0.2020	  7.1823	  0.0359
  0.2060	  7.1959	  0.0353
  0.2100	  7.2421	  0.0353
  0.2140	  7.1446	  0.0329
  0.2180	  7.1597	  0.0322
  0.2220	  7.1831	  0.0319
  0.2260	  7.1760	  0.0310
  0.2300	  7.1778	  0.0301
  0.2340	  7.1746	  0.0294
  0.2380	  7.0918	  0.0274
  0.2420	  7.0754	  0.0266
  0.2460	  7.0508	  0.0256
  0.2500	  7.0301	  0.0246
  0.2540	  7.0257	  0.0238
  0.2580	  6.9895	  0.0228
  0.2620	  6.9264	  0.0213
  0.2660	  6.8823	  0.0203
  0.2700	  6.8994	  0.0197
  0.2740	  6.8811	  0.0189
  0.2780	  6.8702	  0.0180
  0.2820	  6.8201	  0.0171
  0.2860	  6.8418	  0.0166
  0.2900	  6.8027	  0.0157
  0.2940	  6.8137	  0.0151
  0.2980	  6.7901	  0.0144
  0.3020	  6.7892	  0.0138
  0.3060	  6.8177	  0.0134
  0.3100	  6.8111	  0.0129
  0.3140	  6.8502	  0.0126
  0.3180	  6.8626	  0.0121
