# distance (nm)	f (kT)	df (kT)
  0.0020	  4.6231	  0.0287
  0.0060	  2.6741	  0.0111
  0.0100	  1.7131	  0.0071
  0.0140	  1.0852	  0.0055
  0.0180	  0.6658	  0.0047
  0.0220	  0.3673	  0.0042
  0.0260	  0.1699	  0.0040
  0.0300	  0.0530	  0.0038
  0.0340	  0.0000	  0.0000
  0.0380	  0.0248	  0.0037
  0.0420	  0.1079	  0.0037
  0.0460	  0.2503	  0.0038
  0.0500	  0.4581	  0.0039
  0.0540	  0.7221	  0.0040
  0.0580	  1.0469	  0.0043
  0.0620	  1.4232	  0.0046
  0.0660	  1.8494	  0.0051
  0.0700	  2.3160	  0.0059
  0.0740	  2.7700	  0.0069
  0.0780	  3.2222	  0.0083
  0.0820	  3.6432	  0.0100
  0.0860	  4.0377	  0.0118
  0.0900	  4.3836	  0.0135
  0.0940	  4.6851	  0.0150
  0.0980	  4.9872	  0.0166
  0.1020	  5.3295	  0.0185
  0.1060	  5.5997	  0.0202
  0.1100	  5.9071	  0.0222
  0.1140	  6.1589	  0.0238
  0.1180	  6.3824	  0.0252
  0.1220	  6.6387	  0.0272
  0.1260	  6.9886	  0.0301
  0.1300	  7.1382	  0.0312
  0.1340	  7.4494	  0.0342
  0.1380	  7.6337	  0.0355
  0.1420	  7.8079	  0.0371
  0.1460	  8.0113	  0.0394
  0.1500	  8.1958	  0.0404
  0.1540	  8.3299	  0.0417
  0.1580	  8.4823	  0.0433
  0.1620	  8.7028	  0.0464
  0.1660	  8.7553	  0.0471
  0.1700	  8.8800	  0.0470
  0.1740	  9.0037	  0.0478
  0.1780	  9.0660	  0.0487
  0.1820	  9.1899	  0.0492
  0.1860	  9.0799	  0.0472
  0.1900	  9.1672	  0.0478
  0.1940	  9.1699	  0.0454
  0.1980	  9.2035	  0.0466
  0.2020	  9.2265	  0.0464
  0.2060	  9.2021	  0.0455
  0.2100	  9.2133	  0.0448
  0.2140	  9.0793	  0.0418
  0.2180	  9.0610	  0.0411
  0.2220	  9.0188	  0.0406
  0.2260	  8.9878	  0.0390
  0.2300	  8.9737	  0.0380
  0.2340	  8.9073	  0.0366
  0.2380	  8.7805	  0.0342
  0.2420	  8.6996	  0.0327
  0.2460	  8.6208	  0.0312
  0.2500	  8.5422	  0.0300
  0.2540	  8.4897	  0.0288
  0.2580	  8.3826	  0.0271
  0.2620	  8.2862	  0.0254
  0.2660	  8.1829	  0.0238
  0.2700	  8.1617	  0.0232
  0.2740	  8.0992	  0.0220
  0.2780	  8.0540	  0.0211
  0.2820	  7.9349	  0.0196
  0.2860	  7.9181	  0.0190
  0.2900	  7.8249	  0.0178
  0.2940	  7.8068	  0.0171
  0.2980	  7.7395	  0.0162
  0.3020	  7.7055	  0.0155
  0.3060	  7.6979	  0.0150
  0.3100	  7.6574	  0.0142
  0.3140	  7.6717	  0.0139
  0.3180	  7.6550	  0.0133
  0.3220	  7.6939	  0.0131
  0.3260	  7.6882	  0.0126
  0.3300	  7.7049	  0.0122
  0.3340	  7.7464	  0.0120
  0.3380	  7.7647	  0.0117
  0.3420	  7.8221	  0.0115
  0.3460	  7.8951	  0.0114
  0.3500	  7.9164	  0.0111
  0.3540	  7.9822	  0.0110
  0.3580	  8.0850	  0.0110
  0.3620	  8.1640	  0.0110
  0.3660	  8.2158	  0.0108
  0.3700	  8.2895	  0.0107
  0.3740	  8.4089	  0.0108
  0.3780	  8.5321	  0.0109
  0.3820	  8.6166	  0.0108
  0.3860	  8.7340	  0.0109
  0.3900	  8.8312	  0.0109
  0.3940	  8.9535	  0.0110
  0.3980	  9.0705	  0.0110
  0.4020	  9.2018	  0.0111
  0.4060	  9.3413	  0.0113
  0.4100	  9.4644	  0.0114
  0.4140	  9.6110	  0.0116
  0.4180	  9.7532	  0.0118
  0.4220	  9.8636	  0.0118
  0.4260	 10.0190	  0.0120
  0.4300	 10.1796	  0.0123
  0.4340	 10.3092	  0.0124
  0.4380	 10.4443	  0.0125
  0.4420	 10.6224	  0.0129
  0.4460	 10.7703	  0.0131
  0.4500	 10.9025	  0.0132
  0.4540	 11.0497	  0.0134
  0.4580	 11.2259	  0.0138
  0.4620	 11.3670	  0.0139
  0.4660	 11.5091	  0.0141
  0.4700	 11.6922	  0.0145
  0.4740	 11.8309	  0.0146
  0.4780	 11.9453	  0.0146
  0.4820	 12.1281	  0.0150
  0.4860	 12.2850	  0.0153
