# distance (nm)	f (kT)	df (kT)
  0.0020	 10.7004	  0.0293
  0.0060	  8.6302	  0.0124
  0.0100	  7.5300	  0.0090
  0.0140	  6.7546	  0.0078
  0.0180	  6.1780	  0.0072
  0.0220	  5.7119	  0.0070
  0.0260	  5.3382	  0.0068
  0.0300	  5.0341	  0.0067
  0.0340	  4.7830	  0.0066
  0.0380	  4.5973	  0.0066
  0.0420	  4.4567	  0.0066
  0.0460	  4.3616	  0.0066
  0.0500	  4.3169	  0.0067
  0.0540	  4.3156	  0.0068
  0.0580	  4.3596	  0.0069
  0.0620	  4.4477	  0.0070
  0.0660	  4.5858	  0.0072
  0.0700	  4.7671	  0.0075
  0.0740	  4.9725	  0.0078
  0.0780	  5.2073	  0.0083
  0.0820	  5.4518	  0.0090
  0.0860	  5.7171	  0.0100
  0.0900	  5.9495	  0.0112
  0.0940	  6.1443	  0.0126
  0.0980	  6.3034	  0.0141
  0.1020	  6.4720	  0.0157
  0.1060	  6.5778	  0.0171
  0.1100	  6.6860	  0.0186
  0.1140	  6.7622	  0.0199
  0.1180	  6.8102	  0.0211
  0.1220	  6.8802	  0.0225
  0.1260	  7.0169	  0.0246
  0.1300	  7.0138	  0.0255
  0.1340	  7.1309	  0.0277
  0.1380	  7.1304	  0.0285
  0.1420	  7.1432	  0.0295
  0.1460	  7.1888	  0.0312
  0.1500	  7.1893	  0.0321
  0.1540	  7.1842	  0.0332
  0.1580	  7.1744	  0.0340
  0.1620	  7.2184	  0.0356
  0.1660	  7.1843	  0.0368
  0.1700	  7.1120	  0.0363
  0.1740	  7.1107	  0.0377
  0.1780	  7.0607	  0.0382
  0.1820	  7.0186	  0.0385
  0.1860	  6.8589	  0.0375
  0.1900	  6.7977	  0.0375
  0.1940	  6.6524	  0.0361
  0.1980	  6.6104	  0.0369
  0.2020	  6.5077	  0.0362
  0.2060	  6.3944	  0.0357
  0.2100	  6.3112	  0.0357
  0.2140	  6.0890	  0.0333
  0.2180	  5.9742	  0.0326
  0.2220	  5.8669	  0.0323
  0.2260	  5.7308	  0.0314
  0.2300	  5.6078	  0.0305
  0.2340	  5.4749	  0.0298
  0.2380	  5.2622	  0.0279
  0.2420	  5.1181	  0.0271
  0.2460	  4.9655	  0.0260
  0.2500	  4.8177	  0.0251
  0.2540	  4.6833	  0.0243
  0.2580	  4.5202	  0.0233
  0.2620	  4.3287	  0.0219
  0.2660	  4.1559	  0.0208
  0.2700	  4.0444	  0.0203
  0.2740	  3.8995	  0.0195
  0.2780	  3.7584	  0.0187
  0.2820	  3.5813	  0.0177
  0.2860	  3.4747	  0.0173
  0.2900	  3.3082	  0.0164
  0.2940	  3.1899	  0.0159
  0.2980	  3.0382	  0.0152
  0.3020	  2.9090	  0.0146
  0.3060	  2.8087	  0.0143
  0.3100	  2.6737	  0.0137
  0.3140	  2.5858	  0.0134
  0.3180	  2.4686	  0.0130
  0.3220	  2.4066	  0.0129
  0.3260	  2.2949	  0.0125
  0.3300	  2.2022	  0.0122
  0.3340	  2.1235	  0.0120
  0.3380	  2.0468	  0.0118
  0.3420	  1.9868	  0.0117
  0.3460	  1.9367	  0.0116
  0.3500	  1.8528	  0.0114
  0.3540	  1.8032	  0.0113
  0.3580	  1.7703	  0.0113
  0.3620	  1.7317	  0.0113
  0.3660	  1.6704	  0.0111
  0.3700	  1.6180	  0.0110
  0.3740	  1.6073	  0.0111
  0.3780	  1.5995	  0.0112
  0.3820	  1.5539	  0.0111
  0.3860	  1.5414	  0.0112
  0.3900	  1.5159	  0.0112
  0.3940	  1.5072	  0.0113
  0.3980	  1.4840	  0.0113
  0.4020	  1.4880	  0.0114
  0.4060	  1.4946	  0.0116
  0.4100	  1.4833	  0.0116
  0.4140	  1.4926	  0.0118
  0.4180	  1.4981	  0.0119
  0.4220	  1.4824	  0.0120
  0.4260	  1.4933	  0.0121
  0.4300	  1.5070	  0.0123
  0.4340	  1.5147	  0.0124
  0.4380	  1.5146	  0.0125
  0.4420	  1.5444	  0.0128
  0.4460	  1.5626	  0.0130
  0.4500	  1.5534	  0.0131
  0.4540	  1.5736	  0.0133
  0.4580	  1.6107	  0.0135
  0.4620	  1.6124	  0.0137
  0.4660	  1.6238	  0.0138
  0.4700	  1.6642	  0.0141
  0.4740	  1.6642	  0.0142
  0.4780	  1.6466	  0.0142
  0.4820	  1.6884	  0.0145
  0.4860	  1.7098	  0.0147
  0.4900	  1.7321	  0.0149
  0.4940	  1.7423	  0.0151
  0.4980	  1.7614	  0.0152
  0.5020	  1.7931	  0.0155
  0.5060	  1.7878	  0.0155
  0.5100	  1.7939	  0.0156
  0.5140	  1.8310	  0.0158
  0.5180	  1.8503	  0.0160
  0.5220	  1.8609	  0.0160
  0.5260	  1.8348	  0.0158
  0.5300	  1.8254	  0.0157
  0.5340	  1.7576	  0.0151
