# distance (nm)	f (kT)	df (kT)
  0.0020	 14.8172	  0.0293
  0.0060	 12.7256	  0.0125
  0.0100	 11.6052	  0.0092
  0.0140	 10.8124	  0.0080
  0.0180	 10.2236	  0.0074
  0.0220	  9.7512	  0.0071
  0.0260	  9.3767	  0.0070
  0.0300	  9.0785	  0.0069
  0.0340	  8.8404	  0.0068
  0.0380	  8.6751	  0.0068
  0.0420	  8.5633	  0.0068
  0.0460	  8.5059	  0.0068
  0.0500	  8.5084	  0.0069
  0.0540	  8.5628	  0.0070
  0.0580	  8.6730	  0.0071
  0.0620	  8.8332	  0.0072
  0.0660	  9.0461	  0.0075
  0.0700	  9.3036	  0.0079
  0.0740	  9.5660	  0.0084
  0.0780	  9.8406	  0.0093
  0.0820	 10.0976	  0.0104
  0.0860	 10.3377	  0.0119
  0.0900	 10.5263	  0.0135
  0.0940	 10.6649	  0.0149
  0.0980	 10.7908	  0.0164
  0.1020	 10.9491	  0.0181
  0.1060	 11.0406	  0.0195
  0.1100	 11.1579	  0.0212
  0.1140	 11.2304	  0.0226
  0.1180	 11.2767	  0.0239
  0.1220	 11.3498	  0.0256
  0.1260	 11.5082	  0.0282
  0.1300	 11.4868	  0.0292
  0.1340	 11.6136	  0.0319
  0.1380	 11.6168	  0.0329
  0.1420	 11.6213	  0.0343
  0.1460	 11.6537	  0.0363
  0.1500	 11.6552	  0.0373
  0.1540	 11.6247	  0.0385
  0.1580	 11.6063	  0.0398
  0.1620	 11.6501	  0.0421
  0.1660	 11.5546	  0.0433
  0.1700	 11.4948	  0.0427
  0.1740	 11.4551	  0.0440
  0.1780	 11.3673	  0.0447
  0.1820	 11.3128	  0.0451
  0.1860	 11.0742	  0.0435
  0.1900	 10.9964	  0.0439
  0.1940	 10.8262	  0.0417
  0.1980	 10.7202	  0.0429
  0.2020	 10.5884	  0.0425
  0.2060	 10.4197	  0.0418
  0.2100	 10.2780	  0.0413
  0.2140	 10.0046	  0.0385
  0.2180	  9.8382	  0.0380
  0.2220	  9.6582	  0.0375
  0.2260	  9.4731	  0.0362
  0.2300	  9.3110	  0.0352
  0.2340	  9.1055	  0.0341
  0.2380	  8.8325	  0.0318
  0.2420	  8.6144	  0.0307
  0.2460	  8.3965	  0.0294
  0.2500	  8.1825	  0.0282
  0.2540	  7.9853	  0.0273
  0.2580	  7.7446	  0.0259
  0.2620	  7.5009	  0.0243
  0.2660	  7.2575	  0.0229
  0.2700	  7.0913	  0.0223
  0.2740	  6.8873	  0.0214
  0.2780	  6.6928	  0.0205
  0.2820	  6.4384	  0.0192
  0.2860	  6.2764	  0.0187
  0.2900	  6.0434	  0.0176
  0.2940	  5.8757	  0.0171
  0.2980	  5.6640	  0.0162
  0.3020	  5.4825	  0.0156
  0.3060	  5.3273	  0.0152
  0.3100	  5.1383	  0.0145
  0.3140	  5.0045	  0.0142
  0.3180	  4.8355	  0.0137
  0.3220	  4.7247	  0.0135
  0.3260	  4.5676	  0.0131
  0.3300	  4.4310	  0.0128
  0.3340	  4.3157	  0.0126
  0.3380	  4.1858	  0.0123
  0.3420	  4.0876	  0.0122
  0.3460	  4.0028	  0.0121
  0.3500	  3.8718	  0.0118
  0.3540	  3.7816	  0.0117
  0.3580	  3.7220	  0.0117
  0.3620	  3.6451	  0.0117
  0.3660	  3.5417	  0.0115
  0.3700	  3.4560	  0.0114
  0.3740	  3.4146	  0.0115
  0.3780	  3.3767	  0.0116
  0.3820	  3.3017	  0.0115
  0.3860	  3.2577	  0.0116
  0.3900	  3.1975	  0.0116
  0.3940	  3.1580	  0.0117
  0.3980	  3.1111	  0.0117
  0.4020	  3.0822	  0.0118
  0.4060	  3.0594	  0.0120
  0.4100	  3.0212	  0.0120
  0.4140	  3.0036	  0.0122
  0.4180	  2.9831	  0.0124
  0.4220	  2.9346	  0.0124
  0.4260	  2.9241	  0.0126
  0.4300	  2.9176	  0.0128
  0.4340	  2.8896	  0.0129
  0.4380	  2.8616	  0.0130
  0.4420	  2.8733	  0.0133
  0.4460	  2.8601	  0.0135
  0.4500	  2.8278	  0.0136
  0.4540	  2.8149	  0.0138
  0.4580	  2.8277	  0.0141
  0.4620	  2.8046	  0.0142
  0.4660	  2.7854	  0.0144
  0.4700	  2.8043	  0.0147
  0.4740	  2.7794	  0.0148
  0.4780	  2.7308	  0.0148
  0.4820	  2.7502	  0.0152
  0.4860	  2.7434	  0.0154
  0.4900	  2.7367	  0.0156
  0.4940	  2.7218	  0.0158
  0.4980	  2.7154	  0.0160
  0.5020	  2.7146	  0.0162
  0.5060	  2.6911	  0.0163
