# distance (nm)	f (kT)	df (kT)
  0.0020	  5.4742	  0.0287
  0.0060	  3.4627	  0.0111
  0.0100	  2.4289	  0.0071
  0.0140	  1.7229	  0.0055
  0.0180	  1.2189	  0.0047
  0.0220	  0.8286	  0.0042
  0.0260	  0.5333	  0.0039
  0.0300	  0.3109	  0.0038
  0.0340	  0.1448	  0.0037
  0.0380	  0.0479	  0.0037
  0.0420	  0.0000	  0.0000
  0.0460	  0.0017	  0.0037
  0.0500	  0.0585	  0.0038
  0.0540	  0.1628	  0.0040
  0.0580	  0.3176	  0.0042
  0.0620	  0.5199	  0.0044
  0.0660	  0.7743	  0.0048
  0.0700	  1.0744	  0.0052
  0.0740	  1.3913	  0.0058
  0.0780	  1.7315	  0.0067
  0.0820	  2.0693	  0.0078
  0.0860	  2.4091	  0.0093
  0.0900	  2.7015	  0.0109
  0.0940	  2.9458	  0.0126
  0.0980	  3.1641	  0.0142
  0.1020	  3.4020	  0.0159
  0.1060	  3.5772	  0.0174
  0.1100	  3.7684	  0.0190
  0.1140	  3.9195	  0.0204
  0.1180	  4.0443	  0.0217
  0.1220	  4.1965	  0.0233
  0.1260	  4.4227	  0.0256
  0.1300	  4.4905	  0.0266
  0.1340	  4.6913	  0.0290
  0.1380	  4.7710	  0.0299
  0.1420	  4.8593	  0.0312
  0.1460	  4.9799	  0.0331
  0.1500	  5.0583	  0.0340
  0.1540	  5.1212	  0.0352
  0.1580	  5.1869	  0.0362
  0.1620	  5.3108	  0.0381
  0.1660	  5.3300	  0.0393
  0.1700	  5.3403	  0.0387
  0.1740	  5.4001	  0.0401
  0.1780	  5.4117	  0.0407
  0.1820	  5.4434	  0.0410
  0.1860	  5.3252	  0.0398
  0.1900	  5.3370	  0.0400
  0.1940	  5.2557	  0.0382
  0.1980	  5.2664	  0.0392
  0.2020	  5.2304	  0.0386
  0.2060	  5.1695	  0.0380
  0.2100	  5.1370	  0.0377
  0.2140	  4.9688	  0.0352
  0.2180	  4.9115	  0.0346
  0.2220	  4.8507	  0.0342
  0.2260	  4.7708	  0.0331
  0.2300	  4.7066	  0.0321
  0.2340	  4.6197	  0.0313
  0.2380	  4.4586	  0.0291
  0.2420	  4.3584	  0.0282
  0.2460	  4.2545	  0.0270
  0.2500	  4.1543	  0.0260
  0.2540	  4.0708	  0.0251
  0.2580	  3.9492	  0.0239
  0.2620	  3.8123	  0.0224
  0.2660	  3.6853	  0.0211
  0.2700	  3.6280	  0.0206
  0.2740	  3.5340	  0.0197
  0.2780	  3.4487	  0.0188
  0.2820	  3.3124	  0.0177
  0.2860	  3.2596	  0.0172
  0.2900	  3.1402	  0.0162
  0.2940	  3.0785	  0.0156
  0.2980	  2.9776	  0.0148
  0.3020	  2.9033	  0.0142
  0.3060	  2.8566	  0.0138
  0.3100	  2.7751	  0.0131
  0.3140	  2.7448	  0.0128
  0.3180	  2.6826	  0.0124
  0.3220	  2.6757	  0.0122
  0.3260	  2.6223	  0.0118
  0.3300	  2.5889	  0.0114
  0.3340	  2.5724	  0.0112
  0.3380	  2.5486	  0.0110
  0.3420	  2.5499	  0.0108
  0.3460	  2.5640	  0.0108
  0.3500	  2.5363	  0.0105
  0.3540	  2.5462	  0.0104
  0.3580	  2.5806	  0.0104
  0.3620	  2.6037	  0.0104
  0.3660	  2.6013	  0.0102
  0.3700	  2.6126	  0.0101
  0.3740	  2.6668	  0.0102
  0.3780	  2.7241	  0.0103
  0.3820	  2.7445	  0.0102
  0.3860	  2.7965	  0.0103
  0.3900	  2.8336	  0.0103
  0.3940	  2.8891	  0.0104
  0.3980	  2.9345	  0.0105
  0.4020	  3.0022	  0.0106
  0.4060	  3.0742	  0.0108
  0.4100	  3.1302	  0.0108
  0.4140	  3.2061	  0.0110
  0.4180	  3.2788	  0.0112
  0.4220	  3.3267	  0.0112
  0.4260	  3.4067	  0.0114
  0.4300	  3.4906	  0.0116
  0.4340	  3.5608	  0.0118
  0.4380	  3.6270	  0.0119
  0.4420	  3.7279	  0.0122
  0.4460	  3.8107	  0.0124
  0.4500	  3.8699	  0.0125
  0.4540	  3.9537	  0.0127
  0.4580	  4.0589	  0.0130
  0.4620	  4.1284	  0.0131
  0.4660	  4.2045	  0.0133
  0.4700	  4.3140	  0.0137
  0.4740	  4.3820	  0.0137
  0.4780	  4.4295	  0.0137
  0.4820	  4.5406	  0.0141
  0.4860	  4.6277	  0.0143
  0.4900	  4.7148	  0.0145
  0.4940	  4.7938	  0.0147
  0.4980	  4.8800	  0.0149
