# distance (nm)	f (kT)	df (kT)
  0.0020	 15.2118	  0.0293
  0.0060	 13.1168	  0.0124
  0.0100	 11.9909	  0.0091
  0.0140	 11.1908	  0.0079
  0.0180	 10.5918	  0.0073
  0.0220	 10.1060	  0.0070
  0.0260	  9.7152	  0.0069
  0.0300	  9.3971	  0.0068
  0.0340	  9.1355	  0.0067
  0.0380	  8.9427	  0.0067
  0.0420	  8.7990	  0.0067
  0.0460	  8.7049	  0.0067
  0.0500	  8.6659	  0.0068
  0.0540	  8.6744	  0.0068
  0.0580	  8.7335	  0.0069
  0.0620	  8.8399	  0.0071
  0.0660	  8.9986	  0.0073
  0.0700	  9.2025	  0.0076
  0.0740	  9.4236	  0.0080
  0.0780	  9.6677	  0.0087
  0.0820	  9.9093	  0.0096
  0.0860	 10.1523	  0.0108
  0.0900	 10.3490	  0.0123
  0.0940	 10.4967	  0.0138
  0.0980	 10.6180	  0.0152
  0.1020	 10.7601	  0.0169
  0.1060	 10.8388	  0.0183
  0.1100	 10.9325	  0.0198
  0.1140	 10.9881	  0.0212
  0.1180	 11.0180	  0.0224
  0.1220	 11.0725	  0.0239
  0.1260	 11.2027	  0.0262
  0.1300	 11.1733	  0.0271
  0.1340	 11.2784	  0.0295
  0.1380	 11.2622	  0.0304
  0.1420	 11.2554	  0.0316
  0.1460	 11.2787	  0.0335
  0.1500	 11.2615	  0.0344
  0.1540	 11.2275	  0.0356
  0.1580	 11.1978	  0.0366
  0.1620	 11.2249	  0.0385
  0.1660	 11.1454	  0.0397
  0.1700	 11.0615	  0.0391
  0.1740	 11.0239	  0.0405
  0.1780	 10.9403	  0.0411
  0.1820	 10.8744	  0.0414
  0.1860	 10.6613	  0.0402
  0.1900	 10.5766	  0.0403
  0.1940	 10.3995	  0.0385
  0.1980	 10.3122	  0.0396
  0.2020	 10.1806	  0.0390
  0.2060	 10.0245	  0.0384
  0.2100	  9.8946	  0.0381
  0.2140	  9.6331	  0.0356
  0.2180	  9.4782	  0.0350
  0.2220	  9.3197	  0.0346
  0.2260	  9.1428	  0.0335
  0.2300	  8.9854	  0.0326
  0.2340	  8.8010	  0.0317
  0.2380	  8.5423	  0.0296
  0.2420	  8.3463	  0.0286
  0.2460	  8.1465	  0.0275
  0.2500	  7.9511	  0.0265
  0.2540	  7.7702	  0.0256
  0.2580	  7.5532	  0.0244
  0.2620	  7.3202	  0.0229
  0.2660	  7.0966	  0.0217
  0.2700	  6.9429	  0.0212
  0.2740	  6.7539	  0.0203
  0.2780	  6.5708	  0.0195
  0.2820	  6.3393	  0.0184
  0.2860	  6.1902	  0.0179
  0.2900	  5.9753	  0.0169
  0.2940	  5.8168	  0.0164
  0.2980	  5.6198	  0.0156
  0.3020	  5.4492	  0.0150
  0.3060	  5.3059	  0.0146
  0.3100	  5.1282	  0.0140
  0.3140	  5.0026	  0.0137
  0.3180	  4.8433	  0.0133
  0.3220	  4.7411	  0.0131
  0.3260	  4.5916	  0.0127
  0.3300	  4.4614	  0.0124
  0.3340	  4.3487	  0.0122
  0.3380	  4.2296	  0.0120
  0.3420	  4.1348	  0.0119
  0.3460	  4.0520	  0.0118
  0.3500	  3.9285	  0.0115
  0.3540	  3.8425	  0.0114
  0.3580	  3.7805	  0.0114
  0.3620	  3.7072	  0.0114
  0.3660	  3.6088	  0.0113
  0.3700	  3.5239	  0.0112
  0.3740	  3.4818	  0.0112
  0.3780	  3.4430	  0.0113
  0.3820	  3.3673	  0.0113
  0.3860	  3.3227	  0.0113
  0.3900	  3.2643	  0.0113
  0.3940	  3.2238	  0.0114
  0.3980	  3.1729	  0.0114
  0.4020	  3.1444	  0.0116
  0.4060	  3.1201	  0.0117
  0.4100	  3.0799	  0.0118
  0.4140	  3.0593	  0.0119
  0.4180	  3.0360	  0.0121
  0.4220	  2.9879	  0.0121
  0.4260	  2.9720	  0.0123
  0.4300	  2.9594	  0.0125
  0.4340	  2.9335	  0.0126
  0.4380	  2.9033	  0.0127
  0.4420	  2.9082	  0.0130
  0.4460	  2.8947	  0.0132
  0.4500	  2.8579	  0.0132
  0.4540	  2.8454	  0.0134
  0.4580	  2.8546	  0.0137
  0.4620	  2.8278	  0.0139
  0.4660	  2.8077	  0.0140
  0.4700	  2.8216	  0.0143
  0.4740	  2.7933	  0.0144
  0.4780	  2.7439	  0.0144
  0.4820	  2.7588	  0.0147
  0.4860	  2.7498	  0.0150
  0.4900	  2.7414	  0.0152
  0.4940	  2.7231	  0.0153
  0.4980	  2.7138	  0.0155
  0.5020	  2.7132	  0.0158
  0.5060	  2.6833	  0.0158
  0.5100	  2.6571	  0.0159
  0.5140	  2.6720	  0.0162
  0.5180	  2.6594	  0.0164
  0.5220	  2.6478	  0.0165
  0.5260	  2.6027	  0.0163
  0.5300	  2.5742	  0.0163
  0.5340	  2.5049	  0.0159
  0.5380	  2.4131	  0.0154
  0.5420	  2.3139	  0.0148
  0.5460	  2.1740	  0.0141
  0.5500	  2.0487	  0.0135
  0.5540	  1.8790	  0.0127
  0.5580	  1.6879	  0.0120
  0.5620	  1.5041	  0.0113
  0.5660	  1.3075	  0.0106
  0.5700	  1.1532	  0.0102
  0.5740	  0.9731	  0.0097
  0.5780	  0.8122	  0.0093
  0.5820	  0.6748	  0.0089
  0.5860	  0.5502	  0.0087
  0.5900	  0.4346	  0.0084
  0.5940	  0.3361	  0.0083
  0.5980	  0.2457	  0.0081
  0.6020	  0.1814	  0.0080
  0.6060	  0.1184	  0.0079
  0.6100	  0.0723	  0.0078
  0.6140	  0.0336	  0.0078
  0.6180	  0.0208	  0.0078
  0.6220	  0.0024	  0.0078
  0.6260	  0.0086	  0.0078
  0.6300	  0.0000	  0.0000
  0.6340	  0.0234	  0.0078
  0.6380	  0.0389	  0.0079
  0.6420	  0.0750	  0.0080
  0.6460	  0.1012	  0.0080
  0.6500	  0.1455	  0.0081
  0.6540	  0.1772	  0.0082
  0.6580	  0.2361	  0.0083
  0.6620	  0.2560	  0.0084
  0.6660	  0.3084	  0.0085
  0.6700	  0.3534	  0.0086
  0.6740	  0.4140	  0.0088
  0.6780	  0.4468	  0.0088
  0.6820	  0.5095	  0.0090
  0.6860	  0.5393	  0.0091
  0.6900	  0.6233	  0.0093
  0.6940	  0.6592	  0.0094
  0.6980	  0.7181	  0.0096
  0.7020	  0.7799	  0.0097
  0.7060	  0.8399	  0.0099
  0.7100	  0.8810	  0.0100
  0.7140	  0.9446	  0.0102
  0.7180	  1.0189	  0.0105
  0.7220	  1.0738	  0.0106
  0.7260	  1.1581	  0.0109
  0.7300	  1.2441	  0.0112
  0.7340	  1.3080	  0.0114
  0.7380	  1.3760	  0.0117
  0.7420	  1.4613	  0.0120
  0.7460	  1.5524	  0.0124
  0.7500	  1.6652	  0.0129
  0.7540	  1.7383	  0.0132
  0.7580	  1.8432	  0.0137
  0.7620	  1.9446	  0.0141
  0.7660	  2.0146	  0.0145
  0.7700	  2.1070	  0.0149
  0.7740	  2.2292	  0.0156
  0.7780	  2.2995	  0.0160
  0.7820	  2.4221	  0.0167
  0.7860	  2.4872	  0.0171
  0.7900	  2.5647	  0.0175
  0.7940	  2.6914	  0.0183
  0.7980	  0.1887	  0.0071
