# distance (nm)	f (kT)	df (kT)
  0.0020	 10.2801	  0.0293
  0.0060	  8.2130	  0.0124
  0.0100	  7.1178	  0.0091
  0.0140	  6.3491	  0.0079
  0.0180	  5.7817	  0.0073
  0.0220	  5.3278	  0.0070
  0.0260	  4.9689	  0.0068
  0.0300	  4.6826	  0.0068
  0.0340	  4.4529	  0.0067
  0.0380	  4.2920	  0.0067
  0.0420	  4.1802	  0.0067
  0.0460	  4.1181	  0.0067
  0.0500	  4.1111	  0.0067
  0.0540	  4.1515	  0.0068
  0.0580	  4.2424	  0.0069
  0.0620	  4.3809	  0.0071
  0.0660	  4.5714	  0.0073
  0.0700	  4.8074	  0.0076
  0.0740	  5.0604	  0.0080
  0.0780	  5.3365	  0.0087
  0.0820	  5.6103	  0.0095
  0.0860	  5.8855	  0.0108
  0.0900	  6.1141	  0.0122
  0.0940	  6.2940	  0.0137
  0.0980	  6.4476	  0.0152
  0.1020	  6.6216	  0.0168
  0.1060	  6.7325	  0.0182
  0.1100	  6.8587	  0.0198
  0.1140	  6.9462	  0.0211
  0.1180	  7.0077	  0.0224
  0.1220	  7.0947	  0.0239
  0.1260	  7.2570	  0.0262
  0.1300	  7.2600	  0.0271
  0.1340	  7.3970	  0.0295
  0.1380	  7.4127	  0.0304
  0.1420	  7.4377	  0.0316
  0.1460	  7.4933	  0.0335
  0.1500	  7.5080	  0.0344
  0.1540	  7.5064	  0.0356
  0.1580	  7.5084	  0.0366
  0.1620	  7.5678	  0.0385
  0.1660	  7.5212	  0.0397
  0.1700	  7.4687	  0.0391
  0.1740	  7.4636	  0.0405
  0.1780	  7.4117	  0.0411
  0.1820	  7.3783	  0.0414
  0.1860	  7.1968	  0.0402
  0.1900	  7.1443	  0.0403
  0.1940	  6.9991	  0.0385
  0.1980	  6.9445	  0.0396
  0.2020	  6.8448	  0.0390
  0.2060	  6.7204	  0.0384
  0.2100	  6.6230	  0.0381
  0.2140	  6.3926	  0.0356
  0.2180	  6.2703	  0.0350
  0.2220	  6.1443	  0.0346
  0.2260	  5.9998	  0.0335
  0.2300	  5.8734	  0.0326
  0.2340	  5.7215	  0.0317
  0.2380	  5.4953	  0.0296
  0.2420	  5.3313	  0.0286
  0.2460	  5.1634	  0.0275
  0.2500	  4.9998	  0.0265
  0.2540	  4.8513	  0.0256
  0.2580	  4.6662	  0.0244
  0.2620	  4.4651	  0.0229
  0.2660	  4.2738	  0.0217
  0.2700	  4.1522	  0.0212
  0.2740	  3.9949	  0.0203
  0.2780	  3.8444	  0.0194
  0.2820	  3.6446	  0.0184
  0.2860	  3.5276	  0.0179
  0.2900	  3.3445	  0.0169
  0.2940	  3.2183	  0.0164
  0.2980	  3.0533	  0.0156
  0.3020	  2.9149	  0.0150
  0.3060	  2.8038	  0.0146
  0.3100	  2.6581	  0.0140
  0.3140	  2.5643	  0.0137
  0.3180	  2.4373	  0.0133
  0.3220	  2.3669	  0.0131
  0.3260	  2.2494	  0.0127
  0.3300	  2.1515	  0.0124
  0.3340	  2.0709	  0.0122
  0.3380	  1.9835	  0.0120
  0.3420	  1.9208	  0.0118
  0.3460	  1.8703	  0.0118
  0.3500	  1.7787	  0.0115
  0.3540	  1.7247	  0.0114
  0.3580	  1.6948	  0.0114
  0.3620	  1.6537	  0.0114
  0.3660	  1.5873	  0.0112
  0.3700	  1.5344	  0.0112
  0.3740	  1.5244	  0.0112
  0.3780	  1.5176	  0.0113
  0.3820	  1.4739	  0.0112
  0.3860	  1.4616	  0.0113
  0.3900	  1.4350	  0.0113
  0.3940	  1.4265	  0.0114
  0.3980	  1.4077	  0.0114
  0.4020	  1.4113	  0.0116
  0.4060	  1.4191	  0.0117
  0.4100	  1.4110	  0.0118
  0.4140	  1.4225	  0.0119
  0.4180	  1.4312	  0.0121
  0.4220	  1.4151	  0.0121
  0.4260	  1.4312	  0.0123
  0.4300	  1.4508	  0.0125
  0.4340	  1.4569	  0.0126
  0.4380	  1.4588	  0.0127
  0.4420	  1.4957	  0.0130
  0.4460	  1.5143	  0.0132
  0.4500	  1.5095	  0.0132
  0.4540	  1.5291	  0.0134
  0.4580	  1.5703	  0.0137
  0.4620	  1.5756	  0.0138
  0.4660	  1.5876	  0.0140
  0.4700	  1.6333	  0.0143
  0.4740	  1.6371	  0.0144
  0.4780	  1.6200	  0.0144
  0.4820	  1.6670	  0.0147
  0.4860	  1.6900	  0.0150
  0.4900	  1.7135	  0.0152
  0.4940	  1.7276	  0.0153
  0.4980	  1.7501	  0.0155
  0.5020	  1.7816	  0.0158
  0.5060	  1.7837	  0.0158
  0.5100	  1.7897	  0.0159
  0.5140	  1.8366	  0.0162
  0.5180	  1.8558	  0.0163
  0.5220	  1.8765	  0.0165
  0.5260	  1.8638	  0.0163
  0.5300	  1.8673	  0.0163
  0.5340	  1.8301	  0.0159
  0.5380	  1.7701	  0.0154
  0.5420	  1.7033	  0.0148
  0.5460	  1.5953	  0.0141
  0.5500	  1.5023	  0.0135
  0.5540	  1.3647	  0.0127
  0.5580	  1.2057	  0.0120
  0.5620	  1.0541	  0.0113
  0.5660	  0.8894	  0.0106
  0.5700	  0.7672	  0.0102
  0.5740	  0.6191	  0.0097
  0.5780	  0.4903	  0.0093
  0.5820	  0.3849	  0.0089
  0.5860	  0.2924	  0.0087
  0.5900	  0.2088	  0.0084
  0.5940	  0.1423	  0.0083
  0.5980	  0.0839	  0.0081
  0.6020	  0.0517	  0.0080
  0.6060	  0.0207	  0.0079
  0.6100	  0.0065	  0.0078
  0.6140	  0.0000	  0.0000
  0.6180	  0.0192	  0.0078
  0.6220	  0.0329	  0.0078
  0.6260	  0.0711	  0.0078
  0.6300	  0.0945	  0.0078
  0.6340	  0.1499	  0.0078
  0.6380	  0.1975	  0.0079
  0.6420	  0.2656	  0.0080
  0.6460	  0.3239	  0.0080
  0.6500	  0.4002	  0.0081
  0.6540	  0.4640	  0.0082
  0.6580	  0.5549	  0.0083
  0.6620	  0.6069	  0.0084
  0.6660	  0.6915	  0.0085
  0.6700	  0.7684	  0.0086
  0.6740	  0.8611	  0.0088
  0.6780	  0.9260	  0.0088
  0.6820	  1.0209	  0.0090
  0.6860	  1.0826	  0.0091
  0.6900	  1.1985	  0.0093
  0.6940	  1.2667	  0.0094
  0.6980	  1.3576	  0.0096
  0.7020	  1.4514	  0.0097
  0.7060	  1.5436	  0.0099
  0.7100	  1.6167	  0.0100
  0.7140	  1.7125	  0.0102
  0.7180	  1.8186	  0.0105
  0.7220	  1.9056	  0.0106
  0.7260	  2.0221	  0.0109
  0.7300	  2.1401	  0.0112
  0.7340	  2.2361	  0.0114
  0.7380	  2.3362	  0.0117
  0.7420	  2.4534	  0.0120
  0.7460	  2.5765	  0.0124
  0.7500	  2.7214	  0.0129
  0.7540	  2.8267	  0.0132
  0.7580	  2.9636	  0.0137
  0.7620	  3.0967	  0.0141
  0.7660	  3.1991	  0.0145
  0.7700	  3.3235	  0.0149
  0.7740	  3.4780	  0.0156
  0.7780	  3.5800	  0.0160
  0.7820	  3.7348	  0.0167
  0.7860	  3.8319	  0.0171
  0.7900	  3.9417	  0.0175
  0.7940	  4.1004	  0.0183
  0.7980	  1.9669	  0.0074
