# distance (nm)	f (kT)	df (kT)
  0.0020	 12.5538	  0.0297
  0.0060	 10.4733	  0.0132
  0.0100	  9.3566	  0.0100
  0.0140	  8.5602	  0.0089
  0.0180	  7.9546	  0.0084
  0.0220	  7.4499	  0.0081
  0.0260	  7.0297	  0.0080
  0.0300	  6.6698	  0.0079
  0.0340	  6.3523	  0.0079
  0.0380	  6.0894	  0.0078
  0.0420	  5.8594	  0.0079
  0.0460	  5.6622	  0.0079
  0.0500	  5.5003	  0.0079
  0.0540	  5.3692	  0.0080
  0.0580	  5.2655	  0.0081
  0.0620	  5.1923	  0.0082
  0.0660	  5.1561	  0.0084
  0.0700	  5.1459	  0.0086
  0.0740	  5.1603	  0.0089
  0.0780	  5.2007	  0.0093
  0.0820	  5.2587	  0.0098
  0.0860	  5.3703	  0.0104
  0.0900	  5.4822	  0.0111
  0.0940	  5.6289	  0.0120
  0.0980	  5.7595	  0.0130
  0.1020	  5.9056	  0.0142
  0.1060	  6.0324	  0.0154
  0.1100	  6.1454	  0.0166
  0.1140	  6.2622	  0.0180
  0.1180	  6.3518	  0.0193
  0.1220	  6.3989	  0.0206
  0.1260	  6.4820	  0.0224
  0.1300	  6.4881	  0.0234
  0.1340	  6.5415	  0.0252
  0.1380	  6.5387	  0.0262
  0.1420	  6.4696	  0.0267
  0.1460	  6.4730	  0.0280
  0.1500	  6.4580	  0.0290
  0.1540	  6.4386	  0.0299
  0.1580	  6.3880	  0.0305
  0.1620	  6.4057	  0.0321
  0.1660	  6.3648	  0.0327
  0.1700	  6.2523	  0.0323
  0.1740	  6.2535	  0.0335
  0.1780	  6.2164	  0.0341
  0.1820	  6.1630	  0.0345
  0.1860	  6.0425	  0.0337
  0.1900	  5.9468	  0.0335
  0.1940	  5.8438	  0.0328
  0.1980	  5.8122	  0.0334
  0.2020	  5.6656	  0.0324
  0.2060	  5.6048	  0.0324
  0.2100	  5.5948	  0.0329
  0.2140	  5.3743	  0.0306
  0.2180	  5.2548	  0.0299
  0.2220	  5.2106	  0.0301
  0.2260	  5.1027	  0.0293
  0.2300	  4.9896	  0.0286
  0.2340	  4.9034	  0.0281
  0.2380	  4.7456	  0.0267
  0.2420	  4.6556	  0.0261
  0.2460	  4.5452	  0.0254
  0.2500	  4.4330	  0.0246
  0.2540	  4.3245	  0.0240
  0.2580	  4.2402	  0.0234
  0.2620	  4.0867	  0.0222
  0.2660	  3.9702	  0.0214
  0.2700	  3.8910	  0.0210
  0.2740	  3.7575	  0.0203
  0.2780	  3.6597	  0.0197
  0.2820	  3.5503	  0.0190
  0.2860	  3.4770	  0.0187
  0.2900	  3.3564	  0.0180
  0.2940	  3.2592	  0.0175
  0.2980	  3.1389	  0.0169
  0.3020	  3.0474	  0.0165
  0.3060	  2.9780	  0.0162
  0.3100	  2.8783	  0.0157
  0.3140	  2.7941	  0.0155
  0.3180	  2.7203	  0.0152
  0.3220	  2.6849	  0.0151
  0.3260	  2.5803	  0.0148
  0.3300	  2.5018	  0.0145
  0.3340	  2.4315	  0.0143
  0.3380	  2.3850	  0.0142
  0.3420	  2.3418	  0.0141
  0.3460	  2.2750	  0.0140
  0.3500	  2.2234	  0.0138
  0.3540	  2.1860	  0.0138
  0.3580	  2.1436	  0.0138
  0.3620	  2.0982	  0.0138
  0.3660	  2.0547	  0.0137
  0.3700	  2.0053	  0.0136
  0.3740	  1.9915	  0.0137
  0.3780	  1.9815	  0.0138
  0.3820	  1.9186	  0.0137
  0.3860	  1.9048	  0.0138
  0.3900	  1.8684	  0.0139
  0.3940	  1.8731	  0.0140
  0.3980	  1.8399	  0.0140
  0.4020	  1.8278	  0.0142
  0.4060	  1.8261	  0.0143
  0.4100	  1.8047	  0.0144
  0.4140	  1.8135	  0.0146
  0.4180	  1.7915	  0.0147
  0.4220	  1.7823	  0.0148
  0.4260	  1.7718	  0.0149
  0.4300	  1.7734	  0.0151
  0.4340	  1.7711	  0.0153
  0.4380	  1.7758	  0.0154
  0.4420	  1.7753	  0.0157
  0.4460	  1.7898	  0.0159
  0.4500	  1.7623	  0.0159
  0.4540	  1.7793	  0.0162
  0.4580	  1.8027	  0.0165
  0.4620	  1.7855	  0.0166
  0.4660	  1.7970	  0.0168
  0.4700	  1.8140	  0.0172
  0.4740	  1.7973	  0.0172
  0.4780	  1.7681	  0.0172
  0.4820	  1.7927	  0.0175
  0.4860	  1.8028	  0.0178
  0.4900	  1.8286	  0.0180
  0.4940	  1.8166	  0.0181
  0.4980	  1.8034	  0.0183
  0.5020	  1.8191	  0.0186
  0.5060	  1.7555	  0.0185
  0.5100	  1.7240	  0.0186
  0.5140	  1.7058	  0.0187
  0.5180	  1.6538	  0.0188
  0.5220	  1.5981	  0.0187
  0.5260	  1.4721	  0.0181
  0.5300	  1.3972	  0.0178
  0.5340	  1.2154	  0.0167
  0.5380	  1.1227	  0.0161
  0.5420	  0.9775	  0.0153
  0.5460	  0.8775	  0.0146
  0.5500	  0.7367	  0.0139
  0.5540	  0.6456	  0.0133
  0.5580	  0.5374	  0.0126
  0.5620	  0.4199	  0.0121
  0.5660	  0.3214	  0.0116
  0.5700	  0.2655	  0.0112
  0.5740	  0.1890	  0.0109
  0.5780	  0.1322	  0.0106
  0.5820	  0.0910	  0.0103
  0.5860	  0.0557	  0.0101
  0.5900	  0.0217	  0.0100
  0.5940	  0.0027	  0.0098
  0.5980	  0.0000	  0.0000
  0.6020	  0.0110	  0.0097
  0.6060	  0.0120	  0.0096
  0.6100	  0.0277	  0.0096
  0.6140	  0.0449	  0.0095
  0.6180	  0.0763	  0.0095
  0.6220	  0.1118	  0.0096
  0.6260	  0.1543	  0.0096
  0.6300	  0.1981	  0.0096
  0.6340	  0.2488	  0.0097
  0.6380	  0.3093	  0.0098
  0.6420	  0.3757	  0.0099
  0.6460	  0.4189	  0.0099
  0.6500	  0.4885	  0.0101
  0.6540	  0.5505	  0.0101
  0.6580	  0.6392	  0.0103
  0.6620	  0.6739	  0.0104
  0.6660	  0.7577	  0.0105
  0.6700	  0.8231	  0.0106
  0.6740	  0.9093	  0.0108
  0.6780	  0.9540	  0.0109
  0.6820	  1.0455	  0.0110
  0.6860	  1.1006	  0.0111
  0.6900	  1.2133	  0.0114
  0.6940	  1.2724	  0.0114
  0.6980	  1.3791	  0.0117
  0.7020	  1.4487	  0.0118
  0.7060	  1.5381	  0.0120
  0.7100	  1.6397	  0.0122
  0.7140	  1.7312	  0.0124
  0.7180	  1.8328	  0.0127
  0.7220	  1.9160	  0.0129
  0.7260	  2.0284	  0.0132
  0.7300	  2.1416	  0.0136
  0.7340	  2.2394	  0.0139
  0.7380	  2.3370	  0.0141
  0.7420	  2.4636	  0.0146
