# distance (nm)	f (kT)	df (kT)
  0.0020	  4.4838	  0.0287
  0.0060	  2.5588	  0.0111
  0.0100	  1.6225	  0.0071
  0.0140	  1.0179	  0.0055
  0.0180	  0.6189	  0.0047
  0.0220	  0.3376	  0.0042
  0.0260	  0.1541	  0.0040
  0.0300	  0.0472	  0.0038
  0.0340	  0.0000	  0.0000
  0.0380	  0.0264	  0.0037
  0.0420	  0.1062	  0.0037
  0.0460	  0.2401	  0.0037
  0.0500	  0.4342	  0.0038
  0.0540	  0.6801	  0.0040
  0.0580	  0.9817	  0.0042
  0.0620	  1.3338	  0.0045
  0.0660	  1.7380	  0.0049
  0.0700	  2.1878	  0.0055
  0.0740	  2.6423	  0.0063
  0.0780	  3.1092	  0.0074
  0.0820	  3.5585	  0.0088
  0.0860	  3.9927	  0.0105
  0.0900	  4.3727	  0.0122
  0.0940	  4.7043	  0.0138
  0.0980	  5.0241	  0.0154
  0.1020	  5.3738	  0.0172
  0.1060	  5.6584	  0.0187
  0.1100	  5.9710	  0.0205
  0.1140	  6.2340	  0.0220
  0.1180	  6.4700	  0.0233
  0.1220	  6.7386	  0.0251
  0.1260	  7.0893	  0.0277
  0.1300	  7.2620	  0.0287
  0.1340	  7.5805	  0.0314
  0.1380	  7.7756	  0.0324
  0.1420	  7.9701	  0.0339
  0.1460	  8.1970	  0.0359
  0.1500	  8.3898	  0.0369
  0.1540	  8.5530	  0.0382
  0.1580	  8.7261	  0.0394
  0.1620	  8.9628	  0.0418
  0.1660	  9.0656	  0.0428
  0.1700	  9.1939	  0.0424
  0.1740	  9.3494	  0.0435
  0.1780	  9.4510	  0.0444
  0.1820	  9.5929	  0.0446
  0.1860	  9.5433	  0.0431
  0.1900	  9.6584	  0.0436
  0.1940	  9.6798	  0.0413
  0.1980	  9.7701	  0.0425
  0.2020	  9.8292	  0.0421
  0.2060	  9.8513	  0.0414
  0.2100	  9.9047	  0.0409
  0.2140	  9.8173	  0.0382
  0.2180	  9.8465	  0.0375
  0.2220	  9.8619	  0.0371
  0.2260	  9.8711	  0.0357
  0.2300	  9.8948	  0.0348
  0.2340	  9.8841	  0.0337
  0.2380	  9.8064	  0.0314
  0.2420	  9.7805	  0.0302
  0.2460	  9.7544	  0.0289
  0.2500	  9.7302	  0.0278
  0.2540	  9.7280	  0.0268
  0.2580	  9.6783	  0.0253
  0.2620	  9.6265	  0.0237
  0.2660	  9.5764	  0.0223
  0.2700	  9.6030	  0.0217
  0.2740	  9.5891	  0.0207
  0.2780	  9.5905	  0.0198
  0.2820	  9.5262	  0.0185
  0.2860	  9.5571	  0.0180
  0.2900	  9.5149	  0.0169
  0.2940	  9.5405	  0.0163
  0.2980	  9.5211	  0.0154
  0.3020	  9.5322	  0.0147
  0.3060	  9.5701	  0.0143
  0.3100	  9.5735	  0.0136
  0.3140	  9.6304	  0.0133
  0.3180	  9.6557	  0.0128
  0.3220	  9.7352	  0.0126
  0.3260	  9.7706	  0.0121
  0.3300	  9.8274	  0.0118
  0.3340	  9.9045	  0.0115
  0.3380	  9.9654	  0.0113
  0.3420	 10.0592	  0.0111
  0.3460	 10.1680	  0.0110
  0.3500	 10.2288	  0.0108
  0.3540	 10.3303	  0.0107
  0.3580	 10.4636	  0.0107
  0.3620	 10.5793	  0.0106
  0.3660	 10.6679	  0.0104
  0.3700	 10.7749	  0.0103
  0.3740	 10.9260	  0.0104
  0.3780	 11.0803	  0.0106
  0.3820	 11.1973	  0.0105
  0.3860	 11.3463	  0.0106
  0.3900	 11.4774	  0.0106
  0.3940	 11.6299	  0.0107
  0.3980	 11.7756	  0.0107
  0.4020	 11.9391	  0.0108
  0.4060	 12.1089	  0.0110
  0.4100	 12.2631	  0.0111
  0.4140	 12.4384	  0.0113
  0.4180	 12.6099	  0.0114
  0.4220	 12.7532	  0.0115
  0.4260	 12.9348	  0.0117
  0.4300	 13.1214	  0.0119
  0.4340	 13.2853	  0.0120
  0.4380	 13.4504	  0.0122
  0.4420	 13.6540	  0.0125
  0.4460	 13.8336	  0.0127
  0.4500	 13.9931	  0.0128
  0.4540	 14.1726	  0.0130
  0.4580	 14.3775	  0.0133
  0.4620	 14.5470	  0.0135
  0.4660	 14.7202	  0.0136
  0.4700	 14.9303	  0.0140
  0.4740	 15.0980	  0.0141
  0.4780	 15.2434	  0.0141
  0.4820	 15.4551	  0.0145
  0.4860	 15.6407	  0.0147
  0.4900	 15.8247	  0.0150
  0.4940	 16.0048	  0.0151
  0.4980	 16.1890	  0.0153
  0.5020	 16.3805	  0.0156
  0.5060	 16.5486	  0.0157
  0.5100	 16.7160	  0.0158
  0.5140	 16.9308	  0.0161
  0.5180	 17.1075	  0.0163
  0.5220	 17.2966	  0.0165
  0.5260	 17.4545	  0.0165
  0.5300	 17.6259	  0.0165
  0.5340	 17.7750	  0.0162
  0.5380	 17.8912	  0.0158
  0.5420	 18.0085	  0.0152
  0.5460	 18.0786	  0.0144
  0.5500	 18.1672	  0.0138
  0.5540	 18.1990	  0.0129
  0.5580	 18.2050	  0.0120
  0.5620	 18.2095	  0.0112
  0.5660	 18.2003	  0.0104
  0.5700	 18.2264	  0.0098
  0.5740	 18.2228	  0.0092
  0.5780	 18.2436	  0.0087
  0.5820	 18.2837	  0.0083
  0.5860	 18.3420	  0.0080
  0.5900	 18.4052	  0.0077
  0.5940	 18.4894	  0.0074
  0.5980	 18.5796	  0.0072
  0.6020	 18.6977	  0.0071
  0.6060	 18.8178	  0.0070
  0.6100	 18.9553	  0.0069
  0.6140	 19.1042	  0.0068
  0.6180	 19.2796	  0.0068
  0.6220	 19.4478	  0.0068
  0.6260	 19.6443	  0.0068
  0.6300	 19.8227	  0.0068
  0.6340	 20.0374	  0.0069
  0.6380	 20.2437	  0.0070
  0.6420	 20.4709	  0.0071
  0.6460	 20.6908	  0.0071
  0.6500	 20.9283	  0.0073
  0.6540	 21.1521	  0.0074
  0.6580	 21.4033	  0.0075
  0.6620	 21.6185	  0.0076
  0.6660	 21.8640	  0.0077
  0.6700	 22.1044	  0.0079
  0.6740	 22.3561	  0.0080
  0.6780	 22.5861	  0.0081
  0.6820	 22.8446	  0.0083
  0.6860	 23.0679	  0.0084
  0.6900	 23.3441	  0.0087
  0.6940	 23.5782	  0.0088
  0.6980	 23.8267	  0.0090
  0.7020	 24.0852	  0.0092
  0.7060	 24.3401	  0.0094
  0.7100	 24.5688	  0.0095
  0.7140	 24.8262	  0.0097
  0.7180	 25.0907	  0.0100
  0.7220	 25.3397	  0.0102
  0.7260	 25.6157	  0.0105
  0.7300	 25.8938	  0.0108
  0.7340	 26.1493	  0.0111
  0.7380	 26.4106	  0.0113
  0.7420	 26.6857	  0.0117
  0.7460	 26.9716	  0.0121
  0.7500	 27.2793	  0.0126
  0.7540	 27.5454	  0.0130
  0.7580	 27.8409	  0.0135
  0.7620	 28.1379	  0.0140
  0.7660	 28.4024	  0.0144
  0.7700	 28.6908	  0.0149
  0.7740	 29.0111	  0.0156
  0.7780	 29.2684	  0.0160
  0.7820	 29.5886	  0.0168
  0.7860	 29.8438	  0.0172
  0.7900	 30.1139	  0.0176
  0.7940	 30.4409	  0.0185
  0.7980	 29.3009	  0.0083
